taxonomy_id	name	rank	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond
2496745	Mesorhizobium sp. M2A.F.Ca.ET.042.01.1.1	species	0	0	0	0	1	0	0	1	0	0
3346998	Streptomyces sp. NPDC059909	species	0	0	0	0	1	0	3	0	0	1
1840301	Polaromonas sp. W10N	species	0	0	0	0	2	2	1	38	0	3
2722792	Pseudomonas quercus	species	0	0	0	0	1	1	0	0	0	0
2589890	Mesorhizobium sp. B4-1-1	species	0	0	0	0	1	0	2	10	0	7
1259797	Pseudomonas sp. URMO17WK12:I12	species	0	0	0	0	1	0	1	0	2	2
1286189	Gluconacetobacter tumulisoli	species	0	0	0	0	1	0	6	0	1	2
3394360	Kitasatospora sp. SC0581	species	0	0	0	0	1	3	0	1	1	4
2508347	Synechococcus sp. MU1625	species	0	0	0	0	1	0	1	0	0	0
2823722	Cyanobium sp. T1G-Tous	species	0	0	0	0	1	2	5	0	0	1
1777867	Mesorhizobium jarvisii	species	0	0	0	0	1	0	2	4	0	0
2794583	Bacillus cereus group sp. N6	species	0	0	0	0	1	1	1	0	0	1
2817769	Leifsonia sp. 1010	species	0	0	0	0	1	0	0	0	0	0
494419	Arthrobacter sp. TB 23	species	0	0	0	0	1	2	2	0	0	1
3240293	Salmonella sp. M198	species	0	0	0	0	1	0	0	0	0	2
3134666	Butyricimonas sp. HCN-50115	species	0	0	0	0	1	0	0	2	0	1
457406	Micromonospora sp. M42	species	0	0	0	0	1	0	1	0	0	0
3088704	Pseudomonas sp. RA_15y_Pfl2_54	species	0	0	0	0	1	0	0	1	26	0
1855729	Pseudomonas sp. KK4	species	0	0	0	0	1	4	1	0	52	1
2954510	Paenibacillus sp. FSL H8-0122	species	0	0	0	0	1	0	0	0	0	0
3079588	Pseudomonas syringae group sp. J309-1	species	0	0	0	0	1	0	2	0	7	0
2587842	Palleronia sp. THAF1	species	0	0	0	0	1	0	1	1	0	1
2937284	Thermosynechococcus sp. B0	species	0	0	0	0	1	0	1	0	0	0
2282739	Staphylococcus sp. EZ-P03	species	0	0	0	0	2	3	0	0	1	0
3455607	Crossiella sp. CA198	species	0	0	0	0	1	0	4	3	0	0
3156739	Streptomyces sp. NPDC006261	species	0	0	0	0	1	0	1	0	0	0
712310	Haemophilus sp. oral taxon 036	species	0	0	0	0	1	1	0	0	0	0
2793820	Bradyrhizobium sp. BRP23	species	0	0	0	0	1	0	0	6	0	0
622616	uncultured Haliea sp.	species	0	0	0	0	1	1	0	1	0	8
1895934	Leifsonia sp. 71-9	species	0	0	0	0	1	2	0	1	0	0
1642928	uncultured Pseudokineococcus sp.	species	0	0	0	0	1	4	8	5	1	3
3364147	Marinomonas sp. NPDC078689	species	0	0	0	0	1	0	0	0	0	0
3243561	Bartonella sp. MU70NMGDW	species	0	0	0	0	1	2	1	0	0	0
2485125	Kocuria soli	species	0	0	0	0	1	4	10	4	0	0
3056567	Altererythrobacter sp. MTPC7	species	0	0	0	0	1	2	4	2	0	1
2897776	Amedibacillus hominis	species	0	0	0	0	1	0	0	1	0	0
3373923	Chitinophaga sp. W2I13	species	0	0	0	0	1	1	0	0	0	2
2782615	Bradyrhizobium sp. 138	species	0	0	0	0	2	0	1	0	0	4
3364806	Streptomyces sp. NPDC008079	species	0	0	0	0	1	5	1	0	0	0
1869184	Siphonobacter sp.	species	0	0	0	0	1	1	3	1	1	2
2589954	Mesorhizobium sp. B2-3-10	species	0	0	0	0	2	1	2	2	1	1
2956900	Mesorhizobium sp. M0159	species	0	0	0	0	1	0	0	0	0	1
3154292	Streptomyces sp. NPDC005077	species	0	0	0	0	1	1	0	0	0	0
2954082	Pseudomonas cucumis	species	0	0	0	0	2	0	2	2	69	2
2792055	Salinibacterium sp. SWN139	species	0	0	0	0	2	0	2	8	0	1
2593070	Cryptosporangium phraense	species	0	0	0	0	1	0	1	1	0	4
2698727	[Micrococcus luteus] ATCC 49442	species	0	0	0	0	1	0	1	1	0	3
332953	Halovivax asiaticus	species	0	0	0	0	1	42	1	0	2	1
3346847	Streptomyces sp. NPDC059477	species	0	0	0	0	1	0	1	0	0	0
3406626	Actinokineospora sp. G85	species	0	0	0	0	1	2	25	2	0	4
2983210	Lactobacillus sp. ESL0680	species	0	0	0	0	1	0	0	0	0	0
155194	Bartonella bovis	species	0	0	0	0	1	5	1	0	0	2
1768742	Blastomonas sp. CCH3-E3	species	0	0	0	0	1	1	0	0	0	1
3415415	Candidatus Pelagibacter sp. HIMB1485	species	0	0	0	0	2	0	4	0	0	0
1164	Trichormus azollae	species	0	0	0	0	1	4	4	1	0	6
3066214	Wolbachia endosymbiont (group A) of Therophilus tumidulus	species	0	0	0	0	1	0	0	0	0	0
2975939	Streptomyces sp. NBC_01775	species	0	0	0	0	1	0	0	0	0	0
1903134	Enterobacter sp. ST121:950178628	species	0	0	0	0	1	0	1	0	0	0
1239415	Dokdonia sp. PRO95	species	0	0	0	0	1	0	0	0	0	3
3365644	Streptomyces sp. NPDC051217	species	0	0	0	0	1	1	1	0	0	0
413401	Vibrio comitans	species	0	0	0	0	1	0	0	0	1	0
2751223	Exiguobacterium sp. s146	species	0	0	0	0	1	0	0	0	0	0
1620699	Pantanalinema	genus	0	0	0	0	1	1	8	2	0	7
3229688	Vibrio sp. 10N.261.55.B8	species	0	0	0	0	1	0	0	0	0	0
3365110	Streptomyces sp. NPDC021080	species	0	0	0	0	1	1	0	0	0	1
2007196	Vibrio sp. T9	species	0	0	0	0	1	0	0	0	0	0
3095343	Sphingomonas sp. LY54	species	0	0	0	0	1	5	9	3	0	4
3055862	Peribacillus sp. NJ4	species	0	0	0	0	1	0	0	0	0	0
1822268	Sulfitobacter sp. HI0129	species	0	0	0	0	1	0	0	2	0	1
1108	Chloroflexus aurantiacus	species	0	0	0	0	1	0	2	0	1	4
1777865	Weissella sp. DD23	species	0	0	0	0	1	0	0	1	0	0
2848177	Pseudocolwellia	genus	0	0	0	0	1	2	4	0	0	4
2601730	Ralstonia sp. TCR112	species	0	0	0	0	2	1	1	1	0	2
2583824	Halostella pelagica	species	0	0	0	0	2	1	2	0	0	0
2828745	Endozoicomonas sp. SESOKO4	species	0	0	0	0	2	2	4	0	0	1
213419	Geobacillus zalihae	species	0	0	0	0	2	1	1	0	0	0
1828605	Dolichospermum sp. LEGE 00246	species	0	0	0	0	1	0	4	1	2	0
2019	Thermomonospora	genus	0	0	0	0	1	5	15	2	0	8
2995707	Wenjunlia	genus	0	0	0	0	1	0	0	0	0	0
2022491	Rhodococcus sp. 05-2256-B4	species	0	0	0	0	2	0	0	0	0	0
3081148	Sorlinia euscelidii	species	0	0	0	0	1	0	3	1	0	1
3155163	Amycolatopsis sp. NPDC051102	species	0	0	0	0	1	0	3	0	0	1
3074077	Halodesulfurarchaeum sp. HSR-GB	species	0	0	0	0	1	0	2	0	0	1
2816855	Cognatishimia sp. F0-27	species	0	0	0	0	1	2	5	2	0	2
1580529	Nocardiopsis sp. SBT366	species	0	0	0	0	1	0	0	0	0	0
2867023	Sulfitobacter sp. S223	species	0	0	0	0	1	0	0	5	0	3
3155047	Kutzneria sp. NPDC051319	species	0	0	0	0	1	0	1	1	0	1
1293415	Secundilactobacillus silagei	species	0	0	0	0	1	3	3	0	2	0
2817447	Burkholderia sp. BCC1998	species	0	0	0	0	1	0	0	0	1	0
2876628	Mesorhizobium sp. ES1-3	species	0	0	0	0	2	1	1	1	0	0
3364338	Nocardiopsis sp. NPDC050513	species	0	0	0	0	1	0	0	0	0	0
944436	Burkholderia sp. WSM2232	species	0	0	0	0	1	0	0	0	0	0
2583818	Bacillus sp. BHET2	species	0	0	0	0	1	0	1	1	0	1
2589894	Mesorhizobium sp. B3-1-7	species	0	0	0	0	1	0	1	1	0	0
2109917	Alteromonas sp. KS69	species	0	0	0	0	1	0	0	0	0	0
2903887	Streptomyces sp. NBC_01506	species	0	0	0	0	1	0	1	0	1	0
1478174	Neochlamydia sp. TUME1	species	0	0	0	0	1	2	3	1	0	4
1245522	Siminovitchia thermophila	species	0	0	0	0	1	0	4	0	0	0
2054173	Candidatus Coxiella mudrowiae	species	0	0	0	0	1	0	2	1	0	2
2799789	Citrobacter sp. JGM124	species	0	0	0	0	2	2	0	0	0	1
1926885	Actinomadura rubteroloni	species	0	0	0	0	1	0	1	0	0	3
3364667	Streptomyces sp. NPDC002886	species	0	0	0	0	1	0	0	1	0	0
2897163	Candidatus Nanopusillus massiliensis	species	0	0	0	0	1	2	0	0	0	0
3059203	Burkholderia sp. AU44665	species	0	0	0	0	1	0	1	0	0	0
2822800	Streptococcus sp. NLN76	species	0	0	0	0	1	0	1	0	0	0
370524	Mycolicibacterium pallens	species	0	0	0	0	1	5	1	0	2	0
2058299	Colwellia sp. 12G3	species	0	0	0	0	1	10	9	3	0	3
2985063	Citrobacter sp. Cf108	species	0	0	0	0	2	0	0	0	0	0
2909980	Pseudoalteromonas sp. MMG024	species	0	0	0	0	1	0	0	0	0	0
2876635	Mesorhizobium sp. CO1-1-2	species	0	0	0	0	1	0	1	0	0	0
2048287	Cryobacterium sp. Y57	species	0	0	0	0	1	0	1	3	0	2
2826939	Stakelama marina	species	0	0	0	0	2	1	23	6	0	4
29461	Brucella suis	species	0	0	0	0	2	0	0	1	0	0
882651	Roseobacter sp. OBYS 0001	species	0	0	0	0	2	0	1	2	0	0
3364284	Micromonospora sp. NPDC051141	species	0	0	0	0	1	0	0	0	0	0
1946673	Kocuria sp. UBA1838	species	0	0	0	0	1	0	0	0	0	0
2490954	Veillonella sp. CNR 79/14	species	0	0	0	0	1	0	4	0	0	0
2817727	Agrococcus sp. BE272	species	0	0	0	0	1	0	0	0	0	0
1378077	Rhizobium sp. UGM030330-04	species	0	0	0	0	1	5	0	0	0	0
2935074	Pseudomonas sp. MWU13-2105	species	0	0	0	0	1	2	0	3	12	3
2921473	Paenibacillus sp. FSL K6-1558	species	0	0	0	0	1	0	0	0	0	0
375549	Sinorhizobium mexicanum	species	0	0	0	0	1	5	1	1	2	4
248551	Nocardia testacea	species	0	0	0	0	1	3	1	2	0	4
3028667	Streptomyces sp. MB09-02B	species	0	0	0	0	1	0	0	0	0	0
3073243	Sutcliffiella sp. BMC8	species	0	0	0	0	1	0	0	0	0	0
236253	Burkholderia sp. A2	species	0	0	0	0	1	0	0	0	0	0
3155317	Streptomyces sp. NPDC126510	species	0	0	0	0	1	0	0	0	0	0
2842303	Nocardia albiluteola	species	0	0	0	0	1	0	1	0	0	0
2293042	Clostridium sp. OM04-7	species	0	0	0	0	1	3	0	0	0	0
2608334	Burkholderia sp. Ax-1719	species	0	0	0	0	1	1	7	6	1	6
2033507	Bacillus sp. AFS055030	species	0	0	0	0	2	1	1	1	0	1
2903652	Streptomyces sp. NBC_00448	species	0	0	0	0	1	0	0	1	0	0
608658	Citreimonas	genus	0	0	0	0	1	0	0	0	0	2
3154869	Microbispora sp. NPDC088329	species	0	0	0	0	2	0	0	0	0	0
395387	Curtobacterium ammoniigenes	species	0	0	0	0	1	2	2	2	2	2
3158143	Plantibacter sp. RU18	species	0	0	0	0	2	3	7	11	0	0
2006091	Pseudomonas sp. DrBHI1	species	0	0	0	0	1	0	0	0	0	0
2149	Mesoplasma entomophilum	species	0	0	0	0	1	0	0	0	0	0
3138811	Methylobacterium guangdongense	species	0	0	0	0	1	0	3	0	0	4
2029406	Mesorhizobium sp. WSM3879	species	0	0	0	0	1	0	6	0	0	1
2144188	Rhodococcus sp. KBW08	species	0	0	0	0	1	0	1	4	0	1
2026886	Nitrosarchaeum sp.	species	0	0	0	0	1	0	4	1	0	3
3136799	Stenotrophomonas sp. TWI1183	species	0	0	0	0	1	0	0	0	0	1
3075377	Nostoc sp. ChiQUE02	species	0	0	0	0	1	1	1	0	0	3
373386	Natrinema ejinorense	species	0	0	0	0	1	0	0	0	0	0
3026445	Pseudomonas sp. IT-P74	species	0	0	0	0	1	0	0	1	31	0
3410986	Pseudomonas sp. HS6-2	species	0	0	0	0	1	0	1	0	3	1
66422	Streptomyces cinerochromogenes	species	0	0	0	0	4	0	4	0	0	1
2175639	Curtobacterium sp. MCPF17_021	species	0	0	0	0	1	0	0	0	0	0
3344580	Geomicrobium sp. JSM 1781026	species	0	0	0	0	1	0	1	1	0	3
2732587	Candidatus Vesicomyidisocius	genus	0	0	0	0	1	0	0	0	0	0
2803813	Alteromonas antoniana	species	0	0	0	0	2	0	5	2	0	3
3142384	Ornithinibacillus sp. 179-J 7C1 HS	species	0	0	0	0	1	0	2	0	1	0
3345869	Embleya sp. NPDC056575	species	0	0	0	0	1	0	0	0	0	0
2530377	Micromonospora sp. KC207	species	0	0	0	0	1	0	1	1	0	2
2741737	Myxococcus sp. CA039A	species	0	0	0	0	1	0	5	1	2	2
1849032	Arthrobacter sp. U41	species	0	0	0	0	1	0	0	0	0	2
3363909	Actinoplanes sp. NPDC051859	species	0	0	0	0	1	3	5	1	0	1
579506	Pseudoalteromonas sp. S1610	species	0	0	0	0	2	0	1	6	0	0
2769269	Pseudomonas sp. PDM10	species	0	0	0	0	1	0	0	0	24	0
2940618	Rhizobium sp. BIGb0125	species	0	0	0	0	1	0	5	0	0	2
3241170	Psychromonas sp. GE-S-Ul-11	species	0	0	0	0	1	0	0	0	0	4
2048897	Rhizobium sp. NXC24	species	0	0	0	0	1	2	1	1	0	3
2872340	Streptomyces sp. UNOC14_S4	species	0	0	0	0	1	0	3	0	0	0
2795729	Hymenobacter sp. BT559	species	0	0	0	0	2	1	4	4	0	9
2804587	Janthinobacterium sp. PSRC2-1	species	0	0	0	0	1	0	0	0	0	0
1909484	Salinivibrio sp. PR5	species	0	0	0	0	1	0	0	0	0	1
2759833	Colwellia sp. BRX8-7	species	0	0	0	0	2	0	0	1	0	0
2762896	Pseudomonas sp. MPDS	species	0	0	0	0	1	0	0	0	10	0
2305995	Photobacterium sp. Alg240-V54	species	0	0	0	0	2	1	1	0	0	0
3342259	Pseudoxanthomonas sp. LjRoot127	species	0	0	0	0	2	0	0	4	0	0
3139336	Candidatus Tisiphia endosymbiont of Neophilaenus lineatus	species	0	0	0	0	2	0	2	0	0	0
3046211	Cryobacterium sp. PH29-G1	species	0	0	0	0	1	2	2	2	0	1
58116	Glycomyces tenuis	species	0	0	0	0	1	2	6	2	0	2
3034674	cyanobacterium endosymbiont of Epithemia clementina EcSB	species	0	0	0	0	1	0	2	0	0	1
2975975	Micromonospora sp. NBC_00362	species	0	0	0	0	3	1	0	0	0	0
2774015	Pectobacterium quasiaquaticum	species	0	0	0	0	1	5	0	0	1	0
1566231	Pseudomonas sp. NFPP28	species	0	0	0	0	1	0	0	2	3	0
3053467	Cellulomonas alba	species	0	0	0	0	1	4	3	2	1	13
2485189	Rathayibacter sp. PhB151	species	0	0	0	0	1	2	0	1	1	0
3036714	Pseudoalteromonas sp. MM1	species	0	0	0	0	1	0	1	0	0	1
3240789	Tardiphaga sp. 11_C7_N12_6	species	0	0	0	0	1	0	3	0	0	0
1383851	Halorubrum halodurans	species	0	0	0	0	2	6	0	1	0	0
2004408	Virgibacillus ndiopensis	species	0	0	0	0	4	0	6	1	2	3
2650773	Bifidobacterium cebidarum	species	0	0	0	0	1	4	1	0	0	0
2605432	Marinomonas sp. IMCC 4694	species	0	0	0	0	2	2	3	1	0	1
1842536	Agrobacterium sp. RAC06	species	0	0	0	0	1	0	0	0	0	0
3120823	Paenibacillus sp. 102	species	0	0	0	0	1	0	2	0	0	1
2711328	Kocuria sp. TGY1127_2	species	0	0	0	0	1	3	5	0	0	0
1120752	Nodosilinea	genus	0	0	0	0	1	3	8	0	0	1
2983831	Campylobacter sp. JMF_03 NE3	species	0	0	0	0	1	1	0	0	0	0
2876671	Mesorhizobium sp. B261B1A	species	0	0	0	0	1	0	0	0	0	0
3016419	Verrucosispora sp. WMMA2044	species	0	0	0	0	2	0	0	0	0	0
3154752	Streptomyces sp. NPDC051840	species	0	0	0	0	1	0	1	0	0	1
3155920	Micromonospora sp. NPDC049679	species	0	0	0	0	1	2	3	0	2	1
2953746	Natronosalvus halobius	species	0	0	0	0	1	1	1	0	0	2
1284392	Pseudomonas sp. FH1	species	0	0	0	0	2	0	0	0	5	1
2795216	Rhizobium sp. AB2/73	species	0	0	0	0	1	0	0	2	0	1
3393433	Micromonospora sp. DT227	species	0	0	0	0	1	0	5	2	0	1
3346583	Streptomyces sp. NPDC058662	species	0	0	0	0	1	0	0	0	0	0
3346059	Streptomyces sp. NPDC057236	species	0	0	0	0	1	0	0	0	0	0
1287877	Micromonospora jinlongensis	species	0	0	0	0	1	0	0	0	0	0
3112938	Janthinobacterium sp. P210005	species	0	0	0	0	1	0	1	1	1	0
2797524	Pseudomonas sp. MF2846	species	0	0	0	0	1	0	1	1	287	0
1434029	Pelagimonas	genus	0	0	0	0	1	0	0	1	0	0
2961618	Moraxella sp. FZLJ2107	species	0	0	0	0	1	0	0	0	0	0
2775498	Metallosphaera javensis (ex Sakai et al. 2022)	species	0	0	0	0	1	0	0	0	0	0
2614935	unclassified Sneathiella	no rank	0	0	0	0	2	1	1	2	0	1
2605988	Nocardiopsis deserti	species	0	0	0	0	1	0	0	0	1	0
3365089	Streptomyces sp. NPDC020792	species	0	0	0	0	1	0	0	0	0	3
992267	Stappia taiwanensis	species	0	0	0	0	1	0	1	1	0	3
2957101	Mesorhizobium sp. M1423	species	0	0	0	0	1	0	0	5	0	1
1776578	Streptococcus sp. DD04	species	0	0	0	0	1	0	0	0	0	0
3155728	Streptomyces sp. NPDC029526	species	0	0	0	0	1	0	0	1	0	0
2836657	Methylobacterium sp. J-078	species	0	0	0	0	1	2	5	0	0	4
885042	Williamsia phyllosphaerae	species	0	0	0	0	1	1	1	1	0	0
3154782	Streptomyces sp. NPDC006906	species	0	0	0	0	1	0	0	0	0	0
361854	Bifidobacterium parmae	species	0	0	0	0	1	6	5	0	0	0
1076551	Pantoea wallisii	species	0	0	0	0	1	0	0	1	0	0
2559605	Streptomyces sp. 4R-3d	species	0	0	0	0	2	1	0	1	0	0
2954608	Aeribacillus sp. FSL k6-2211	species	0	0	0	0	1	0	0	0	0	0
2883123	Streptomonospora mangrovi	species	0	0	0	0	2	0	0	2	0	0
1985169	Hydrogenophaga sp. IBVHS1	species	0	0	0	0	1	0	0	3	0	5
2546227	Antarcticimicrobium sediminis	species	0	0	0	0	2	0	1	5	0	5
3063533	Flavivirga abyssicola	species	0	0	0	0	3	0	2	2	0	8
1743141	Arthrobacter sp. EpRS71	species	0	0	0	0	1	1	1	1	1	0
3114805	Almyronema epifaneia	species	0	0	0	0	1	2	8	0	0	7
3075535	Streptomyces evansiae	species	0	0	0	0	1	0	0	0	0	0
2070592	Pseudomonas sp. FW306-2-1A-C05A	species	0	0	0	0	1	0	0	0	0	2
1888913	Cognaticolwellia mytili	species	0	0	0	0	2	2	4	2	1	1
3346912	Streptomyces sp. NPDC059697	species	0	0	0	0	1	0	1	0	0	0
2919889	Erwinia sp. CGal63	species	0	0	0	0	1	1	2	1	1	2
337191	Gordonia sp. KTR9	species	0	0	0	0	2	0	1	1	0	0
2769306	Rhizobium sp. RHZ02	species	0	0	0	0	1	0	0	7	0	1
3398359	Aeromonas sp. A04	species	0	0	0	0	1	0	0	0	1	0
3365683	Streptomyces sp. NPDC052042	species	0	0	0	0	1	1	2	1	0	0
2848178	unclassified Pseudocolwellia	no rank	0	0	0	0	1	2	1	1	0	2
2793803	Bradyrhizobium sp. IC3123	species	0	0	0	0	2	0	0	0	1	0
2716317	Cryobacterium sp. BB307	species	0	0	0	0	1	1	1	2	0	1
2781241	Saccharopolyspora galaxeae	species	0	0	0	0	1	0	0	0	0	0
2983842	Thermoanaerobacter sp. RKWS2	species	0	0	0	0	1	0	1	0	2	2
46176	Nonomuraea polychroma	species	0	0	0	0	1	2	4	3	1	6
2822689	Aquimarina sp. MMG015	species	0	0	0	0	1	0	3	0	0	1
2642822	unclassified Bilophila	no rank	0	0	0	0	1	0	1	1	0	0
3056562	Microbacterium sp. MTN4-12	species	0	0	0	0	1	0	0	0	0	0
1564165	Blastococcus brunescens	species	0	0	0	0	1	1	4	2	0	4
2989828	Aeromonas sp. QDB39	species	0	0	0	0	1	0	0	1	0	1
1501348	Amoebophilaceae	family	0	0	0	0	2	0	2	3	1	2
536372	Mycoplasma sp. CSL7503-lung	species	0	0	0	0	1	0	0	0	0	0
2797506	Enterobacter dykesii	species	0	0	0	0	1	1	1	0	0	0
2908534	Vibrio sp. Isolate24	species	0	0	0	0	1	0	1	0	0	0
2724880	Vibrio sp. McD22-P3	species	0	0	0	0	1	0	0	0	0	0
3042028	Pseudomonas sp. PMCC200344	species	0	0	0	0	1	1	0	1	94	0
1885	Streptomyces actuosus	species	0	0	0	0	1	0	0	0	0	1
2994654	Kaistia nematophila	species	0	0	0	0	1	0	2	2	1	4
2871671	Spongiactinospora	genus	0	0	0	0	1	2	5	2	2	5
3398356	Pseudomonas frigoris	species	0	0	0	0	2	1	0	0	16	0
3111634	Azospirillum sp. 11R-A	species	0	0	0	0	1	0	5	1	0	3
3345948	Kitasatospora sp. NPDC056800	species	0	0	0	0	1	0	0	0	0	2
2912256	Vibrio sp. D54	species	0	0	0	0	1	6	1	7	0	0
2583820	Ruegeria sediminis	species	0	0	0	0	1	0	2	1	1	5
2911208	Micromonospora trifolii	species	0	0	0	0	1	0	1	0	0	1
1806492	Achromobacter sp. 2789STDY5608615	species	0	0	0	0	1	0	0	0	0	1
2661615	Pseudanabaena yagii	species	0	0	0	0	1	2	24	5	1	6
1494318	Candidatus Mycoplasma haematohominis	species	0	0	0	0	1	3	0	0	0	0
398261	Methylobacterium sp. WSM2598	species	0	0	0	0	1	3	1	0	2	2
2591428	Vibrio sp. A14(2019)	species	0	0	0	0	1	0	0	0	0	0
3072323	Mesorhizobium montanum	species	0	0	0	0	1	0	5	1	0	1
2954650	Geobacillus sp. FSL W8-1251	species	0	0	0	0	1	0	0	0	1	0
3066267	Rickettsia endosymbiont of Pantilius tunicatus	species	0	0	0	0	1	0	0	0	0	1
2634096	unclassified Natronomonas	no rank	0	0	0	0	1	0	0	0	0	1
2690346	Amycolatopsis sp. SID8362	species	0	0	0	0	1	0	3	1	0	3
3155642	Phytomonospora sp. NPDC050363	species	0	0	0	0	1	4	5	1	0	8
502394	Deinococcus gobiensis	species	0	0	0	0	1	3	7	5	0	4
1262880	Eubacterium sp. CAG:156	species	0	0	0	0	1	0	1	1	0	5
2508726	Candidatus Nitrosopumilus sp. SW	species	0	0	0	0	1	0	1	0	0	2
1211323	Deinococcus carri	species	0	0	0	0	1	4	11	5	0	11
3156266	Streptacidiphilus sp. MAP12-33	species	0	0	0	0	1	1	3	0	0	1
2975966	Kribbella sp. NBC_00359	species	0	0	0	0	1	0	1	0	0	2
2838237	Leptospira sp. severe_002	species	0	0	0	0	1	3	6	1	0	1
3155796	Streptomyces sp. NPDC051172	species	0	0	0	0	1	0	1	0	1	0
3154845	Nocardia sp. NPDC051463	species	0	0	0	0	1	1	1	4	0	1
3378321	Acinetobacter sp. ABJ_C1_1	species	0	0	0	0	1	1	1	0	3	2
2774788	Enterococcus sp. AZ136	species	0	0	0	0	1	0	0	4	0	0
3317337	Micromonospora sp. GCM10011542	species	0	0	0	0	1	1	2	0	0	0
2975664	Streptomyces sp. NBC_00140	species	0	0	0	0	1	0	0	0	0	0
1457141	Chlamydia avium	species	0	0	0	0	1	0	2	0	1	0
354426	Herbidospora yilanensis	species	0	0	0	0	1	0	2	0	0	3
2559924	Enterococcus pingfangensis	species	0	0	0	0	1	1	0	1	0	0
485751	Pseudomonas sp. LD120	species	0	0	0	0	1	0	0	2	8	1
3346522	Nocardia sp. NPDC058480	species	0	0	0	0	1	0	3	2	1	0
2907820	Nostoc mirabile	species	0	0	0	0	1	0	8	1	0	5
3074079	Nesterenkonia aerolata	species	0	0	0	0	1	9	1	0	1	4
2855840	Psychroserpens luteolus	species	0	0	0	0	1	1	2	0	1	9
889388	Chryseomicrobium	genus	0	0	0	0	1	4	0	1	0	4
3098075	Streptococcus dentalis	species	0	0	0	0	1	0	0	0	0	0
2720632	Rhodomicrobium sp.	species	0	0	0	0	2	0	3	7	0	0
2804121	Staphylococcus sp. GDY8P46P	species	0	0	0	0	1	0	1	0	0	1
589385	Amycolatopsis xylanica	species	0	0	0	0	1	0	8	0	0	1
1263636	Microbacterium kyungheense	species	0	0	0	0	2	0	2	0	1	0
2854778	Pseudomonas sp. PDM31	species	0	0	0	0	1	1	2	0	5	1
2963365	Turicibacter faecis	species	0	0	0	0	1	1	0	1	0	2
257984	Glutamicibacter mysorens	species	0	0	0	0	1	0	1	0	0	1
3046327	Streptococcus sp. UMB1203	species	0	0	0	0	1	0	0	0	0	0
3394379	Streptomyces sp. T028	species	0	0	0	0	1	1	4	0	0	3
3155015	Amycolatopsis sp. NPDC023774	species	0	0	0	0	1	0	0	0	0	0
1544416	Corynebacterium oculi	species	0	0	0	0	1	0	0	0	0	0
3364128	Lentzea sp. NPDC102401	species	0	0	0	0	1	0	2	2	0	0
491949	Marinomonas alcarazii	species	0	0	0	0	1	0	0	1	0	4
3438756	Collinsella sp. LCP19S3_B7	species	0	0	0	0	1	2	4	0	0	1
3155681	Nocardia sp. NPDC052254	species	0	0	0	0	1	0	2	1	0	2
33055	Candidatus Kinetoplastidibacterium	genus	0	0	0	0	1	1	0	0	0	4
2975947	Streptomyces sp. NBC_01808	species	0	0	0	0	1	0	1	0	0	0
2738822	Pseudomonas sp. F8002	species	0	0	0	0	1	0	0	0	52	0
3346626	Streptomyces sp. NPDC058757	species	0	0	0	0	2	1	0	0	0	0
3346930	Kitasatospora sp. NPDC059747	species	0	0	0	0	3	0	0	0	1	2
3403082	Endozoicomonas sp. ALB032	species	0	0	0	0	2	0	0	3	0	1
1938870	Candidatus Pantoea floridensis	species	0	0	0	0	2	0	0	0	1	1
2892440	Staphylococcus ratti	species	0	0	0	0	1	0	4	1	0	1
46175	Microtetraspora niveoalba	species	0	0	0	0	1	2	3	3	0	2
161889	Corynebacterium lipophiloflavum	species	0	0	0	0	1	2	1	0	0	2
3117030	Bradyrhizobium sp. AZCC 1678	species	0	0	0	0	1	1	4	3	0	5
2774690	Enterococcus sp. DIV0206e	species	0	0	0	0	1	0	0	0	0	0
3436930	Yinghuangia sp. YIM S10712	species	0	0	0	0	1	0	1	1	1	4
2956893	Mesorhizobium sp. M0140	species	0	0	0	0	1	0	1	0	0	0
2724165	Providencia sp. JUb39	species	0	0	0	0	2	0	0	1	1	1
563038	Streptococcus sp. M334	species	0	0	0	0	1	2	0	0	0	0
1986591	Sulfitobacter sp. TMED3	species	0	0	0	0	1	0	0	0	0	0
3344552	Pseudomonas sp. DC479	species	0	0	0	0	1	0	0	0	0	0
2512219	Kribbella sp. VKM Ac-2568	species	0	0	0	0	1	2	1	1	0	34
2975651	Streptomyces sp. NBC_00101	species	0	0	0	0	1	0	0	1	0	0
3162882	Stenotrophomonas sp. NRRL B-14846	species	0	0	0	0	2	1	1	2	0	1
2116518	Micromonospora arborensis	species	0	0	0	0	2	2	3	3	0	1
2796381	Pseudomonas sp. TH15	species	0	0	0	0	1	0	0	0	4	0
2760758	Acinetobacter sp. T_3_1	species	0	0	0	0	1	0	0	0	0	0
2957803	Chryseobacterium sp. S0630	species	0	0	0	0	1	1	0	1	0	2
2867024	Sulfitobacter sp. W002	species	0	0	0	0	1	0	1	1	0	0
311244	Paenibacillus assamensis	species	0	0	0	0	2	1	2	0	0	3
