taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond
178774	Gottfriedia luciferensis	species	0	0	0	0	2	3	2	0	6	1
3155728	Streptomyces sp. NPDC029526	species	0	0	0	0	1	0	0	0	1	0
2818438	Sulfitobacter sp. NFXS29	species	0	0	0	0	1	0	1	0	0	0
76726	Pseudonocardia hydrocarbonoxydans	species	0	0	0	0	1	11	1	0	4	1
1123707	uncultured Marivirga sp.	species	0	0	0	0	1	1	1	0	4	0
2841671	Streptomyces sp. CHB19.2	species	0	0	0	0	1	0	1	1	0	3
2279	Staphylothermus	genus	0	0	0	0	1	0	0	0	3	0
3155776	Nonomuraea sp. NPDC049649	species	0	0	0	0	1	1	0	0	0	0
3122957	Bacillus sp. JJ1521	species	0	0	0	0	1	1	1	1	4	1
516075	Providencia sneebia	species	0	0	0	0	1	1	1	1	4	3
2582919	Marinobacter sp. 1-4A	species	0	0	0	0	3	0	0	0	2	4
2650774	Bifidobacterium leontopitheci	species	0	0	0	0	5	0	0	0	7	0
88376	Agromyces bracchium	species	0	0	0	0	1	1	0	0	1	0
3390191	Pseudomonas sp. S1(2024)	species	0	0	0	0	3	0	0	0	1	0
2518115	Halorubrum sp. CGM5_25_10-8B	species	0	0	0	0	3	0	0	0	0	0
2919889	Erwinia sp. CGal63	species	0	0	0	0	2	1	1	0	0	0
3077936	Rickettsiella endosymbiont of Aleochara curtula	species	0	0	0	0	1	3	2	1	5	2
3239977	Nocardia sp. CA-135398	species	0	0	0	0	1	1	0	0	2	1
1821	Nocardia sp.	species	0	0	0	0	2	1	0	0	2	1
3364809	Streptomyces sp. NPDC008121	species	0	0	0	0	1	0	0	0	0	0
2571747	Paraburkholderia acidiphila	species	0	0	0	0	1	2	0	1	3	1
2742600	Limosilactobacillus urinaemulieris	species	0	0	0	0	1	2	1	0	6	2
2070632	Pseudomonas sp. GW456-L14	species	0	0	0	0	2	0	0	0	0	6
3026444	Pseudomonas sp. IT-P176	species	0	0	0	0	1	0	1	0	1	19
1967	Streptomyces kanamyceticus	species	0	0	0	0	1	1	0	0	1	0
873128	Meiothermus sp. Pnk-1	species	0	0	0	0	1	0	0	0	5	2
231052	Saccharibacter	genus	0	0	0	0	1	2	0	0	1	1
2621787	unclassified Mediterraneibacter	no rank	0	0	0	0	3	0	0	0	0	0
2004459	Shewanella sp. BC20	species	0	0	0	0	1	0	1	0	2	0
2956977	Mesorhizobium sp. M0633	species	0	0	0	0	2	0	0	2	1	0
2953855	Pantoea sp. CTOTU49201	species	0	0	0	0	1	0	1	0	0	1
1418	Caldalkalibacillus mannanilyticus	species	0	0	0	0	1	2	2	2	11	2
3142975	Micromonospora sp. DPT	species	0	0	0	0	1	1	0	0	0	0
317664	Quadrisphaera granulorum	species	0	0	0	0	2	9	2	1	5	0
2484948	Leptospira perdikensis	species	0	0	0	0	2	0	0	0	7	0
463024	Bordetella genomosp. 6	species	0	0	0	0	3	1	0	1	1	2
1808508	Altericroceibacterium endophyticum	species	0	0	0	0	2	5	0	1	8	6
2582920	Marinobacter sp. 1-3A	species	0	0	0	0	2	1	0	0	0	1
2582605	Salmonella sp. gx-f5	species	0	0	0	0	2	0	0	1	6	4
3127658	Cognatishimia sp. WU-CL00825	species	0	0	0	0	3	1	0	0	0	4
3133314	Sorangium sp. So ce448	species	0	0	0	0	1	3	0	2	5	0
2293133	Roseburia sp. AF25-15LB	species	0	0	0	0	1	0	0	0	0	0
2979462	Leisingera sp. SS27	species	0	0	0	0	1	3	0	2	7	2
2775404	Mesorhizobium onobrychidis	species	0	0	0	0	1	1	2	1	4	0
993692	Companilactobacillus kimchiensis	species	0	0	0	0	1	0	3	1	2	5
393278	Donghicola eburneus	species	0	0	0	0	1	1	1	0	1	1
2952525	Salinispirillum sp. LH 10-3-1	species	0	0	0	0	4	10	1	1	4	2
2962045	Paenibacillus sp. CH40	species	0	0	0	0	2	0	0	0	0	0
2823718	Cyanobium sp. Morenito 9A2	species	0	0	0	0	2	2	1	1	32	27
2498850	Labedella populi	species	0	0	0	0	2	0	0	0	1	1
3104728	Aquirufa avitistagni	species	0	0	0	0	1	1	0	2	3	5
2881337	Microvirga lenta	species	0	0	0	0	2	1	0	0	3	1
2143	Spiroplasma gladiatoris	species	0	0	0	0	1	0	0	0	3	0
1186	Calothrix	genus	0	0	0	0	1	6	2	3	57	1
335927	Thalassovita	genus	0	0	0	0	1	2	0	4	4	4
2293857	Desulfonatronospira sp. MSAO_Bac3	species	0	0	0	0	1	1	0	3	16	0
2605786	Fusobacterium sp. FSA-380-WT-2B	species	0	0	0	0	3	1	1	1	4	3
2980026	Fervidibacillus albus	species	0	0	0	0	10	0	0	2	4	1
3039986	Nodosilineaceae	family	0	0	0	0	2	2	0	1	7	0
457387	Bacteroides sp. 1_1_30	species	0	0	0	0	1	0	1	1	1	0
2991832	Ligilactobacillus hohenheimensis	species	0	0	0	0	1	0	0	0	0	1
2714351	Lentzea alba	species	0	0	0	0	1	2	0	0	1	1
2709392	Corynebacterium qintianiae	species	0	0	0	0	3	0	0	0	2	0
2587075	Rhizobium sp. BK226	species	0	0	0	0	1	0	0	0	1	0
2498113	Limnobaculum zhutongyuii	species	0	0	0	0	2	0	2	2	2	2
2570314	Blastococcus sp. KM273128	species	0	0	0	0	1	1	4	1	2	1
1975537	Shewanella sp. CG12_big_fil_rev_8_21_14_0_65_47_15	species	0	0	0	0	3	2	0	6	2	4
1880855	Vibrio sp. 10N.286.49.B3	species	0	0	0	0	1	2	3	1	2	0
179	Leptospirillum	genus	0	0	0	0	2	8	1	4	30	2
84633	Kineosporia rhizophila	species	0	0	0	0	4	0	0	1	0	0
3003259	Flavobacterium luteolum	species	0	0	0	0	5	0	1	5	4	0
2839985	Rhizobium sp. CSW-27	species	0	0	0	0	5	3	1	0	3	1
2567861	Paucihalobacter ruber	species	0	0	0	0	2	1	1	2	24	1
2321116	Aliarcobacter sp.	species	0	0	0	0	12	0	1	13	24	9
2819191	Streptomyces sp. ISL-96	species	0	0	0	0	1	0	0	0	0	0
1945592	Lagierella	genus	0	0	0	0	2	0	0	0	0	0
1843237	Sphingomonas prati	species	0	0	0	0	2	1	2	1	7	0
357385	Paenibacillus sp. F4	species	0	0	0	0	1	0	0	0	0	0
2883205	Pseudomonas sp. L5B5	species	0	0	0	0	4	0	0	0	0	1
1712	Cellulomonas gelida	species	0	0	0	0	1	0	0	0	0	1
3412483	Streptomyces sp. XH2	species	0	0	0	0	2	0	0	0	0	0
2762246	Clostridium gallinarum	species	0	0	0	0	2	2	1	0	4	6
2883190	Ruminococcus sp. TM463	species	0	0	0	0	1	0	0	0	0	0
2876116	Paraclostridium sp. AKS73	species	0	0	0	0	1	0	0	0	2	0
2867268	Streptomyces ortus	species	0	0	0	0	3	0	0	0	0	0
2545631	Microbacterium sp. PI-1	species	0	0	0	0	1	0	0	0	0	3
3445231	Bacillus cereus group sp. Bce038	species	0	0	0	0	1	0	0	0	0	0
1309407	Deinococcus radiotolerans	species	0	0	0	0	1	1	0	1	9	0
2184573	Burkholderia sp. Bp9142	species	0	0	0	0	2	1	0	1	1	1
1736518	Duganella sp. Root336D2	species	0	0	0	0	3	1	0	3	8	5
1903694	Oceanisphaera avium	species	0	0	0	0	2	0	0	2	1	0
3364202	Microbacterium sp. NPDC089987	species	0	0	0	0	3	0	0	1	1	1
3156458	Cellulosimicrobium sp. 4261	species	0	0	0	0	1	0	0	0	0	0
297536	Oryzihumus leptocrescens	species	0	0	0	0	2	7	2	2	7	3
2654978	Paenibacillus phytohabitans	species	0	0	0	0	2	0	0	0	2	0
2070560	Pseudomonas sp. FW305-20	species	0	0	0	0	2	0	0	0	0	0
1566238	Pseudomonas sp. NFACC08-1	species	0	0	0	0	1	0	0	0	0	3
2841845	Mycetohabitans sp. B8	species	0	0	0	0	1	0	1	0	2	0
3025875	Xenorhabdus anantnagensis	species	0	0	0	0	1	0	0	0	0	0
502683	Tenacibaculum crassostreae	species	0	0	0	0	1	12	0	0	5	1
2794831	Ruegeria sp. HKCCE3926	species	0	0	0	0	1	0	0	0	0	0
2545754	Deinococcus sp. S9	species	0	0	0	0	6	3	3	5	4	9
394097	Stigmatella hybrida	species	0	0	0	0	1	2	0	1	1	3
374514	Nocardioides marinus	species	0	0	0	0	3	2	0	0	2	0
3230972	Candidatus Njordibacter sp. Uisw_039	species	0	0	0	0	1	1	0	1	5	1
3050112	Paenibacillus polygoni	species	0	0	0	0	1	1	0	0	1	0
3367216	Pseudomonas sp. xss_4	species	0	0	0	0	1	0	0	0	0	0
2653179	Bosea sp. 125	species	0	0	0	0	2	1	0	0	0	0
1743166	Polynucleobacter hirudinilacicola	species	0	0	0	0	3	1	1	1	5	2
2739025	Herbiconiux sp. VKM Ac-2851	species	0	0	0	0	1	1	1	0	1	1
2672568	Sandarakinorhabdus rubra	species	0	0	0	0	2	6	1	8	18	2
3233013	Rhizobium sp. 2TAF27	species	0	0	0	0	2	0	1	0	0	0
1390395	Sphingomonas sp. LK11	species	0	0	0	0	1	0	0	1	1	0
3158316	Corynebacterium sp. KPL2838	species	0	0	0	0	2	0	0	0	0	0
3129297	Bacillus kandeliae	species	0	0	0	0	1	0	0	0	4	0
2921691	Cytobacillus sp. FSL R7-0696	species	0	0	0	0	1	1	0	1	0	3
1836971	Frankia sp. AgW1.1	species	0	0	0	0	2	6	0	2	0	1
1947536	Sphingomonas sp. UBA978	species	0	0	0	0	1	0	0	0	0	0
1502760	Luteibacter sp. UNCMF331Sha3.1	species	0	0	0	0	4	0	0	2	3	1
3066216	Cardinium endosymbiont of Tipula unca	species	0	0	0	0	1	0	1	0	6	2
3229880	Pseudomonas sp. LFS044	species	0	0	0	0	1	0	0	0	0	0
1763537	Cochleicola gelatinilyticus	species	0	0	0	0	2	3	0	0	22	2
2109337	Amnibacterium endophyticum	species	0	0	0	0	3	1	0	4	5	1
1879318	Leisingera sp.	species	0	0	0	0	4	3	0	0	0	0
2971249	Niveispirillum sp. BGYR6	species	0	0	0	0	1	2	0	1	1	1
168169	Candidatus Ishikawella capsulata	species	0	0	0	0	1	0	1	1	1	0
2876647	Mesorhizobium sp. BR1-1-7	species	0	0	0	0	2	0	2	1	1	7
1460450	Catellatospora vulcania	species	0	0	0	0	2	2	0	0	0	1
3400421	Psychrobacillus sp. BM2	species	0	0	0	0	1	0	0	2	0	0
1775956	Microbacterium sp. TNHR37B	species	0	0	0	0	2	1	0	0	2	2
2970817	Pseudescherichia sp. L3	species	0	0	0	0	1	0	0	0	0	1
135946	Actinoplanes awajinensis	species	0	0	0	0	4	1	0	0	0	1
2851651	Microbacterium sp. KSW4-4	species	0	0	0	0	1	0	0	1	0	2
1259184	Cryobacterium algoritolerans	species	0	0	0	0	1	1	0	0	2	0
3233046	Paenibacillus sp. MCAF9	species	0	0	0	0	2	0	0	0	0	0
1981685	Pseudomonas sp. R37(2017)	species	0	0	0	0	5	0	0	0	0	4
81029	Hyphomonas adhaerens	species	0	0	0	0	2	1	0	0	5	2
3070658	Nitrosomonas sp. sh817	species	0	0	0	0	3	3	3	9	7	13
2060726	Neorhizobium sp. SOG26	species	0	0	0	0	1	0	1	1	0	2
2555866	Cryobacterium sp. TMB1-7	species	0	0	0	0	1	0	0	0	0	0
86671	Roseospira	genus	0	0	0	0	4	3	0	1	8	3
1124744	Kribbella sindirgiensis	species	0	0	0	0	3	0	0	0	1	0
658225	Sphingomonas glacialis	species	0	0	0	0	2	3	1	4	2	7
3364192	Microbacterium sp. NPDC087591	species	0	0	0	0	2	1	1	0	0	9
1247714	Microbacterium sp. UCD-TDU	species	0	0	0	0	3	4	0	15	4	20
1265931	Rhizobium metallidurans	species	0	0	0	0	6	1	0	0	0	3
2598107	Methylobacterium sp. W2	species	0	0	0	0	1	0	0	0	0	0
1860098	Methanosarcina sp. A14	species	0	0	0	0	2	0	0	0	1	0
3239299	Falsiroseomonas sp. E2-1-a4	species	0	0	0	0	1	4	1	0	2	0
1970	Streptomyces morookaense	species	0	0	0	0	1	0	0	0	0	0
1965564	Massilimicrobiota sp. An142	species	0	0	0	0	9	3	1	1	2	2
1160091	Alloscardovia macacae	species	0	0	0	0	1	5	0	2	3	2
348442	Georgenia ruanii	species	0	0	0	0	1	3	1	1	2	0
1312363	Roseovarius litorisediminis	species	0	0	0	0	1	1	1	2	0	2
381829	Pediococcus siamensis	species	0	0	0	0	1	0	0	0	3	2
1751295	Deinococcus petrolearius	species	0	0	0	0	1	0	0	0	2	1
3055860	Peribacillus sp. ACCC06369	species	0	0	0	0	3	2	0	1	0	5
3233047	Pseudomonas sp. PAB10	species	0	0	0	0	5	0	0	0	0	1
2586989	Rhizobium sp. BK619	species	0	0	0	0	1	1	0	0	0	0
336828	Rhodonellum psychrophilum	species	0	0	0	0	4	0	0	0	0	1
3062635	Shewanella sp. 3_MG-2023	species	0	0	0	0	1	0	0	1	0	0
3003272	Stenotrophomonas aracearum	species	0	0	0	0	1	0	0	1	1	1
2956906	Mesorhizobium sp. M0184	species	0	0	0	0	1	0	0	0	0	0
1643333	Marinitoga sp. 1135	species	0	0	0	0	1	0	0	0	0	1
1736510	Microbacterium sp. Root280D1	species	0	0	0	0	1	0	0	1	0	0
2579939	Pseudomonas sp. MS19	species	0	0	0	0	1	0	0	0	0	6
564710	Vagococcus acidifermentans	species	0	0	0	0	4	2	0	0	8	3
2775056	Janthinobacterium sp. EB271-G4-7A	species	0	0	0	0	1	2	1	0	1	0
2499157	Aquiluna borgnonia	species	0	0	0	0	3	4	1	2	5	13
1834121	Mycobacterium sp. ACS4331	species	0	0	0	0	1	7	0	0	3	0
255451	Pseudomonas sp. P97.38	species	0	0	0	0	1	0	0	0	0	0
2080570	Rathayibacter sp. AY2B5	species	0	0	0	0	3	1	0	0	3	4
2854772	Pseudomonas sp. PDM25	species	0	0	0	0	2	1	0	0	0	2
3453868	Pseudomonas sp. 22082	species	0	0	0	0	3	0	0	0	0	0
2675466	Alkalihalobacterium elongatum	species	0	0	0	0	1	2	0	0	5	1
3414496	Pseudomonas sp. WMBT8	species	0	0	0	0	2	0	0	2	0	5
184067	Kushneria indalinina	species	0	0	0	0	2	1	0	0	4	0
1736393	Janibacter sp. Soil728	species	0	0	0	0	4	1	1	1	1	0
1946636	Hyphomonas sp. UBA5107	species	0	0	0	0	4	0	0	0	1	0
2919919	Atopomonas sediminilitoris	species	0	0	0	0	3	4	1	2	8	9
938293	Anaerococcus provencensis	species	0	0	0	0	1	1	0	1	2	1
2750812	Actinomadura graeca	species	0	0	0	0	2	3	1	0	7	1
1408303	Bacillus sp. MB2021	species	0	0	0	0	1	0	0	0	2	0
2810610	Treponema sp. Marseille-Q4523	species	0	0	0	0	1	1	0	0	6	1
2774459	Pseudomonas sp. IzPS59	species	0	0	0	0	1	0	2	0	0	1
1579347	Carnobacterium sp. 1290_CSPC	species	0	0	0	0	3	0	1	0	1	0
309883	Deinococcus hohokamensis	species	0	0	0	0	1	1	0	2	4	1
185642	Mycobacterium parmense	species	0	0	0	0	2	1	0	0	0	2
3121298	Algibacter sp. TI.3.09	species	0	0	0	0	1	0	0	0	0	3
254356	Roseinatronobacter ekhonensis	species	0	0	0	0	3	1	0	0	5	2
1834081	Mycobacterium sp. 1482292.6	species	0	0	0	0	1	0	0	0	0	1
2864210	Shewanella sp. FJAT-51649	species	0	0	0	0	1	0	0	1	3	0
2803864	Shewanella sp. KX20019	species	0	0	0	0	1	0	0	6	2	2
582419	Thermococcus paralvinellae	species	0	0	0	0	1	0	0	0	2	0
2925113	Oceanobacillus alkalisoli	species	0	0	0	0	2	0	0	1	3	0
2986147	Mycobacterium sp. 94-17	species	0	0	0	0	1	8	0	1	6	2
2641430	unclassified Roseinatronobacter	no rank	0	0	0	0	1	0	0	0	0	0
83171	Methanocaldococcus fervens	species	0	0	0	0	1	0	0	0	3	0
2823875	Pseudomonas sp. Tri1	species	0	0	0	0	1	0	0	1	1	2
1806891	Candidatus Chlamydia sanziniae	species	0	0	0	0	3	2	0	1	6	0
2985066	Citrobacter sp. Cf115	species	0	0	0	0	2	1	0	0	0	0
1923877	Sporolactobacillus shoreicorticis	species	0	0	0	0	1	3	0	2	15	1
3364861	Streptomyces sp. NPDC013157	species	0	0	0	0	1	0	0	0	1	0
1490864	uncultured Pluralibacter sp.	species	0	0	0	0	1	2	4	0	0	2
212773	Streptomyces sp. EN16	species	0	0	0	0	1	0	0	0	1	0
3136218	Collinsella sp. CLA-ER-H10	species	0	0	0	0	2	2	0	0	2	6
588496	Mesorhizobium sp. CA16	species	0	0	0	0	1	1	0	0	0	0
2803912	Aeromicrobium sp. YIM 150415	species	0	0	0	0	2	0	0	1	2	1
2870860	Pseudomonas sp. DNDY-54	species	0	0	0	0	1	0	0	2	0	1
2505979	Pseudomonas viciae	species	0	0	0	0	3	0	0	1	0	0
68565	Actinomadura hibisca	species	0	0	0	0	2	3	0	1	8	0
1898429	Lelliottia sp.	species	0	0	0	0	1	0	0	1	1	4
2936800	Providencia sp. PROV272	species	0	0	0	0	1	0	0	0	0	0
357278	Levilactobacillus parabrevis	species	0	0	0	0	1	1	0	1	1	0
3142839	Pseudomonas sp. Je.1.5.c	species	0	0	0	0	1	2	0	0	1	6
1505725	Weissella bombi	species	0	0	0	0	1	0	0	0	2	0
3133333	Sorangium sp. So ce1153	species	0	0	0	0	3	3	0	1	9	5
3399801	Candidatus Pseudothioglobaceae	family	0	0	0	0	2	4	1	1	51	1
3365630	Streptomyces sp. NPDC050560	species	0	0	0	0	1	3	0	0	2	0
2834068	Pseudomonas sp. VS59	species	0	0	0	0	1	0	0	0	1	0
2591145	Cellulomonas sp. Y8	species	0	0	0	0	2	0	2	1	3	7
2782676	Bradyrhizobium sp. 48	species	0	0	0	0	2	0	0	0	1	0
35762	Planobispora rosea	species	0	0	0	0	1	3	0	0	0	1
3031634	Paraburkholderia sp. RL18-101-BIB-B	species	0	0	0	0	1	0	0	1	2	0
29422	Legionella brunensis	species	0	0	0	0	3	1	0	0	6	2
2135658	Sphingomonas sp. PP-CE-1G-424	species	0	0	0	0	3	2	0	1	1	2
2749060	Gardnerella sp. DNF01157	species	0	0	0	0	1	0	0	0	0	0
3273382	Brachybacterium sp. GCM10030268	species	0	0	0	0	1	0	0	0	0	0
2819163	Paenibacillus sp. ISL-20	species	0	0	0	0	3	1	0	0	8	5
1420889	Micromonospora profundi	species	0	0	0	0	1	1	5	2	2	0
941430	Buttiauxella sp. S19-1	species	0	0	0	0	1	0	0	1	0	22
3078197	Pseudomonas sp. zfem002	species	0	0	0	0	1	0	0	0	14	2
67331	Streptomyces misionensis	species	0	0	0	0	1	1	0	1	0	0
2495421	Bacillus sp. HMF5848	species	0	0	0	0	2	4	0	2	59	1
2109360	Aestuariibius	genus	0	0	0	0	1	0	0	0	0	3
1714264	Domibacillus antri	species	0	0	0	0	1	1	2	5	9	2
2512222	Kribbella sp. VKM Ac-2571	species	0	0	0	0	2	1	0	0	1	3
3032206	Actinokineospora sp. NBRC 105648	species	0	0	0	0	1	11	0	0	0	0
234613	Asanoa iriomotensis	species	0	0	0	0	2	3	0	0	4	1
1884432	Salibacterium halotolerans	species	0	0	0	0	3	3	0	6	7	5
3393464	Sinomonas sp. G460-2	species	0	0	0	0	1	0	1	0	1	0
374424	Methylobacterium gregans	species	0	0	0	0	3	3	2	0	12	0
661485	Nocardioides pocheonensis	species	0	0	0	0	5	19	4	5	13	7
679259	Gilvimarinus agarilyticus	species	0	0	0	0	3	4	0	1	4	0
2570927	Glycomyces buryatensis	species	0	0	0	0	2	2	1	0	2	0
487012	uncultured Marinococcus sp.	species	0	0	0	0	1	2	0	0	3	0
3454438	Stenotrophomonas maltophilia group sp. RY12688	species	0	0	0	0	1	0	0	0	0	0
3445322	Bacillus cereus group sp. BC303	species	0	0	0	0	1	0	0	0	0	0
3031761	Mesorhizobium sp. YIM 152430	species	0	0	0	0	2	4	0	1	3	3
2957081	Mesorhizobium sp. M1322	species	0	0	0	0	2	1	0	1	0	0
3127460	Pseudomonas sp. AE27	species	0	0	0	0	1	0	0	0	0	0
110322	Sinorhizobium terangae	species	0	0	0	0	1	3	0	1	4	2
3034164	Rhodococcus sp. T2V	species	0	0	0	0	3	1	1	1	0	0
2775301	Rhizobium sp. CFBP 8752	species	0	0	0	0	2	1	1	0	1	1
515947	Chelativorans intermedius	species	0	0	0	0	1	3	0	1	4	0
1192124	Burkholderia sp. lig30	species	0	0	0	0	1	2	5	1	20	0
3364138	Lysinibacillus sp. NPDC096418	species	0	0	0	0	4	0	0	0	4	5
2699483	Candidatus Frankia alpina	species	0	0	0	0	1	2	0	2	4	9
3402865	Pseudomonas sp. ABY48	species	0	0	0	0	1	0	0	0	0	2
3365597	Streptomyces sp. NPDC049813	species	0	0	0	0	1	0	0	0	0	1
2152917	Methanocaldococcus sp.	species	0	0	0	0	3	1	0	0	12	1
2769067	Paramicrobacterium chengjingii	species	0	0	0	0	1	0	2	1	0	5
351215	Pseudokineococcus marinus	species	0	0	0	0	2	0	0	2	3	0
2835866	Pseudonocardia sp. H11422	species	0	0	0	0	2	1	0	0	2	2
2998079	Pseudomonas sp. GOM7	species	0	0	0	0	1	0	0	2	0	0
2654951	Bartonella refiksaydamii	species	0	0	0	0	1	1	0	1	1	0
3400913	Rathayibacter sp. KR2-224	species	0	0	0	0	3	2	4	2	0	2
1929416	Kocuria salina	species	0	0	0	0	2	3	0	1	1	4
2872154	Nocardioides coralli	species	0	0	0	0	2	14	2	1	7	4
1443669	Paenibacillus sp. SSG-1	species	0	0	0	0	1	0	0	0	0	0
3138478	Aeromonas sp. R9-1	species	0	0	0	0	4	1	0	0	0	0
3448078	Burkholderia sp. PR2	species	0	0	0	0	1	0	0	3	2	0
2584657	Lactonifactor sp. BIOML-A4	species	0	0	0	0	1	0	0	0	0	0
2956938	Mesorhizobium sp. M0323	species	0	0	0	0	1	0	0	0	1	0
417105	Brasilonema octagenarum	species	0	0	0	0	1	0	1	2	2	0
300825	Shouchella lehensis	species	0	0	0	0	1	4	0	1	0	0
2608337	Paraburkholderia sp. Cy-641	species	0	0	0	0	1	0	0	1	0	0
1795310	Paracoccus acridae	species	0	0	0	0	3	1	1	2	2	2
156213	Anabaenopsis elenkinii	species	0	0	0	0	1	4	3	1	6	2
56450	Xanthomonas cassavae	species	0	0	0	0	4	2	3	2	2	8
3108399	Ferviditalea candida	species	0	0	0	0	1	4	0	1	27	6
3040322	Rhodococcus sp. MEB032	species	0	0	0	0	1	0	0	2	0	0
532	Beijerinckia	genus	0	0	0	0	1	3	2	0	24	1
2341115	Bradyrhizobium sp. LVM 105	species	0	0	0	0	2	2	0	0	4	2
2937800	Conexibacter sp. S30A1	species	0	0	0	0	6	46	4	2	21	5
1312182	Rhizobium calliandrae	species	0	0	0	0	1	2	1	0	1	1
2876565	Aeromicrobium sp. Leaf350	species	0	0	0	0	1	2	0	2	2	1
2769486	Marinobacter salinisoli	species	0	0	0	0	1	3	0	0	3	0
1927128	Candidatus Enterovibrio altilux	species	0	0	0	0	1	2	0	0	3	3
3081441	Lacticaseibacillus salsurivasis	species	0	0	0	0	3	0	0	0	1	1
2994968	Bacteroides sp. LFL-34	species	0	0	0	0	1	0	1	2	0	3
1736392	Paenibacillus sp. Soil724D2	species	0	0	0	0	5	0	1	2	2	2
3410269	Alteromonas sp. A081	species	0	0	0	0	1	1	0	1	0	0
3384759	Pseudomonas sp. PHC1	species	0	0	0	0	2	0	0	0	1	0
2723299	Escherichia sp. 12.2612	species	0	0	0	0	3	1	2	2	1	2
3127665	Bacillus yunxiaonensis	species	0	0	0	0	2	0	0	0	0	2
1910	Streptomyces griseosporeus	species	0	0	0	0	3	1	0	5	4	6
2949976	Clostridium sp. ZBS2	species	0	0	0	0	1	0	0	1	0	4
3342637	Roseovarius maritimus	species	0	0	0	0	2	2	4	0	3	2
459519	Ancylobacter oerskovii	species	0	0	0	0	2	1	1	0	3	3
1105029	Actinomyces sp. ICM39	species	0	0	0	0	1	1	0	0	1	0
1933880	Glutamicibacter halophytocola	species	0	0	0	0	1	0	0	132	3	11
1969563	Eubacterium sp. LMAG:50	species	0	0	0	0	1	0	1	0	1	2
3073267	Christiangramia sediminicola	species	0	0	0	0	2	1	0	1	5	0
2026353	Petropleomorpha daqingensis	species	0	0	0	0	4	18	1	0	20	1
161889	Corynebacterium lipophiloflavum	species	0	0	0	0	1	0	0	0	0	0
3055140	Rhizobium sp. S96	species	0	0	0	0	1	0	0	1	0	0
327275	Shewanella sp. HN-41	species	0	0	0	0	7	0	0	4	0	11
1818004	Streptomyces zhihengii	species	0	0	0	0	1	0	0	1	7	0
2042308	Anaerococcus vaginimassiliensis	species	0	0	0	0	2	0	0	0	0	0
2175621	Curtobacterium sp. MCBD17_026	species	0	0	0	0	1	0	0	0	0	0
33874	Catenuloplanes	genus	0	0	0	0	3	7	2	2	12	1
1147159	Ornithinibacillus scapharcae	species	0	0	0	0	2	0	0	1	6	4
3028808	Janibacter sp. DB-40	species	0	0	0	0	1	0	0	0	0	0
1581081	Stenotrophomonas sp. HMSC10F06	species	0	0	0	0	2	3	1	1	2	2
1940138	Candidatus Walczuchella	genus	0	0	0	0	1	0	0	0	0	0
1736509	Ensifer sp. Root278	species	0	0	0	0	1	0	0	0	1	0
2823469	Paraburkholderia gardini	species	0	0	0	0	2	4	0	6	6	1
2592355	Carnobacterium sp. PL17GRE32	species	0	0	0	0	1	1	0	0	1	0
1822226	Sulfitobacter sp. HI0027	species	0	0	0	0	2	0	0	0	1	0
2956939	Mesorhizobium sp. M0340	species	0	0	0	0	1	0	0	0	0	0
359132	Bifidobacterium sp. A24	species	0	0	0	0	2	1	0	0	0	3
46238	Entomoplasma	genus	0	0	0	0	1	0	0	0	0	0
3127459	Pseudomonas sp. RSB 5.4	species	0	0	0	0	1	0	0	0	0	2
3155057	Kitasatospora sp. NPDC085895	species	0	0	0	0	2	2	0	0	0	1
1704291	Limnothrix sp. PR1529	species	0	0	0	0	1	1	0	0	4	0
3418417	Pseudarthrobacter sp. O4	species	0	0	0	0	2	0	0	3	2	2
2073159	Amycolatopsis sp. CA-128772	species	0	0	0	0	1	1	0	0	1	0
410706	uncultured Cobetia sp.	species	0	0	0	0	2	0	4	2	3	0
873085	uncultured Aliivibrio sp.	species	0	0	0	0	1	2	1	0	2	0
882626	Pseudoalteromonas xiamenensis	species	0	0	0	0	2	4	1	4	8	4
3364383	Paenarthrobacter sp. NPDC090522	species	0	0	0	0	1	0	0	0	0	5
2508875	Geobacillus sp. MR	species	0	0	0	0	1	0	0	1	2	0
1705357	uncultured Aurantimicrobium sp.	species	0	0	0	0	1	3	0	0	8	8
1926290	Cryobacterium sp.	species	0	0	0	0	1	2	1	1	0	0
1736612	Lysobacter sp. Root96	species	0	0	0	0	4	6	0	0	3	5
931097	Bartonella pachyuromydis	species	0	0	0	0	1	0	0	0	0	0
3234142	Pedobacter sp. WC2423	species	0	0	0	0	2	0	0	3	5	8
3383157	Bifidobacterium sp. YIT 13612	species	0	0	0	0	1	0	0	0	0	0
3155591	Streptomyces sp. NPDC005485	species	0	0	0	0	3	0	0	0	1	0
1946804	Maribacter sp. UBA4516	species	0	0	0	0	2	0	0	0	2	3
3154703	Streptomyces sp. NPDC046977	species	0	0	0	0	1	0	0	0	1	1
2607840	Moorena sp. SIO1G6	species	0	0	0	0	1	8	0	0	3	2
