taxonomy_id	name	rank	USA.74g_ERR1713404_db6.diamond	USA.74f_ERR1713403_db6.diamond	USA.74e_ERR1713402_db6.diamond	USA.74i_ERR1713406_db6.diamond	USA.74h_ERR1713405_db6.diamond
3138811	Methylobacterium guangdongense	species	0	0	0	2	2
599651	Bermanella	genus	0	0	0	12	1
3034028	Nitratireductor sp. L15S-10	species	0	0	0	7	1
2824887	Streptomyces sp. F63	species	0	0	0	10	1
3155643	Micromonospora sp. NPDC048909	species	0	0	0	1	0
2211145	Cohaesibacter intestini	species	0	0	0	3	0
642776	Pedococcus badiiscoriae	species	0	0	0	33	1
2816862	Nocardiopsis sp. CNT-189	species	0	0	0	16	0
2161675	Rhodococcus olei	species	0	0	0	27	0
284044	Streptomyces glaucosporus	species	0	0	0	9	0
3364278	Micromonospora sp. NPDC050276	species	0	0	0	10	0
3365597	Streptomyces sp. NPDC049813	species	0	0	0	5	0
3346359	Streptomyces sp. NPDC058155	species	0	0	0	14	0
2975753	Streptomyces sp. NBC_00470	species	0	0	0	7	4
1755504	Pseudomonas sp. DY-1	species	0	0	0	2	2
3365679	Streptomyces sp. NPDC052013	species	0	0	0	9	0
1768735	Blastomonas sp. CCH6-A6	species	0	0	0	2	0
3153569	Nonomuraea sp. B5E05	species	0	0	0	1	0
3239955	Micromonospora sp. CA-111912	species	0	0	0	1	1
83784	Paraburkholderia sartisoli	species	0	0	0	5	0
1928	Streptomyces rochei	species	0	0	0	4	1
2782686	Bradyrhizobium sp. CW1	species	0	0	0	1	0
2741724	Haloterrigena gelatinilytica	species	0	0	0	2	0
3111909	Lacisediminihabitans sp. H27-G8	species	0	0	0	4	1
243690	Methylobacterium goesingense	species	0	0	0	14	1
1819724	Polynucleobacter sp. es-GGE-1	species	0	0	0	32	1
3132283	Curtobacterium sp. 1P10AnD	species	0	0	0	2	0
3382299	Marinobacter sp. M1N3S26	species	0	0	0	5	2
3366012	Streptomyces sp. NPDC092296	species	0	0	0	10	0
1852022	Roseitalea porphyridii	species	0	0	0	22	4
1840283	Polaromonas sp. H1N	species	0	0	0	10	3
2708083	Mumia sp. ZJ430	species	0	0	0	21	4
2135654	Sphingomonas sp. PP-CC-1A-547	species	0	0	0	1	1
2173169	Dokdonia sp. Dokd-P16	species	0	0	0	7	3
33924	[Mycoplasma] testudinis	species	0	0	0	5	2
2911969	Moraxella sp. ZY21109	species	0	0	0	2	0
3133274	Chromobacterium sp. CV08	species	0	0	0	8	6
2576926	Polynucleobacter sp. AP-Ainpum-60-G11	species	0	0	0	9	2
1126237	Halobellus rarus	species	0	0	0	7	0
2561897	Neptunomonas sp. XY-337	species	0	0	0	3	1
1401995	Clavibacter californiensis	species	0	0	0	14	0
139337	Synechococcus sp. OH20	species	0	0	0	2	0
2489213	Deinococcus psychrotolerans	species	0	0	0	2	6
1929416	Kocuria salina	species	0	0	0	9	0
3232310	Tenacibaculum sp. P3-BQ1	species	0	0	0	2	2
1227950	Sphingomicrobium marinum	species	0	0	0	1	0
980563	Methylosinus sp. R-45379	species	0	0	0	1	2
3117012	Neptunicella plasticusilytica	species	0	0	0	9	4
3239927	Dactylosporangium sp. CA-052675	species	0	0	0	33	2
2873381	Nocardia coffeae	species	0	0	0	6	5
3153573	Streptomyces sp. B8F3	species	0	0	0	1	0
404385	Nonomuraea bangladeshensis	species	0	0	0	14	0
279215	Aeribacillus alveayuensis	species	0	0	0	5	7
2662191	Pseudomonas sp. FSL A6-1183	species	0	0	0	2	1
1121358	Corynebacterium doosanense	species	0	0	0	5	4
3157095	Amycolatopsis sp. NPDC048633	species	0	0	0	1	0
2793068	Streptomyces sp. AV19	species	0	0	0	5	0
3109358	Companilactobacillus sp. HBUAS59699	species	0	0	0	1	0
1161125	Helcobacillus	genus	0	0	0	11	1
1904963	Gordonia sp. CNJ-863	species	0	0	0	9	1
2819108	Arthrobacter sp. ISL-28	species	0	0	0	7	1
1616783	Photobacterium salinisoli	species	0	0	0	3	0
1045808	Rhodococcus sp. YL-1	species	0	0	0	1	0
2836549	Methylobacterium sp. E-005	species	0	0	0	4	1
3110241	Nostoc sp. UHCC 0252	species	0	0	0	3	2
3364370	Nonomuraea sp. NPDC050663	species	0	0	0	6	0
443598	Bradyrhizobium sp. Cp5.3	species	0	0	0	4	0
2819111	Arthrobacter sp. ISL-5	species	0	0	0	18	0
2212850	Halosegnis rubeus	species	0	0	0	2	1
3445773	Paenibacillus sp. KN14-4R	species	0	0	0	3	9
390989	Actinocatenispora sera	species	0	0	0	21	0
568987	Candidatus Williamhamiltonella	genus	0	0	0	4	12
28444	Herbidospora cretacea	species	0	0	0	34	4
3154769	Kitasatospora sp. NPDC085879	species	0	0	0	13	0
2508290	Pandoraea aquatica	species	0	0	0	2	7
3153758	Plantactinospora sp. B5E13	species	0	0	0	6	0
3140451	Psychrobacter sp. GW208-MNA-CIBAN-0184	species	0	0	0	2	1
2933777	Hymenobacter sublimis	species	0	0	0	2	2
3364218	Micromonospora sp. NPDC000663	species	0	0	0	2	0
1529005	Gemmobacter sp. LW-1	species	0	0	0	22	6
3075480	Brucella sp. NBRC 12952	species	0	0	0	1	0
544938	Methylocystis sp. B8	species	0	0	0	9	1
2636252	unclassified Williamsia	no rank	0	0	0	2	0
1206997	Pseudonocardia nematodicida	species	0	0	0	17	3
2760710	Cryobacterium sp. CG_9.6	species	0	0	0	6	1
3438751	Clostridium sp. LCP25S3_F8	species	0	0	0	3	3
3393464	Sinomonas sp. G460-2	species	0	0	0	6	1
417373	Limosilactobacillus equigenerosi	species	0	0	0	4	0
3110435	Wolbachia endosymbiont of Pentidionis agamae	species	0	0	0	3	3
1908520	Gilliamella mensalis	species	0	0	0	1	5
2654325	Flavobacterium sp. xlx-214	species	0	0	0	1	0
2962035	Micromonospora sp. A3M-1-15	species	0	0	0	8	0
2615029	unclassified Leeuwenhoekiella	no rank	0	0	0	7	11
3053468	Cellulomonas edaphi	species	0	0	0	36	3
2956974	Mesorhizobium sp. M0621	species	0	0	0	2	0
2944808	Crossiella sp. SN42	species	0	0	0	14	0
1229165	Acinetobacter apis	species	0	0	0	2	10
3154922	Streptomyces sp. NPDC046988	species	0	0	0	1	0
2646250	unclassified Saccharopolyspora	no rank	0	0	0	7	3
3365053	Streptomyces sp. NPDC018833	species	0	0	0	5	0
2828739	Endozoicomonas sp. YOMI1	species	0	0	0	24	8
2736649	Mycolicibacterium mengxianglii	species	0	0	0	27	6
2508327	Nocardioides sp. 1609	species	0	0	0	10	0
2919626	Alloyangia	genus	0	0	0	7	0
3232988	Leifsonia sp. 2MCAF36	species	0	0	0	3	1
1782	Mycolicibacter nonchromogenicus	species	0	0	0	11	0
2835868	Sphaerisporangium fuscum	species	0	0	0	16	1
1896200	Fibrobacter sp. NR9	species	0	0	0	10	0
157910	Paraburkholderia tuberum	species	0	0	0	11	6
3364277	Micromonospora sp. NPDC050187	species	0	0	0	8	0
394193	Amycolatopsis saalfeldensis	species	0	0	0	5	0
3346348	Pseudarthrobacter sp. NPDC058119	species	0	0	0	4	0
2983227	Bifidobacterium sp. ESL0763	species	0	0	0	1	1
2992042	Legionella sp. PATHC039	species	0	0	0	2	0
632569	Saccharomonospora marina	species	0	0	0	11	0
3154426	Streptomyces sp. NPDC002734	species	0	0	0	11	0
3363942	Arthrobacter sp. NPDC090010	species	0	0	0	37	2
1072256	Corynebacterium uterequi	species	0	0	0	14	1
1923829	Agrobacterium sp. YIC 4121	species	0	0	0	1	0
2603290	Lactococcus sp. dk322	species	0	0	0	2	0
2907298	Polynucleobacter sp. IMCC30063	species	0	0	0	27	1
1837	Saccharopolyspora hirsuta	species	0	0	0	2	1
2637166	unclassified Chitinimonas	no rank	0	0	0	6	5
3366045	Streptomyces sp. NPDC093595	species	0	0	0	19	0
1855656	Mycobacterium sp. D16R24	species	0	0	0	29	1
3154622	Streptomyces sp. NPDC048389	species	0	0	0	4	0
3373540	Krasilnikovia sp. M28-CT-15	species	0	0	0	18	0
3364581	Streptomyces sp. NPDC001520	species	0	0	0	17	0
1566235	Pseudomonas sp. NFIX28	species	0	0	0	1	0
373681	Planosporangium flavigriseum	species	0	0	0	30	0
200991	Planococcus rifietoensis	species	0	0	0	15	2
1630594	Arthrobacter ginkgonis	species	0	0	0	2	1
3049076	Streptomyces sp. 549	species	0	0	0	1	1
3346422	Streptomyces sp. NPDC058286	species	0	0	0	5	0
574934	Bradyrhizobium sp. AT1	species	0	0	0	3	3
2911525	Avibacterium sp. 20-129	species	0	0	0	1	1
1667239	Alkalicoccus halolimnae	species	0	0	0	3	7
683316	Frankia sp. EI5c	species	0	0	0	27	0
1210129	Pseudomonas sp. Wu6	species	0	0	0	1	0
1144343	Phyllobacterium sp. YR531	species	0	0	0	2	3
3026433	Paenibacillus marchantiae	species	0	0	0	2	0
3345934	Rhodococcus sp. NPDC056743	species	0	0	0	21	0
3346556	Streptomyces sp. NPDC058613	species	0	0	0	1	0
3273408	Nocardioides sp. GCM10028917	species	0	0	0	12	3
3391828	Vibrio sp. MA40-2	species	0	0	0	4	1
3413379	Curtobacterium phyllosphaerae	species	0	0	0	3	0
2849869	Vibrio sp. E14	species	0	0	0	2	2
3115365	Streptomyces sp. GSL17-113	species	0	0	0	1	1
1607949	Tianweitania populi	species	0	0	0	12	6
1169145	Cryocola sp. 340MFSha3.1	species	0	0	0	1	0
3364388	Paeniglutamicibacter sp. NPDC012692	species	0	0	0	3	8
29559	Metamycoplasma hyosynoviae	species	0	0	0	15	24
3154744	Streptomyces sp. NPDC050738	species	0	0	0	14	2
2478957	Streptomyces sp. or43	species	0	0	0	1	0
2099387	Tolypothrix sp. PCC 7910	species	0	0	0	9	4
2789274	Nocardia sp. A7	species	0	0	0	3	0
2942208	Flagellimonas spongiicola	species	0	0	0	3	0
3155420	Actinoallomurus sp. NPDC052274	species	0	0	0	8	0
2975801	Streptomyces sp. NBC_00663	species	0	0	0	3	0
1054996	Roseovarius marisflavi	species	0	0	0	24	1
2605638	Bradyrhizobium hipponense	species	0	0	0	7	1
2780544	Streptomyces tardus	species	0	0	0	18	0
3364368	Nonomuraea sp. NPDC050547	species	0	0	0	4	0
2835869	Paenibacillus sp. 481	species	0	0	0	3	4
2823721	Cyanobium sp. T1B-Tous	species	0	0	0	38	1
1813033	Limnobacter sp. CACIAM 66H1	species	0	0	0	17	3
2562285	Constantimarinum furrinae	species	0	0	0	11	7
2933926	Trichocoleus sp. DQ-U1	species	0	0	0	4	0
3157205	Streptomyces sp. NPDC048324	species	0	0	0	5	1
1772282	Mycobacterium sp. GA-1285	species	0	0	0	9	0
2952268	Paraburkholderia sp. USG1	species	0	0	0	8	3
3139729	Bradyrhizobium sp. 26S5	species	0	0	0	17	0
2789289	Amycolatopsis sp. lyj-346	species	0	0	0	7	0
3238799	Streptomyces sp. cg2	species	0	0	0	3	0
1964395	Mycobacterium ahvazicum	species	0	0	0	3	0
2782009	Methylobacterium sp. SD274	species	0	0	0	1	0
272917	Planococcus chinensis	species	0	0	0	5	17
60921	Sanguibacter suarezii	species	0	0	0	28	5
2975903	Streptomyces sp. NBC_01622	species	0	0	0	8	0
3447965	Arthrobacter sp. KNU40	species	0	0	0	7	1
3028318	Olleya sp. YS	species	0	0	0	1	5
285268	Acetobacter nitrogenifigens	species	0	0	0	2	11
3156300	Streptacidiphilus sp. MAP12-16	species	0	0	0	29	1
3142488	Mycobacterium sp. 050272	species	0	0	0	30	0
1463934	Streptomyces sp. NRRL WC-3742	species	0	0	0	9	0
2607838	Moorena sp. SIO4A5	species	0	0	0	4	3
2817440	Burkholderia sp. BCC1977	species	0	0	0	2	0
2590774	Pseudarthrobacter sp. NIBRBAC000502771	species	0	0	0	2	0
3240049	Streptomyces sp. CA-135486	species	0	0	0	6	0
3075391	Nostoc sp. DedQUE05	species	0	0	0	2	1
2991068	Paraburkholderia sp. UCT70	species	0	0	0	8	5
265726	Photobacterium halotolerans	species	0	0	0	6	1
3155352	Streptomyces sp. NPDC006539	species	0	0	0	1	0
2962037	Domibacillus sp. A3M-37	species	0	0	0	3	0
3156452	Mycetocola sp. 2940	species	0	0	0	23	1
2094190	Burkholderia sp. SRS-25	species	0	0	0	8	0
2866279	Roseibium porphyridii	species	0	0	0	3	0
2920937	Streptomyces gilvus	species	0	0	0	3	1
2126352	Brevibacillus fortis	species	0	0	0	4	6
3364260	Micromonospora sp. NPDC048898	species	0	0	0	3	0
3346791	Streptomyces sp. NPDC059248	species	0	0	0	1	0
3390053	Microbacterium sp. 2216-1	species	0	0	0	5	0
3154251	Saccharopolyspora sp. NPDC000359	species	0	0	0	20	0
2867241	Qipengyuania aestuarii	species	0	0	0	2	7
1542902	Isoptericola haloaureus	species	0	0	0	29	2
3155309	Streptomyces sp. NPDC094034	species	0	0	0	1	0
3155460	Streptomyces sp. NPDC006733	species	0	0	0	19	0
3092147	Tateyamaria sp. SN3-11	species	0	0	0	5	0
2975052	Brucella sp. 2716	species	0	0	0	8	0
2203419	Ochrobactrum sp. POC9	species	0	0	0	1	0
3363896	Actinoplanes sp. NPDC020271	species	0	0	0	32	2
2850405	Paucihalobacter sp.	species	0	0	0	6	6
2898796	Nocardioides sp. cx-173	species	0	0	0	8	3
2745502	Pseudomonas tehranensis	species	0	0	0	2	0
3364061	Kitasatospora sp. NPDC052896	species	0	0	0	29	2
2483352	Cellulomonas triticagri	species	0	0	0	14	8
2164074	Nakamurella deserti	species	0	0	0	43	5
1775881	Sulfitobacter faviae	species	0	0	0	10	3
2961570	Natrinema caseinilyticum	species	0	0	0	5	0
2976001	Nocardioides sp. NBC_00850	species	0	0	0	4	1
3374280	Pedobacter sp. JCM 36344	species	0	0	0	5	8
1739524	Neisseria sp. HMSC065C04	species	0	0	0	1	2
254788	Paeniglutamicibacter kerguelensis	species	0	0	0	2	2
2305446	Microbacterium sp. K24	species	0	0	0	7	2
663602	Actinomycetospora corticicola	species	0	0	0	15	2
3400344	Deinococcus sp. ME38	species	0	0	0	2	1
1387312	Methylophilus sp. OH31	species	0	0	0	1	5
2903710	Streptomyces sp. NBC_00996	species	0	0	0	5	0
2721561	Phaeobacter sp. HF9A	species	0	0	0	5	2
2696560	Aquirufa lenticrescens	species	0	0	0	2	0
1442555	Synechococcus sp. NOUM97013	species	0	0	0	15	0
1926885	Actinomadura rubteroloni	species	0	0	0	28	0
35763	Acrocarpospora corrugata	species	0	0	0	18	0
2070593	Pseudomonas sp. FW306-2-2C-B10A	species	0	0	0	2	0
2078013	Microvirga calopogonii	species	0	0	0	9	3
2126741	Nitratireductor sp. StC3	species	0	0	0	6	2
2587122	Mitsuaria sp. BK037	species	0	0	0	2	0
1259177	Cryobacterium sp. MDB2-10	species	0	0	0	8	0
1056816	Nocardia sp. BMG51109	species	0	0	0	16	0
1736415	Phycicoccus sp. Soil803	species	0	0	0	42	9
86795	Marmoricola	genus	0	0	0	1	0
1926494	Paraburkholderia sp. SOS3	species	0	0	0	1	0
2853806	Shewanella sp. NIFS-20-20	species	0	0	0	12	2
47872	Micromonospora purpureochromogenes	species	0	0	0	10	0
639313	Hoyosella subflava	species	0	0	0	36	0
2584468	Xenorhabdus sp. Sc-CR9	species	0	0	0	1	1
359209	Marinomonas ostreistagni	species	0	0	0	4	8
3157619	Cellulomonas sp. T2.31MG-18	species	0	0	0	5	3
2530387	Saccharopolyspora elongata	species	0	0	0	1	0
3457430	Piscibacillus sp. B03	species	0	0	0	4	3
362257	Streptomyces vietnamensis	species	0	0	0	5	0
1874116	Allobranchiibius huperziae	species	0	0	0	4	2
2079791	Homoserinimonas hongtaonis	species	0	0	0	15	2
3024838	Leucobacter sp. USCH14	species	0	0	0	21	5
3140789	Arthrobacter sp. TMP15	species	0	0	0	15	0
2996261	Arthrobacter sp. MMS18-M83	species	0	0	0	8	2
1897055	Arthrobacter sp. SO5	species	0	0	0	4	1
1003091	Methylobacterium thuringiense	species	0	0	0	2	4
2823726	Cyanobium sp. WKJ7-Wakatipu	species	0	0	0	14	0
3415139	Fluviibacterium sp. S390	species	0	0	0	30	0
291190	Gillisia hiemivivida	species	0	0	0	6	16
3082157	Salinicola sp. 4072	species	0	0	0	2	0
2620835	unclassified Crossiella	no rank	0	0	0	20	7
3418422	Pseudarthrobacter sp. Y6	species	0	0	0	4	1
113566	Winogradskya humida	species	0	0	0	14	3
2819122	Bacillus sp. ISL-35	species	0	0	0	3	1
2609562	Kineococcus rubinsiae	species	0	0	0	26	1
2597358	Sporosarcina sp. ANT_H38	species	0	0	0	2	1
3076764	Amycolatopsis sp. WGS_07	species	0	0	0	2	1
1141874	Streptomyces hoynatensis	species	0	0	0	8	1
3155015	Amycolatopsis sp. NPDC023774	species	0	0	0	5	0
267696	Wolbachia endosymbiont of Drosophila tristis	species	0	0	0	10	0
2570927	Glycomyces buryatensis	species	0	0	0	6	3
3350097	Streptomyces sp. BK79	species	0	0	0	1	0
2211450	Homoserinimonas sp. OAct 916	species	0	0	0	18	12
515414	Prevotella falsenii	species	0	0	0	5	6
2925839	Aliiroseovarius sediminis	species	0	0	0	2	0
2072413	Stenotrophomonas sp. SAU14A_NAIMI4_5	species	0	0	0	3	2
3365598	Streptomyces sp. NPDC049879	species	0	0	0	5	0
39664	Methanohalophilus portucalensis	species	0	0	0	3	2
3154708	Streptomyces sp. NPDC047841	species	0	0	0	2	0
2576840	Microbulbifer harenosus	species	0	0	0	3	1
1502297	Zunongwangia atlantica	species	0	0	0	3	6
2618931	unclassified Umezawaea	no rank	0	0	0	2	0
3415004	Providencia sp. NPDC089923	species	0	0	0	3	13
3364456	Pseudomonas sp. NPDC088444	species	0	0	0	2	0
3154281	Streptomyces sp. NPDC004542	species	0	0	0	7	1
2282652	Streptomyces corynorhini	species	0	0	0	1	1
3154373	Streptomyces sp. NPDC000983	species	0	0	0	1	0
3155720	Streptomyces sp. NPDC006872	species	0	0	0	5	0
3159587	Salmonella sp. ZJHZ19_0081	species	0	0	0	7	29
2842486	Bacillus sp. BML-BC051	species	0	0	0	1	0
3055817	Alteromonas arenosi	species	0	0	0	9	1
1714	Cellulomonas uda	species	0	0	0	10	4
3365487	Streptomyces sp. NPDC047725	species	0	0	0	1	0
2763075	Serpens gallinarum	species	0	0	0	2	20
1158179	Thioalkalivibrio sp. ALE28	species	0	0	0	1	0
1123042	Photorhabdus stackebrandtii	species	0	0	0	11	2
3364373	Nonomuraea sp. NPDC051941	species	0	0	0	4	1
2975712	Streptomyces sp. NBC_00322	species	0	0	0	7	0
2835871	Williamsia sp. CHRR-6	species	0	0	0	9	3
3402080	Aquisalimonas sp. APHAB1-3	species	0	0	0	8	1
1168288	Mycobacterium sp. H4Y	species	0	0	0	1	0
1736255	Methylobacterium sp. Leaf106	species	0	0	0	2	0
2014529	Nostoc sp. 'Peltigera membranacea cyanobiont' 210A	species	0	0	0	3	0
1544732	Plantactinospora soyae	species	0	0	0	14	0
3041763	Stenotrophomonas sp. SORGH_AS_0282	species	0	0	0	2	0
1259203	Cryobacterium sp. Sr8	species	0	0	0	19	0
37331	Pseudonocardia petroleophila	species	0	0	0	17	0
376427	Billgrantia gudaonensis	species	0	0	0	2	1
2018041	Rhodococcus sp. 1168	species	0	0	0	1	0
1576874	Corynebacterium alimapuense	species	0	0	0	4	0
2899818	Enterovibrio qingdaonensis	species	0	0	0	9	3
2704468	Streptacidiphilus sp. P02-A3a	species	0	0	0	20	1
1608614	Modestobacter muralis	species	0	0	0	26	1
3364916	Streptomyces sp. NPDC014801	species	0	0	0	1	0
3366950	Paracoccus sp. p2-l61	species	0	0	0	1	6
2506433	Pseudomonas sp. TMW22089	species	0	0	0	1	2
2936596	Geodermatophilus sp. CPCC 205506	species	0	0	0	12	1
710111	Frankia sp. QA3	species	0	0	0	29	1
3240324	Salmonella sp. E393-2	species	0	0	0	1	0
3350168	Herbiconiux sp. UC225_62	species	0	0	0	9	2
326474	Caballeronia humi	species	0	0	0	17	7
2807622	Micromonospora humidisoli	species	0	0	0	17	0
3365917	Streptomyces sp. NPDC089424	species	0	0	0	4	0
3457664	Brachybacterium sp. AOP42-E1-35	species	0	0	0	2	0
1954172	Calothrix sp. NIES-2100	species	0	0	0	30	8
3129111	Streptomyces sp. TG1A-60	species	0	0	0	5	0
2049454	Gloeocapsopsis sp. IPPAS B-1203	species	0	0	0	3	3
3342794	Herbiconiux wuyangfengii	species	0	0	0	5	5
2174846	Streptomyces tirandamycinicus	species	0	0	0	17	0
3154910	Actinoplanes sp. NPDC023936	species	0	0	0	14	5
3457321	Microbacterium sp. A204	species	0	0	0	4	3
425309	Halorubrum ejinorense	species	0	0	0	3	0
2957037	Mesorhizobium sp. M0968	species	0	0	0	2	0
1176243	Vreelandella songnenensis	species	0	0	0	1	3
1716141	Streptomyces jeddahensis	species	0	0	0	9	0
3413796	Actinacidiphila sp. bgisy160	species	0	0	0	7	0
68233	Streptomyces luteogriseus	species	0	0	0	8	1
2933920	Leptolyngbya sp. DQ-M1	species	0	0	0	1	3
3423406	Micromonospora sp. URMC 103	species	0	0	0	3	1
2842127	Janthinobacterium sp. NKUCC06_STL	species	0	0	0	4	9
3043613	Streptomyces cavernicola	species	0	0	0	2	1
3115614	Anaerococcus kampingae	species	0	0	0	1	0
2487352	Rhodococcus spongiicola	species	0	0	0	6	1
3023480	Bradyrhizobium sp. UFLA01-814	species	0	0	0	33	0
235986	Actinacidiphila glaucinigra	species	0	0	0	11	1
2048294	Cryobacterium sp. M91	species	0	0	0	10	0
3115294	Rossellomorea sedimentorum	species	0	0	0	1	1
3364810	Streptomyces sp. NPDC008122	species	0	0	0	1	1
1855619	Polynucleobacter sp. MWH-UH35A	species	0	0	0	8	0
3073268	Citricoccus sp. I39-566	species	0	0	0	22	0
76258	Vibrio rumoiensis	species	0	0	0	6	1
2926009	Bradyrhizobium sp. Bra64	species	0	0	0	10	0
3155247	Sphaerisporangium sp. NPDC005289	species	0	0	0	7	0
1618207	Psychromicrobium lacuslunae	species	0	0	0	8	2
873128	Meiothermus sp. Pnk-1	species	0	0	0	4	5
2876635	Mesorhizobium sp. CO1-1-2	species	0	0	0	5	0
1128677	Saccharomonospora amisosensis	species	0	0	0	6	0
1964356	Fibrobacter sp. UWB4	species	0	0	0	7	12
2928851	Rhodococcus sp. ARC_M5	species	0	0	0	1	1
237684	Salinibacillus aidingensis	species	0	0	0	3	6
1958811	Leptospira venezuelensis	species	0	0	0	6	1
1105145	Saccharothrix ecbatanensis	species	0	0	0	40	0
2903577	Kitasatospora sp. NBC_01539	species	0	0	0	10	0
3365517	Streptomyces sp. NPDC048219	species	0	0	0	4	0
3080019	Hyphomonas sp. FCG-A18	species	0	0	0	3	0
3377838	Salinibacterium sp. GXW1014	species	0	0	0	9	1
43928	Halobaculum gomorrense	species	0	0	0	2	0
3116487	Brachybacterium sp. J144	species	0	0	0	6	2
1923	Streptomyces phaeochromogenes	species	0	0	0	11	1
2670375	Notoacmeibacter ruber	species	0	0	0	9	3
2256	Natronobacterium	genus	0	0	0	1	2
3028373	Paraburkholderia sp. A1BS-2L	species	0	0	0	11	0
3046687	Psychrobacter sp. Arc9	species	0	0	0	3	0
1323432	Jejudonia soesokkakensis	species	0	0	0	12	3
2493084	Microbacterium sp. CPCC 204701	species	0	0	0	20	2
3031803	Chryseobacterium sp. WX	species	0	0	0	6	36
2956845	Mesorhizobium sp. M0019	species	0	0	0	5	4
2986829	Flavobacterium sp. N2038	species	0	0	0	1	6
304895	Catenulispora acidiphila	species	0	0	0	13	0
1702106	Natronorubrum halophilum	species	0	0	0	1	1
3364128	Lentzea sp. NPDC102401	species	0	0	0	10	1
663609	Actinomycetospora cinnamomea	species	0	0	0	30	1
2771142	Microcystis sp. M122S2	species	0	0	0	1	0
684663	Enteractinococcus fodinae	species	0	0	0	5	2
1515666	Pseudomonas matsuisoli	species	0	0	0	2	1
2572903	Streptomyces sp. BK340	species	0	0	0	4	0
2751333	Pseudomonas sp. FW305-3-2-15-C-R2A1	species	0	0	0	3	0
189873	Bradyrhizobium sp. LMTR 3	species	0	0	0	1	0
2070368	Nonomuraea aridisoli	species	0	0	0	15	0
2560054	Bradyrhizobium frederickii	species	0	0	0	3	1
349751	Corynebacterium marinum	species	0	0	0	1	3
334545	Rickettsia tamurae	species	0	0	0	3	0
2932267	Halosolutus amylolyticus	species	0	0	0	9	0
1855895	Polynucleobacter paludilacus	species	0	0	0	14	0
2817656	Marinobacter sp. CA1	species	0	0	0	5	11
220378	Nocardiopsis aegyptia	species	0	0	0	4	1
1665	Arthrobacter globiformis	species	0	0	0	22	0
67828	Citrobacter gillenii	species	0	0	0	3	21
936589	Veillonella sp. AS16	species	0	0	0	1	0
1837342	Paenibacillus sinopodophylli	species	0	0	0	5	7
2903558	Amycolatopsis sp. NBC_00438	species	0	0	0	7	1
106412	Streptosporangium subroseum	species	0	0	0	10	1
3455945	Methylobacter sp. sgz302048	species	0	0	0	8	4
2575516	Synechococcus sp. UW179B	species	0	0	0	13	0
3365759	Streptomyces sp. NPDC086787	species	0	0	0	2	1
1172184	Rhodococcus sp. 114MFTsu3.1	species	0	0	0	1	0
3155505	Catellatospora sp. NPDC049609	species	0	0	0	16	2
3066130	Wolbachia endosymbiont (group A) of Agelastica alni	species	0	0	0	8	3
33887	Rathayibacter rathayi	species	0	0	0	15	2
2035345	Psychromarinibacter	genus	0	0	0	5	0
3048535	Neobacillus sp. 114	species	0	0	0	1	0
3153570	Streptomyces sp. B6B3	species	0	0	0	10	3
2991070	Paraburkholderia sp. WC7.3g	species	0	0	0	2	5
53366	Catellatospora citrea	species	0	0	0	15	5
3364112	Kribbella sp. NPDC049174	species	0	0	0	11	2
1629710	Hyphomonas sp. BRH_c22	species	0	0	0	4	2
2956999	Mesorhizobium sp. M0778	species	0	0	0	2	0
