taxonomy_id	name	rank	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond
2817374	Rufibacter aurantiacus	species	0	0	1	1	2	1	1	1	7	5
327939	Pseudoalteromonas byunsanensis	species	0	0	1	0	0	0	0	1	0	1
134605	Fusobacterium equinum	species	0	0	1	0	0	1	0	0	0	0
2730848	Pseudomonas sp. ADAK18	species	0	0	1	1	0	1	26	5	1	0
1175306	Herbaspirillum sp. GW103	species	0	0	1	1	0	1	0	0	1	0
2654255	Janthinobacterium sp. FT68W	species	0	0	1	2	5	5	128	5	1	2
2654983	Paraburkholderia franconis	species	0	0	3	1	23	2	0	4	2	2
1946447	Empedobacter sp. UBA6745	species	0	0	1	1	41	3	0	3	4	9
3364441	Pseudomonas sp. NPDC087612	species	0	0	1	3	0	0	2	1	0	0
35814	Bordetella holmesii	species	0	0	1	2	0	0	0	1	0	0
3342305	Duganella sp. LjRoot269	species	0	0	1	0	0	6	5	8	5	12
3039851	Amylibacter sp. IMCC11727	species	0	0	1	0	0	0	0	4	0	0
2675748	Paraburkholderia solitsugae	species	0	0	2	3	1	3	3	0	1	2
1945925	Acinetobacter sp. UBA1297	species	0	0	1	1	5	8	22	31	1	0
1828217	Streptomyces sp. wa1071	species	0	0	1	0	0	0	0	0	0	0
3413037	Undibacterium sp. JH2W	species	0	0	1	2	1	1	0	0	1	8
2776916	Brevibacterium renqingii	species	0	0	1	1	0	0	0	0	1	1
911243	Pseudomonas sp. CFII68	species	0	0	1	0	1	0	4	0	0	0
2835866	Pseudonocardia sp. H11422	species	0	0	1	0	0	2	1	0	1	5
3155356	Streptomyces sp. NPDC006997	species	0	0	1	0	0	0	0	0	0	0
3044241	Aeromonas sp. V90_14	species	0	0	1	0	1	1	0	0	3	0
131081	Corynebacterium capitovis	species	0	0	1	0	0	0	0	0	0	0
1843368	Sphingobium sp. RAC03	species	0	0	1	1	2	1	0	11	1	0
2650748	Actinomadura physcomitrii	species	0	0	1	1	0	1	0	2	0	1
3135223	Microbacterium sp. LMI1-1-1.1	species	0	0	1	0	0	1	0	0	2	7
1156313	Pseudomonas sp. K5	species	0	0	1	0	0	0	1	0	2	0
3345734	Streptomyces sp. NPDC056169	species	0	0	1	0	0	0	0	0	0	0
2857107	Zhongshania aquimaris	species	0	0	1	0	0	0	0	0	2	1
38301	Corynebacterium minutissimum	species	0	0	1	0	1	0	0	3	1	0
469591	Parabacteroides sp. 20_3	species	0	0	1	1	1	1	3	1	19	1
29555	Mycoplasmopsis canis	species	0	0	1	0	0	0	0	0	1	2
2727415	Achromobacter sp. Bel	species	0	0	1	1	0	0	0	0	0	0
333142	Klenkia brasiliensis	species	0	0	1	2	0	1	0	0	4	2
2182389	Xanthomonas sp. BRIP62411	species	0	0	1	0	0	0	0	0	0	0
3082223	Rhodococcus sp. IEGM 1366	species	0	0	1	1	0	0	0	0	2	4
2975406	Stenotrophomonas sp. GD03930	species	0	0	1	0	0	0	0	0	0	0
3072978	Methanolobus sediminis	species	0	0	1	4	0	1	0	1	9	23
75294	Saccharomonospora xinjiangensis	species	0	0	2	0	1	0	0	1	0	3
1280945	Hyphomonas sp. GM-8P	species	0	0	1	0	0	1	0	0	0	1
337894	Amycolatopsis minnesotensis	species	0	0	1	0	0	0	0	4	2	6
1572659	Kribbella capetownensis	species	0	0	1	0	0	0	0	4	1	4
869949	Chroococcidiopsis sp. CCALA 051	species	0	0	1	0	0	0	0	0	0	5
2934794	Veillonella sp. KGMB01456	species	0	0	1	1	0	0	0	1	3	0
300273	Hyphomicrobium sp. MC8b	species	0	0	1	1	0	0	0	1	2	0
1471202	Halomonas sp. PR-M31	species	0	0	1	1	2	3	1	1	3	1
2821403	Bradyrhizobium cenepequi	species	0	0	1	2	1	0	0	4	2	3
182262	Agarivorans albus	species	0	0	1	0	0	0	0	0	2	0
2921773	Caballeronia sp. ASUFL_F2_KS49	species	0	0	1	0	0	0	0	0	0	0
3345746	Streptomyces sp. NPDC056210	species	0	0	1	0	0	0	0	0	1	0
3109031	Bacillus sp. 2205SS5-2	species	0	0	1	2	1	1	1	0	1	7
3342117	Jeotgalibacillus sp. JSM ZJ347	species	0	0	1	0	0	0	0	0	1	6
2926910	Chryseobacterium sp. WG23	species	0	0	1	6	5	1	1	2	1	0
106412	Streptosporangium subroseum	species	0	0	1	1	3	1	0	0	0	3
3233025	Dyella sp. 2YAF14	species	0	0	1	0	0	1	0	3	0	0
1608898	Haemophilus sp. HMSC71H05	species	0	0	1	0	0	0	0	0	1	0
3109349	Massilia sp. DD77	species	0	0	1	1	10	1	28	5	4	4
1737459	Pseudoalteromonas fenneropenaei	species	0	0	1	1	0	1	0	0	3	2
1265495	Thioalkalivibrio sp. ALE23	species	0	0	1	0	1	1	0	0	2	1
747349	Halomonas ramblicola	species	0	0	1	0	0	1	0	0	1	5
2184005	Micrococcus sp. KT16	species	0	0	1	0	0	0	0	1	0	0
1739538	Staphylococcus sp. HMSC070D05	species	0	0	1	0	0	0	0	0	0	0
3050129	Massilia sp. YIM B02769	species	0	0	1	0	21	5	10	2	0	4
3066252	Rickettsia endosymbiont of Rhinocyllus conicus	species	0	0	1	1	0	0	0	2	1	0
1960589	Halalkalibacter urbisdiaboli	species	0	0	1	2	5	0	0	2	5	7
3131928	Thioclava sp. GXIMD4215	species	0	0	1	0	0	3	0	8	4	0
2758579	Klebsiella sp. Kps	species	0	0	1	3	8	7	7	5	1	2
2919917	Peteryoungia algae	species	0	0	1	0	2	2	0	1	0	2
1739544	Neisseria sp. HMSC056A03	species	0	0	1	0	1	0	2	0	0	0
3026441	Pseudomonas sp. IT-93MI4	species	0	0	1	0	0	0	1	0	0	1
3415642	Enterobacter cloacae complex sp. 2025EL-00057	species	0	0	1	0	0	0	0	0	1	0
3364478	Pseudomonas sp. NPDC090208	species	0	0	1	0	0	0	0	0	0	1
2687291	Cellulophaga sp. Z1A5H	species	0	0	1	1	1	0	0	3	0	1
195498	Picosynechococcus sp. PCC 7117	species	0	0	1	0	1	0	0	0	0	0
2984331	Albidovulum sediminicola	species	0	0	2	2	1	4	1	1	0	1
2893060	Alkalihalophilus	genus	0	0	1	1	1	3	0	0	8	7
3346368	Nocardia sp. NPDC058176	species	0	0	1	0	0	0	0	0	1	1
3025325	Pseudoalteromonas sp. GABNS16H	species	0	0	1	0	0	0	0	0	0	0
1076550	Pantoea rwandensis	species	0	0	1	1	0	0	0	0	0	2
3044562	Nocardia sp. CC227C	species	0	0	1	1	0	0	0	0	5	2
3141542	Mucilaginibacter sp. CSA2-8R	species	0	0	1	2	3	1	0	1	11	19
1980514	Halodesulfurarchaeum	genus	0	0	1	1	0	0	0	0	1	3
316335	Myceligenerans crystallogenes	species	0	0	1	3	0	2	0	1	2	69
2919576	Shewanella zhuhaiensis	species	0	0	1	0	0	1	1	0	1	0
3435410	Planococcus sp. YIM B11945	species	0	0	1	1	0	0	0	1	3	4
1249101	Mycolicibacterium celeriflavum	species	0	0	1	0	1	0	0	0	3	3
293958	Rhizobium lusitanum	species	0	0	1	6	2	2	1	8	8	2
2283194	Sporosarcina sp. PTS2304	species	0	0	1	8	1	1	0	8	4	4
2983767	Flavobacterium sp. SH_e	species	0	0	1	1	0	0	4	7	0	0
1325099	Bradyrhizobium sp. CCBAU 51745	species	0	0	1	0	0	0	0	0	0	0
948107	Paraburkholderia sprentiae	species	0	0	1	0	1	3	1	2	2	3
2815937	Streptomyces sp. FH025	species	0	0	1	0	0	0	0	0	0	5
1759527	Phormidium pseudopriestleyi	species	0	0	1	1	0	0	0	0	9	14
1408282	Geobacillus thermopakistaniensis	species	0	0	1	0	0	0	0	0	1	0
1421019	Kurthia huakuii	species	0	0	1	1	1	0	0	0	17	1
519440	Deinococcus aquatilis	species	0	0	1	0	0	20	0	0	4	4
2853805	Enterovibrio paralichthyis	species	0	0	1	3	10	0	0	0	4	1
2954019	Wolbachia endosymbiont (group A) of Icerya purchasi	species	0	0	1	0	0	0	0	0	0	0
2824880	Micromonospora sp. C72	species	0	0	1	0	0	0	0	1	0	0
1004159	Photorhabdus tasmaniensis	species	0	0	1	0	0	0	0	7	1	0
1171596	Bacterioplanoides pacificum	species	0	0	3	0	1	0	2	0	8	0
3003689	Gemella sp. 27098_8_149	species	0	0	1	0	0	0	0	0	0	0
3063998	Helicobacter cappadocius	species	0	0	1	3	2	0	0	1	0	2
3155721	Nocardiopsis sp. NPDC007018	species	0	0	1	0	0	1	0	0	2	3
702115	Pseudomonas arsenicoxydans	species	0	0	1	1	2	0	49	17	4	1
1210524	Thalassococcus lentus	species	0	0	1	2	1	2	0	1	1	2
2957041	Mesorhizobium sp. M0984	species	0	0	1	0	1	1	0	3	0	0
2661626	Bifidobacterium sp. SMB2	species	0	0	1	0	0	0	0	0	0	0
3390932	Bacillus sp. NPDC094077	species	0	0	1	0	0	0	0	0	1	0
1509367	Pontixanthobacter aestiaquae	species	0	0	1	1	0	0	0	2	3	1
3041495	Pedobacter faecalis	species	0	0	1	1	1	1	0	2	5	11
2992761	Pseudoalteromonas sp. G4	species	0	0	1	0	0	0	0	0	11	0
2792480	Lysinibacillus sp. JNUCC-52	species	0	0	1	1	0	0	0	0	0	0
2783827	Plantibacter sp. VKM Ac-2880	species	0	0	2	0	0	0	0	0	0	0
2792062	Pseudoalteromonas sp. SWYJ118	species	0	0	1	2	0	0	0	0	0	0
3098148	Halorubellus sp. PRR65	species	0	0	1	0	3	0	1	0	4	2
453573	Actinomadura bangladeshensis	species	0	0	1	0	0	4	0	0	0	3
2899123	Sphingomonas cannabina	species	0	0	1	11	6	2	1	2	15	8
3381694	Microbacterium sp. ZKA21	species	0	0	1	0	0	0	0	4	1	0
2953889	Acinetobacter sp. S4400-12	species	0	0	1	1	0	0	1	1	0	0
1283287	Nocardioides sp. Iso805N	species	0	0	1	1	0	0	0	1	4	3
3453929	Pseudomonas sp. 22490	species	0	0	1	0	0	2	0	1	1	1
2485113	Neorhizobium sp. JUb45	species	0	0	1	0	1	0	0	3	1	0
2485125	Kocuria soli	species	0	0	1	2	0	0	0	2	0	11
2580515	Agrobacterium sp. T29	species	0	0	1	0	1	0	0	1	0	0
2989835	Aeromonas sp. QDB20	species	0	0	1	1	0	1	0	1	0	0
3154980	Streptomyces sp. NPDC093252	species	0	0	1	0	0	0	0	0	1	3
3074077	Halodesulfurarchaeum sp. HSR-GB	species	0	0	1	0	0	0	0	0	1	3
3154853	Nocardia sp. NPDC052001	species	0	0	1	0	0	0	0	0	0	0
2935074	Pseudomonas sp. MWU13-2105	species	0	0	1	0	0	3	5	4	2	1
2898150	Rhizobium sp. GN54	species	0	0	1	1	0	1	0	2	2	2
2497860	Cellulosilyticum sp. WCF-2	species	0	0	1	4	1	1	0	3	7	2
1602943	Vreelandella lutescens	species	0	0	1	0	1	1	0	0	4	0
2282738	Streptomyces paludis	species	0	0	1	0	0	0	0	0	0	1
3153684	Coprococcus sp. RTP31081st1_B10_RTP31081_211007	species	0	0	1	0	0	0	0	0	1	0
1661693	Pseudomonas sp. GTC 16482	species	0	0	1	2	0	0	0	0	0	0
3154766	Microbacterium sp. NPDC077486	species	0	0	1	0	0	0	1	2	0	0
2914159	Amycolatopsis sp. FU40	species	0	0	1	0	0	0	0	1	0	1
516704	Pontibacillus halophilus	species	0	0	1	1	1	0	1	1	4	3
2763030	Blautia segnis	species	0	0	1	4	4	0	1	6	14	0
2686076	Winogradskyella ludwigii	species	0	0	1	0	2	0	0	2	2	5
69967	Macrococcus equipercicus	species	0	0	1	0	2	0	0	2	2	4
3141462	Leeuwenhoekiella sp. A16	species	0	0	1	0	0	0	0	1	2	5
2957982	Notoacmeibacter sp. MSK16QG-6	species	0	0	1	1	1	2	2	2	1	1
37331	Pseudonocardia petroleophila	species	0	0	1	3	0	0	0	0	3	4
216	Helicobacter muridarum	species	0	0	1	1	1	0	0	1	0	0
2364787	Alistipes megaguti	species	0	0	1	5	4	0	0	4	15	26
37327	Nocardia brevicatena	species	0	0	1	1	0	0	0	0	4	7
2703892	Paraburkholderia sp. Ac-20347	species	0	0	1	3	0	0	0	0	0	1
3346055	Kitasatospora sp. NPDC057223	species	0	0	1	1	0	0	0	0	2	3
3155174	Rhodococcus sp. NPDC077669	species	0	0	1	0	0	0	0	1	0	0
91559	Methanimicrococcus	genus	0	0	1	4	1	0	0	2	14	15
1548597	Anaerobacillus alkaliphilus	species	0	0	1	2	3	0	1	1	2	18
3043873	Commensalibacter oyaizuii	species	0	0	1	0	0	1	0	1	3	1
3141596	Ruminococcus sp. 1001136sp1_2201st1_G3_2201SCRN_220225	species	0	0	1	1	1	3	0	5	3	0
265883	Hydrogenovibrio thermophilus	species	0	0	1	0	6	0	0	0	7	0
3155144	Micromonospora sp. NPDC047527	species	0	0	1	0	0	0	0	0	0	1
3374292	Pseudobacillus sp. 179-B 2D1 NHS	species	0	0	1	1	0	1	0	1	0	0
2508300	Pandoraea morbifera	species	0	0	1	1	0	0	0	0	2	1
1855307	Tardiphaga sp. OK246	species	0	0	2	0	1	0	0	0	0	0
2739432	Shewanella sp. VB17	species	0	0	1	0	2	2	1	1	2	0
262077	Marinobacter daepoensis	species	0	0	1	1	0	0	0	2	3	1
2185104	Elioraea thermophila	species	0	0	1	1	1	0	1	2	6	22
2576839	Pseudarthrobacter sp. NamE5	species	0	0	1	0	0	0	0	0	0	1
1839709	Pseudomonas ovata	species	0	0	1	2	2	0	18	1	0	0
2632123	unclassified Oceanicaulis	no rank	0	0	1	0	0	0	0	2	3	5
3035132	Paraburkholderia sp. GAS348	species	0	0	2	1	1	2	0	4	3	0
3127473	Variovorax sp. CCNWLW186	species	0	0	1	4	3	4	6	4	1	2
1310800	Acinetobacter sp. 1000160	species	0	0	1	0	1	3	53	15	0	0
1505588	Brenneria populi	species	0	0	1	1	5	0	2	2	9	4
2135614	Thalassospira sp. 11-3	species	0	0	1	0	0	0	0	0	0	0
637393	Herbiconiux moechotypicola	species	0	0	1	3	1	4	0	4	3	9
2963349	Dawidia	genus	0	0	1	0	0	0	0	0	0	17
153730	Agrococcus baldri	species	0	0	1	0	1	1	0	2	3	4
2840445	Dendronalium phyllosphericum	species	0	0	1	2	0	0	0	0	2	19
1295392	Photobacterium gaetbulicola	species	0	0	1	0	6	1	0	0	10	8
3075544	Streptomonospora wellingtoniae	species	0	0	1	0	1	0	0	0	1	1
2758563	Paenibacillus sp. 19GGS1-52	species	0	0	0	4	1	0	0	9	13	15
314237	Phyllobacterium leguminum	species	0	0	0	4	0	0	0	5	4	17
2821107	Labrenzia sp. R4_2	species	0	0	0	2	1	2	1	3	3	2
3455609	Inquilinus sp. CA228	species	0	0	0	2	2	1	2	1	5	13
290400	Jannaschia sp. CCS1	species	0	0	0	1	2	0	0	1	0	0
3098149	Fulvimarina uroteuthidis	species	0	0	0	2	1	0	0	4	1	0
2880976	Frankia sp. Cj3	species	0	0	0	1	0	0	0	0	5	1
2903531	Streptomyces sp. IBSBF 2435	species	0	0	0	1	0	0	0	0	0	1
2605785	Eubacterium sp. BL-380-WT-2B	species	0	0	0	2	3	0	0	2	0	0
1583099	Xanthomonas sp. GPE 39	species	0	0	0	3	0	0	0	2	2	0
3423406	Micromonospora sp. URMC 103	species	0	0	0	2	0	0	0	2	0	3
577680	Prauserella sediminis	species	0	0	0	1	0	0	0	0	0	0
1768774	Phenylobacterium sp. CCH9-H3	species	0	0	0	1	3	2	0	2	0	0
1150368	Sinomicrobium oceani	species	0	0	0	7	3	2	7	9	4	76
2161675	Rhodococcus olei	species	0	0	0	136	0	0	8	0	7	1
1470558	Cupriavidus sp. SK-3	species	0	0	0	2	0	2	2	3	3	1
2135644	Chryseobacterium sp. CBTAP 102	species	0	0	0	9	3	1	0	4	3	0
3411744	Rhodococcus sp. MALMAid1271	species	0	0	0	2	0	0	0	2	0	1
2292911	Alistipes sp. AM16-43	species	0	0	0	3	0	1	0	1	0	0
3096037	Pseudomonas sp. RP23018S	species	0	0	0	1	0	0	3	4	8	1
1263625	Microbacterium sp. SA39	species	0	0	0	4	2	0	0	10	1	3
3017319	Agrobacterium sp. ST15.13.015	species	0	0	0	5	0	0	0	1	2	0
2975320	Paenibacillus sp. FSL R5-0407	species	0	0	0	2	0	0	0	0	3	4
762292	uncultured Rummeliibacillus sp.	species	0	0	0	8	0	0	0	5	2	0
908340	Clostridium sp. HGF2	species	0	0	0	1	0	0	0	0	0	0
1715031	Neisseria sp. HMSC066H01	species	0	0	0	2	18	0	0	9	0	0
2267619	Candidatus Halocynthiibacter alkanivorans	species	0	0	0	1	0	2	0	3	0	8
2219057	Pseudomonas sp. LG1E9	species	0	0	0	2	0	0	6	3	0	0
2530387	Saccharopolyspora elongata	species	0	0	0	1	0	0	0	0	0	0
2293107	Eubacterium sp. AF34-35BH	species	0	0	0	1	0	0	0	0	1	0
887144	Allorhizobium taibaishanense	species	0	0	0	4	1	2	0	1	1	5
3046344	Corynebacterium sp. UMB0012	species	0	0	0	1	0	0	0	1	0	0
3077237	Novosphingobium sp. APW14	species	0	0	0	3	7	23	0	0	12	4
161889	Corynebacterium lipophiloflavum	species	0	0	0	2	0	0	0	1	3	1
2584654	Lactonifactor sp. BIOML-A1	species	0	0	0	3	0	0	0	0	0	0
2518128	Candidatus Pantoea persica	species	0	0	0	1	0	1	0	1	0	0
3016006	Roseibium sp. Sym1	species	0	0	0	3	5	0	0	5	6	1
3382299	Marinobacter sp. M1N3S26	species	0	0	0	1	1	0	0	0	0	1
3040604	Bradyrhizobium sp. SSUT112	species	0	0	0	4	1	0	0	0	1	0
104098	Acetobacter peroxydans	species	0	0	0	5	0	1	0	0	30	15
1523413	Novosphingobium sp. AAP1	species	0	0	0	1	2	0	0	0	2	1
3070661	Aminobacterium sp. MB27-C1	species	0	0	0	1	2	0	0	0	6	21
1813601	Pseudoroseicyclus	genus	0	0	0	1	0	0	0	1	1	2
2806551	Polaribacter sp. Q13	species	0	0	0	3	1	0	0	1	0	15
1801630	Synechococcus sp. MIT S9509	species	0	0	0	1	0	0	0	0	0	0
2902628	Candidatus Nanosynbacter sp. TM7-033	species	0	0	0	1	0	0	0	0	0	0
1920883	Marivivens sp. JLT3646	species	0	0	0	11	1	0	0	0	0	0
2751812	Bradyrhizobium glycinis	species	0	0	0	4	0	0	0	0	0	3
2830882	Allopontixanthobacter	genus	0	0	0	32	1	0	0	9	0	1
2774812	Enterococcus sp. AZ112	species	0	0	0	2	0	1	0	0	0	0
359209	Marinomonas ostreistagni	species	0	0	0	2	1	3	4	2	8	7
3142841	Serratia sp. Je.1.23.a	species	0	0	0	1	0	0	1	0	0	0
46181	Nonomuraea salmonea	species	0	0	0	3	0	0	0	1	2	4
2880930	Hymenobacter lucidus	species	0	0	0	3	0	1	4	4	4	13
2593644	Nonomuraea sp. SYSU D8015	species	0	0	0	2	0	0	0	1	1	3
2952789	Symbiopectobacterium sp.	species	0	0	0	42	0	1	0	2	2	0
1834189	Candidatus Enterococcus palustris	species	0	0	0	6	0	0	0	3	2	1
3400908	Parablastomonas sp. CN1-191	species	0	0	0	6	1	4	2	1	6	10
3160028	Salmonella sp. SKLX103958	species	0	0	0	2	0	0	0	0	0	0
620889	Georgenia halophila	species	0	0	0	6	0	2	0	1	2	27
3148887	Fulvimarina sp. MAC3	species	0	0	0	7	1	0	0	0	3	9
1736542	Rhodanobacter sp. Root480	species	0	0	0	3	0	1	0	2	2	6
633404	Sporosarcina thermotolerans	species	0	0	0	4	0	0	0	0	3	2
3381703	Candidatus Salinivivens marinus	species	0	0	0	2	0	0	0	2	2	0
3393415	Tsukamurella sp. DT100	species	0	0	0	9	3	0	0	1	8	3
353218	Pseudomonas sp. s4	species	0	0	0	2	0	0	0	0	2	0
134849	Cryptosporangium aurantiacum	species	0	0	0	3	1	1	1	0	4	11
3154753	Actinoplanes sp. NPDC051851	species	0	0	0	1	0	1	0	1	4	10
1647190	Aquibacillus	genus	0	0	0	3	0	0	0	0	3	4
1219581	Actinomyces sp. S4-C9	species	0	0	0	1	0	0	0	0	0	0
3096539	Pedobacter sp. CFBP9032	species	0	0	0	2	5	6	8	2	3	6
1917165	Colwellia sp. UCD-KL20	species	0	0	0	6	0	1	19	2	1	3
2268087	Polaromonas sp. SP1	species	0	0	0	3	0	0	0	0	0	0
3019086	Gallibacterium faecale	species	0	0	0	21	4	3	1	8	245	0
717609	Caldicellulosiruptor obsidiansis	species	0	0	0	6	2	3	0	0	3	4
936548	Actinomyces sp. ICM47	species	0	0	0	1	2	0	0	0	3	3
3391006	Klebsiella sp. 1SHAk5cef	species	0	0	0	2	1	1	0	0	12	1
2587012	Azospirillum sp. OGB3	species	0	0	0	1	6	1	0	0	3	0
2045201	Pseudomonas sp. BRM28	species	0	0	0	2	2	1	2	3	2	0
3389970	Sphingomonas sp. GlSt437	species	0	0	0	3	1	1	0	4	13	2
2033502	Bacillus sp. AFS040349	species	0	0	0	2	0	0	0	0	3	3
3415602	Janthinobacterium sp. NFX145	species	0	0	0	1	0	2	18	0	4	2
2742642	Citrobacter sp. RHBSTW-00271	species	0	0	0	1	0	0	0	0	0	0
212791	Enhydrobacter	genus	0	0	0	2	0	0	0	0	2	1
2954556	Bacillus sp. FSL M8-0077	species	0	0	0	3	0	0	0	0	0	0
2782615	Bradyrhizobium sp. 138	species	0	0	0	2	0	0	0	0	2	1
3415672	Leifsonia sp. McL0607	species	0	0	0	2	0	1	0	0	3	1
1141883	Massilia putida	species	0	0	0	4	0	1	6	6	4	8
1225184	Pantoea sp. A4	species	0	0	0	1	0	0	1	0	1	2
519453	Pseudidiomarina maritima	species	0	0	0	2	0	0	0	0	1	0
1395977	Aidingimonas	genus	0	0	0	2	0	0	0	0	0	0
1566281	Janthinobacterium sp. 551a	species	0	0	0	1	0	0	53	0	0	0
1718788	Hymenobacter sp. B1770	species	0	0	0	1	0	2	0	0	4	2
2774839	Enterococcus sp. AZ007	species	0	0	0	2	0	1	0	0	5	0
2787098	Clostridium sp. J1101437_171009_A5	species	0	0	0	2	1	1	0	6	3	1
1385699	Aequorivita soesokkakensis	species	0	0	0	6	1	2	14	32	2	14
310783	Deinococcus deserti	species	0	0	0	1	1	1	0	2	2	10
941986	Amycolatopsis bartoniae	species	0	0	0	1	0	0	0	0	1	2
2116510	Mycetocola sp. JXN-3	species	0	0	0	2	0	0	0	1	0	0
1729724	Pseudomonas sp. TTU2014-080ASC	species	0	0	0	14	2	4	7	5	17	6
2282697	Thalassorhabdus alkalitolerans	species	0	0	0	2	0	0	0	0	1	2
1908237	Hymenobacter lapidarius	species	0	0	0	1	2	0	0	0	1	6
2635977	unclassified Cognatiyoonia	no rank	0	0	0	2	0	0	0	0	0	0
1524263	Actibacterium lipolyticum	species	0	0	0	3	1	3	0	0	0	1
2643807	unclassified Chelativorans	no rank	0	0	0	1	0	0	0	0	0	1
1882827	Variovorax sp. PDC80	species	0	0	0	3	2	0	2	5	1	6
3037796	Thalassospira aquimaris	species	0	0	0	2	14	1	0	3	1	3
2876550	Sphingomonas sp. Leaf21	species	0	0	0	3	0	0	0	1	2	1
2880218	Paraburkholderia sp. D15	species	0	0	0	2	3	0	0	2	0	2
2817449	Rheinheimera oceanensis	species	0	0	0	1	1	1	0	5	2	1
65499	Lentzea albida	species	0	0	0	2	0	0	0	0	1	1
1515746	Shewanella mangrovi	species	0	0	0	3	6	0	0	2	152	11
2975865	Streptomyces sp. NBC_01142	species	0	0	0	2	0	0	0	0	0	0
2036017	Consotaella	genus	0	0	0	28	0	0	0	0	6	0
562969	Parvibaculum indicum	species	0	0	0	101	2	1	0	1	7	6
1965645	Alistipes sp. An54	species	0	0	0	2	2	1	1	1	28	6
1961706	Mycobacterium sp. AT1	species	0	0	0	3	0	0	0	12	6	2
3402813	Legionella sp. 29fVS95	species	0	0	0	1	0	0	0	0	0	0
2576431	Citrobacter sp. wls620	species	0	0	0	1	0	1	0	2	0	0
2940616	Sphingobacterium sp. JUb21	species	0	0	0	2	5	0	0	0	2	6
3126998	Candidatus Dormibacteraceae	family	0	0	0	7	1	0	0	2	22	11
1299	Deinococcus radiodurans	species	0	0	0	4	3	7	0	0	9	18
2985024	Citrobacter sp. Cb028	species	0	0	0	1	0	0	0	0	0	0
201975	Planifilum fimeticola	species	0	0	0	3	0	0	0	2	14	16
2100729	Paenibacillus sp. PL2-23	species	0	0	0	2	1	0	0	0	1	20
1683161	Chthonobacter albigriseus	species	0	0	0	17	0	1	0	3	11	11
936572	Selenomonas sp. FOBRC6	species	0	0	0	9	2	0	0	2	19	7
3364503	Rhodococcus sp. NPDC003318	species	0	0	0	12	0	0	3	1	2	2
1739457	Staphylococcus sp. HMSC072E01	species	0	0	0	1	0	0	0	0	0	0
2997349	Winslowiella	genus	0	0	0	2	0	0	1	3	8	0
2775269	Microbacterium sp. CFBP 8794	species	0	0	0	7	0	5	0	5	3	3
2656746	Stenotrophomonas nematodicola	species	0	0	0	3	3	1	1	3	0	1
2026193	Bacillus nitratireducens	species	0	0	0	1	1	1	0	1	0	5
2751232	Exiguobacterium sp. s56	species	0	0	0	3	0	1	0	2	0	0
1736390	Agromyces sp. Soil535	species	0	0	0	1	1	0	3	2	1	6
3445245	Bacillus cereus group sp. Bce021	species	0	0	0	1	0	0	0	0	0	0
2563970	Mesorhizobium sp. M8A.F.Ca.ET.213.01.1.1	species	0	0	0	1	0	2	0	0	0	0
1550230	Modestobacter sp. DSM 44400	species	0	0	0	5	0	0	0	4	1	18
2950532	Streptomyces sp. STCH 565 A	species	0	0	0	2	0	0	0	0	0	0
2022660	Corynebacterium sp. LK19	species	0	0	0	12	0	0	0	0	1	12
56877	Helicobacter bizzozeronii	species	0	0	0	7	1	0	0	5	5	1
2586981	Sphingomonas sp. BK481	species	0	0	0	2	0	3	0	0	1	0
2546320	Rhodococcus spelaei	species	0	0	0	10	3	0	0	1	1	2
135950	Actinoplanes nipponensis	species	0	0	0	3	0	0	0	0	4	8
2293862	Ruegeria sp. AD91A	species	0	0	0	1	0	0	0	0	0	0
1155073	Enterococcus diestrammenae	species	0	0	0	7	0	1	0	4	1	4
308754	Rhodovulum sp. MB263	species	0	0	0	2	0	0	0	2	0	0
1837993	Pseudomonas sp. P108	species	0	0	0	1	0	0	3	0	0	0
2903767	Streptomyces sp. NBC_01190	species	0	0	0	1	0	0	0	1	0	0
926357	Asanoa siamensis	species	0	0	0	1	1	0	0	0	0	7
3155752	Streptosporangium sp. NPDC051022	species	0	0	0	3	0	0	0	1	4	4
2048003	Alteromonas flava	species	0	0	0	2	1	0	1	0	1	7
2482750	Pseudomonas sp. AOB-7	species	0	0	0	4	1	2	6	5	1	0
3365656	Streptomyces sp. NPDC051554	species	0	0	0	1	0	0	0	0	4	0
1224318	Mangrovibacter sp. MFB070	species	0	0	0	1	0	0	0	0	7	0
1697973	Sphingomonas crusticola	species	0	0	0	2	0	1	0	3	3	3
2820812	Pararoseomonas baculiformis	species	0	0	0	3	0	8	1	3	8	13
2654677	Streptomyces apocyni	species	0	0	0	1	0	0	0	0	0	3
762211	Bifidobacterium stellenboschense	species	0	0	0	2	0	0	1	0	9	1
2033491	Bacillus sp. AFS018417	species	0	0	0	2	0	1	0	0	0	0
2804529	Lichenicola sp.	species	0	0	0	1	0	2	0	1	6	21
1946804	Maribacter sp. UBA4516	species	0	0	0	1	0	0	0	1	0	0
2921678	Niallia sp. FSL R7-0271	species	0	0	0	1	0	0	0	0	2	0
513223	Microcystis panniformis	species	0	0	0	1	0	0	0	0	0	2
