taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond	DEU.27_ERR1713348_db6.diamond	CHE.67_ERR1713343_db6.diamond	ECU.14a_ERR1713353_db6.diamond	CAN.22b_ERR1713341_db6.diamond	ESP.75_ERR1713354_db6.diamond	COL.2_ERR1713346_db6.diamond	CIV.13_ERR1713345_db6.diamond	DNK.71_RL_ERR1713351_db6.diamond	CAN.22c_ERR1713342_db6.diamond	ETH.24_ERR1713355_db6.diamond	DNK.71_RA_ERR1713349_db6.diamond	CHN.64_ERR1713344_db6.diamond	CZE.23_ERR1713347_db6.diamond	DNK.71_RD_ERR1713350_db6.diamond	ECU.14_ERR1713352_db6.diamond	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond	NLD.43_ERR1713379_db6.diamond	MYS.54_ERR1713377_db6.diamond	NGA.50_ERR1713378_db6.diamond	POL.36_ERR1713383_db6.diamond	PER.35_ERR1713385_db6.diamond	NOR.34_ERR1713380_db6.diamond	NPL.33_ERR1713381_db6.diamond	PAK.7_ERR1713384_db6.diamond	SEN.8_ERR1713386_db6.diamond	NZL.56_ERR1713382_db6.diamond	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond	USA.74b_ERR1713399_db6.diamond	USA.74a_ERR1713398_db6.diamond	USA.74d_ERR1713401_db6.diamond	USA.74c_ERR1713400_db6.diamond	USA.74_ERR1713397_db6.diamond	USA.74g_ERR1713404_db6.diamond	USA.74f_ERR1713403_db6.diamond	USA.74e_ERR1713402_db6.diamond	USA.74i_ERR1713406_db6.diamond	USA.74h_ERR1713405_db6.diamond	ZAF.39_ERR1713409_db6.diamond	ZMB.49b_ERR1713411_db6.diamond	ZMB.49_ERR1713410_db6.diamond	XK.60_ERR1713408_db6.diamond	VNM.48_ERR1713407_db6.diamond
2904609	Desulfogranum	genus	4.0	24.0	25.0	25.0	7.0	913.0	41.0	25.0	104.0	47.0	75.0	3.0	653.0	33.0	47.0	143.0	443.0	20.0	55.0	501.0	49.0	91.0	50.0	32.0	8.0	7.0	4.0	35.0	85.0	18.0	10.0	3.0	8.0	28.0	1743.0	57.0	47.0	184.0	28.0	102.0	239.0	483.0	43.0	9.0	64.0	8.0	28.0	388.0	84.0	109.0	9.0	354.0	696.0	447.0	13.0	0.0	127.0	34.0	27.0	74.0	10.0	22.0	91.0	84.0	663.0	19.0	12.0	25.0	283.0	40.0	39.0	108.0	123.0	109.0	304.0	126.0	214.0	293.0	16.0	18.0
2905128	Pseudomarimonas	genus	0.0	5.0	1.0	5.0	18.0	11.0	0.0	12.0	60.0	8.0	8.0	30.0	6.0	10.0	4.0	3.0	10.0	109.0	10.0	5.0	250.0	204.0	26.0	190.0	4.0	0.0	4.0	18.0	5.0	3.0	17.0	2.0	61.0	14.0	14.0	44.0	21.0	1.0	12.0	36.0	5.0	15.0	47.0	3.0	147.0	9.0	6.0	11.0	31.0	16.0	12.0	0.0	47.0	2.0	7.0	0.0	33.0	12.0	12.0	14.0	4.0	29.0	13.0	132.0	10.0	43.0	0.0	1.0	4.0	105.0	3.0	1.0	4.0	44.0	9.0	1.0	7.0	13.0	6.0	5.0
2905136	Fundidesulfovibrio	genus	13.0	22.0	75.0	71.0	167.0	558.0	227.0	149.0	6078.0	123.0	121.0	45.0	1106.0	128.0	195.0	2141.0	455.0	206.0	256.0	800.0	290.0	897.0	51.0	281.0	37.0	23.0	15.0	92.0	175.0	74.0	62.0	24.0	87.0	3135.0	390.0	105.0	48.0	100.0	156.0	144.0	607.0	5680.0	198.0	726.0	130.0	26.0	1096.0	705.0	141.0	141.0	87.0	128.0	1564.0	397.0	78.0	5.0	362.0	1320.0	98.0	324.0	16.0	342.0	846.0	229.0	323.0	152.0	82.0	331.0	407.0	1201.0	53.0	208.0	211.0	156.0	859.0	278.0	1421.0	1373.0	443.0	505.0
2905722	Oceanidesulfovibrio	genus	1.0	3.0	5.0	2.0	2.0	59.0	6.0	2.0	85.0	2.0	6.0	1.0	27.0	3.0	12.0	33.0	23.0	2.0	17.0	35.0	6.0	24.0	4.0	8.0	0.0	1.0	1.0	5.0	9.0	4.0	3.0	2.0	0.0	34.0	78.0	3.0	2.0	16.0	5.0	7.0	22.0	219.0	8.0	4.0	6.0	12.0	12.0	47.0	13.0	5.0	1.0	6.0	66.0	70.0	0.0	0.0	11.0	45.0	3.0	20.0	1.0	0.0	13.0	11.0	38.0	13.0	3.0	6.0	50.0	19.0	5.0	15.0	15.0	17.0	52.0	21.0	38.0	28.0	2.0	10.0
2906433	Terrimesophilobacter	genus	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	3.0	0.0	7.0	1.0	1.0	3.0	2.0	11.0	2.0	2.0	9.0	6.0	4.0	0.0	2.0	17.0	0.0	1.0	0.0	1.0	19.0	1.0	0.0	0.0	7.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	2.0	0.0	0.0	6.0	1.0	1.0	6.0	1.0	6.0	53.0	1.0	1.0	6.0	0.0	1.0	3.0	0.0	0.0	0.0	15.0	2.0	26.0	1.0	0.0	4.0	4.0	3.0	3.0	0.0	0.0	1.0	0.0	14.0	1.0	0.0	0.0	2.0	0.0
2907937	Halpernia	genus	6.0	95.0	7.0	60.0	60.0	3.0	22.0	105.0	11.0	87.0	108.0	46.0	3.0	47.0	240.0	1.0	17.0	218.0	71.0	13.0	639.0	56.0	148.0	624.0	254.0	1.0	7.0	68.0	563.0	126.0	117.0	51.0	298.0	27.0	5.0	95.0	70.0	16.0	105.0	195.0	40.0	3.0	117.0	7.0	137.0	18.0	17.0	9.0	36.0	31.0	610.0	61.0	17.0	5.0	2401.0	2.0	268.0	19.0	65.0	346.0	131.0	695.0	55.0	633.0	13.0	40.0	61.0	66.0	16.0	48.0	4.0	11.0	10.0	47.0	1214.0	12.0	9.0	8.0	30.0	27.0
2909705	Oleidesulfovibrio	genus	2.0	3.0	12.0	14.0	11.0	194.0	14.0	10.0	47.0	5.0	20.0	8.0	89.0	16.0	32.0	98.0	59.0	12.0	27.0	156.0	20.0	25.0	12.0	21.0	0.0	1.0	3.0	9.0	43.0	17.0	4.0	0.0	0.0	23.0	112.0	14.0	15.0	39.0	12.0	22.0	324.0	259.0	18.0	7.0	7.0	1.0	21.0	152.0	39.0	21.0	4.0	12.0	73.0	407.0	6.0	1.0	51.0	47.0	4.0	17.0	0.0	7.0	23.0	31.0	23.0	5.0	6.0	29.0	137.0	24.0	21.0	48.0	42.0	22.0	217.0	42.0	60.0	113.0	4.0	19.0
2910589	Geotalea	genus	3.0	1.0	2.0	1.0	2.0	57.0	2.0	3.0	753.0	10.0	2.0	1.0	45.0	3.0	4.0	147.0	43.0	13.0	29.0	19.0	24.0	131.0	10.0	8.0	1.0	0.0	6.0	2.0	1.0	0.0	2.0	0.0	6.0	85.0	158.0	3.0	2.0	10.0	8.0	9.0	28.0	304.0	7.0	6.0	27.0	20.0	4.0	52.0	16.0	4.0	6.0	12.0	81.0	13.0	4.0	1.0	8.0	71.0	0.0	17.0	7.0	8.0	25.0	22.0	63.0	23.0	5.0	21.0	19.0	30.0	7.0	10.0	10.0	38.0	40.0	6.0	24.0	24.0	8.0	11.0
2910983	Humidesulfovibrio	genus	15.0	25.0	21.0	53.0	31.0	185.0	54.0	63.0	7742.0	629.0	98.0	31.0	865.0	29.0	345.0	211.0	147.0	177.0	255.0	214.0	435.0	3763.0	49.0	230.0	17.0	11.0	38.0	90.0	108.0	72.0	79.0	19.0	146.0	20914.0	252.0	74.0	42.0	59.0	155.0	262.0	217.0	574.0	298.0	65.0	298.0	240.0	257.0	115.0	160.0	200.0	90.0	351.0	911.0	290.0	70.0	4.0	671.0	88.0	61.0	143.0	14.0	276.0	2042.0	286.0	157.0	98.0	39.0	99.0	387.0	342.0	122.0	48.0	169.0	111.0	4931.0	36.0	1057.0	381.0	192.0	52.0
2910984	Solidesulfovibrio	genus	96.0	228.0	885.0	259.0	411.0	6466.0	664.0	350.0	18509.0	984.0	688.0	182.0	12016.0	449.0	1093.0	73339.0	2550.0	912.0	1255.0	3050.0	1261.0	4658.0	336.0	1577.0	188.0	177.0	132.0	595.0	809.0	1111.0	288.0	52.0	836.0	9330.0	4666.0	460.0	231.0	1310.0	391.0	1166.0	2454.0	62192.0	1508.0	804.0	1010.0	112.0	1388.0	4248.0	735.0	2664.0	292.0	467.0	35023.0	13152.0	236.0	59.0	1918.0	1659.0	669.0	1346.0	105.0	714.0	9668.0	1860.0	2177.0	933.0	169.0	634.0	5407.0	2238.0	1262.0	2623.0	3075.0	1407.0	7128.0	1995.0	16631.0	7845.0	1385.0	2090.0
2910985	Paucidesulfovibrio	genus	1.0	0.0	0.0	0.0	1.0	13.0	3.0	2.0	24.0	1.0	1.0	0.0	11.0	1.0	1.0	13.0	4.0	3.0	6.0	12.0	1.0	13.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	19.0	78.0	1.0	2.0	4.0	3.0	1.0	8.0	22.0	2.0	2.0	16.0	6.0	2.0	12.0	5.0	2.0	1.0	6.0	30.0	11.0	1.0	0.0	6.0	5.0	2.0	3.0	0.0	2.0	3.0	3.0	5.0	11.0	1.0	4.0	6.0	11.0	3.0	3.0	1.0	2.0	13.0	4.0	6.0	5.0	0.0	1.0
2911176	Aquibium	genus	0.0	0.0	1.0	4.0	3.0	13.0	2.0	6.0	37.0	3.0	5.0	21.0	18.0	4.0	7.0	8.0	14.0	65.0	22.0	10.0	43.0	72.0	33.0	22.0	2.0	1.0	2.0	3.0	5.0	1.0	4.0	1.0	7.0	6.0	22.0	1.0	7.0	10.0	1.0	8.0	13.0	29.0	28.0	2.0	129.0	12.0	3.0	8.0	23.0	6.0	11.0	24.0	32.0	16.0	0.0	0.0	21.0	12.0	3.0	33.0	0.0	14.0	4.0	35.0	28.0	13.0	2.0	3.0	12.0	29.0	4.0	5.0	11.0	198.0	22.0	5.0	4.0	5.0	7.0	4.0
2913022	Mucisphaera	genus	3.0	3.0	1.0	3.0	5.0	21.0	0.0	3.0	38.0	2.0	4.0	4.0	16.0	6.0	4.0	97.0	25.0	24.0	10.0	8.0	17.0	331.0	24.0	13.0	2.0	0.0	11.0	0.0	7.0	9.0	9.0	0.0	3.0	18.0	136.0	2.0	6.0	12.0	8.0	8.0	21.0	256.0	11.0	6.0	126.0	25.0	5.0	46.0	25.0	4.0	6.0	8.0	55.0	7.0	6.0	0.0	7.0	57.0	8.0	23.0	1.0	3.0	6.0	42.0	8.0	71.0	4.0	6.0	11.0	70.0	3.0	17.0	8.0	49.0	9.0	1.0	10.0	6.0	1.0	2.0
2916693	Desulforamulus	genus	5.0	2.0	6.0	3.0	3.0	35.0	11.0	5.0	262.0	18.0	7.0	2.0	31.0	11.0	19.0	173.0	70.0	15.0	14.0	46.0	25.0	71.0	8.0	18.0	5.0	5.0	8.0	8.0	19.0	14.0	5.0	1.0	4.0	158.0	221.0	9.0	7.0	17.0	17.0	14.0	36.0	263.0	13.0	21.0	15.0	19.0	19.0	51.0	26.0	12.0	4.0	25.0	174.0	14.0	3.0	0.0	13.0	50.0	6.0	157.0	3.0	6.0	36.0	40.0	127.0	29.0	15.0	24.0	70.0	31.0	6.0	19.0	31.0	11.0	87.0	15.0	52.0	50.0	12.0	18.0
2917553	Heliomarina	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2917830	Leptothermofonsia	genus	1.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	4.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	18.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0
2917831	Meridianimarinicoccus	genus	13.0	3.0	3.0	13.0	106.0	45.0	45.0	123.0	29.0	71.0	39.0	81.0	25.0	73.0	8.0	8.0	19.0	238.0	157.0	106.0	110.0	164.0	66.0	366.0	6.0	5.0	9.0	87.0	131.0	100.0	28.0	2.0	7.0	195.0	2.0	46.0	109.0	12.0	142.0	98.0	57.0	73.0	152.0	5.0	98.0	8.0	232.0	39.0	94.0	52.0	41.0	51.0	116.0	45.0	9.0	0.0	27.0	158.0	145.0	269.0	3.0	193.0	10.0	395.0	3.0	24.0	4.0	3.0	37.0	47.0	3.0	6.0	30.0	46.0	29.0	224.0	39.0	59.0	188.0	44.0
2918511	Diplocloster	genus	6.0	15.0	18.0	19.0	135.0	67.0	35.0	53.0	280.0	66.0	47.0	26.0	49.0	71.0	86.0	193.0	147.0	243.0	149.0	159.0	188.0	112.0	100.0	437.0	6.0	18.0	20.0	46.0	152.0	56.0	61.0	4.0	79.0	357.0	506.0	73.0	68.0	207.0	127.0	105.0	278.0	267.0	192.0	53.0	109.0	21.0	78.0	153.0	219.0	123.0	101.0	689.0	367.0	139.0	35.0	1.0	221.0	108.0	201.0	374.0	9.0	128.0	244.0	398.0	299.0	82.0	165.0	144.0	187.0	334.0	65.0	34.0	87.0	238.0	307.0	68.0	46.0	75.0	246.0	29.0
2918791	Phaeovulum	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	5.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
2918913	Pontimicrobium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2919093	Pseudothioclava	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2919362	Saliniramus	genus	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	9.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	3.0	1.0	1.0	42.0	3.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	3.0	1.0	0.0	0.0	6.0	5.0	3.0	28.0	2.0	3.0	2.0	1.0	0.0	2.0	5.0	5.0	0.0	0.0	0.0	2.0	5.0	3.0	0.0	0.0	2.0	0.0	9.0	1.0	5.0	2.0	3.0	0.0	26.0	0.0	0.0	3.0	4.0	4.0	1.0	1.0	0.0	0.0	1.0
2919364	Novacetimonas	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	8.0	1.0	1.0	6.0	2.0	6.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	5.0	4.0	0.0	0.0	1.0	1.0	3.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0
2919372	Seongchinamella	genus	0.0	0.0	0.0	0.0	1.0	10.0	0.0	2.0	6.0	5.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	7.0	3.0	2.0	11.0	22.0	16.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	1.0	0.0	78.0	3.0	0.0	0.0	6.0	1.0	3.0	0.0	6.0	3.0	3.0	0.0	2.0	4.0	2.0	4.0	1.0	2.0	2.0	11.0	0.0	8.0	0.0	0.0	1.0	14.0	0.0	0.0	1.0	12.0	4.0	1.0	0.0	3.0	0.0	2.0
2919601	Vitreimonas	genus	7.0	4.0	5.0	6.0	23.0	17.0	15.0	14.0	40.0	6.0	10.0	90.0	7.0	15.0	28.0	2.0	9.0	106.0	34.0	7.0	106.0	6790.0	76.0	73.0	2.0	3.0	100.0	16.0	17.0	10.0	20.0	14.0	8.0	12.0	9.0	7.0	19.0	28.0	17.0	23.0	19.0	11.0	22.0	11.0	1872.0	104.0	8.0	13.0	71.0	4.0	10.0	5.0	22.0	2.0	11.0	0.0	11.0	201.0	12.0	50.0	4.0	35.0	14.0	103.0	13.0	1050.0	9.0	11.0	46.0	1649.0	3.0	20.0	34.0	39.0	45.0	5.0	18.0	18.0	13.0	18.0
2919614	Williamsoniiplasma	genus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0
2919626	Alloyangia	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
2923352	Mesomycoplasma	genus	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	5.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	23.0	1.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
2925678	Xaviernesmea	genus	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0
2930384	Periweissella	genus	0.0	0.0	1.0	0.0	0.0	1.0	4.0	0.0	3.0	0.0	0.0	0.0	5.0	1.0	1.0	11.0	18.0	3.0	1.0	46.0	9.0	4.0	3.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	23.0	7.0	3.0	1.0	2.0	1.0	2.0	42.0	9.0	0.0	7.0	1.0	1.0	4.0	30.0	2.0	62.0	2.0	12.0	9.0	19.0	1.0	0.0	1.0	4.0	3.0	2.0	0.0	1.0	13.0	3.0	13.0	4.0	1.0	17.0	4.0	0.0	0.0	0.0	2.0	3.0	1.0	10.0	2.0	36.0	2.0	0.0
2937410	Gymnodinialimonas	genus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	15.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	2.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	1.0	4.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	2.0	0.0	0.0
2939604	Halalkalibaculum	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2939641	Pseudotabrizicola	genus	3.0	4.0	5.0	9.0	24.0	14.0	5.0	29.0	14.0	186.0	7.0	29.0	7.0	7.0	16.0	10.0	24.0	46.0	114.0	12.0	187.0	21.0	17.0	64.0	37.0	1.0	0.0	42.0	23.0	11.0	80.0	12.0	124.0	6.0	28.0	7.0	7.0	15.0	9.0	14.0	6.0	10.0	162.0	2.0	34.0	1.0	14.0	2.0	13.0	12.0	65.0	76.0	23.0	17.0	21.0	1.0	9.0	17.0	11.0	30.0	15.0	130.0	19.0	97.0	128.0	21.0	51.0	53.0	4.0	24.0	2.0	51.0	3.0	42.0	54.0	19.0	5.0	17.0	27.0	25.0
2941493	Pumilibacter	genus	1.0	0.0	1.0	3.0	46.0	26.0	6.0	5.0	93.0	180.0	6.0	6.0	32.0	8.0	18.0	43.0	43.0	60.0	33.0	70.0	53.0	16.0	8.0	86.0	3.0	5.0	26.0	9.0	15.0	23.0	12.0	3.0	68.0	38.0	44.0	16.0	17.0	9.0	13.0	21.0	48.0	41.0	72.0	6.0	16.0	29.0	5.0	62.0	37.0	840.0	13.0	116.0	83.0	38.0	13.0	0.0	19.0	13.0	20.0	145.0	2.0	18.0	97.0	56.0	762.0	8.0	52.0	139.0	12.0	119.0	4.0	2.0	10.0	62.0	223.0	19.0	21.0	68.0	272.0	1.0
2941495	Otoolea	genus	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	7.0	1.0	1.0	3.0	0.0	2.0	2.0	1.0	4.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	6.0	0.0	1.0	1.0	1.0	4.0	0.0	1.0	0.0	2.0	2.0	4.0	0.0
2941498	Hominisplanchenecus	genus	0.0	0.0	1.0	1.0	10.0	3.0	2.0	2.0	3.0	12.0	6.0	6.0	2.0	7.0	13.0	3.0	4.0	26.0	14.0	22.0	25.0	25.0	4.0	65.0	1.0	0.0	2.0	1.0	6.0	2.0	13.0	0.0	10.0	42.0	1.0	5.0	12.0	4.0	15.0	7.0	36.0	4.0	29.0	1.0	3.0	0.0	26.0	7.0	8.0	20.0	15.0	429.0	14.0	9.0	6.0	0.0	8.0	1.0	22.0	15.0	1.0	12.0	42.0	46.0	2.0	1.0	20.0	41.0	3.0	28.0	7.0	0.0	2.0	4.0	27.0	6.0	1.0	20.0	43.0	0.0
