taxonomy_id	name	rank	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond
1208102	Pseudomonas sp. ICMP 19500	species	0	0	0	0	0	7	0	0	3	0
2508301	Pandoraea anapnoica	species	0	0	0	0	0	1	0	3	1	2
3154849	Lentzea sp. NPDC051838	species	0	0	0	0	0	1	3	0	1	1
3049047	Curtobacterium sp. DN_7.5	species	0	0	0	0	0	2	0	0	3	0
555319	Rhizobium sp. T136	species	0	0	0	0	0	1	0	0	0	0
2080522	Rathayibacter sp. AY1A4	species	0	0	0	0	0	1	0	3	0	0
3400357	Pseudomonas sp. NY15374	species	0	0	0	0	0	2	0	0	2	0
2993590	Pseudomonas sp. DCB_PUT	species	0	0	0	0	0	3	0	0	0	0
3233375	Pseudomonas fortuita	species	0	0	0	0	0	6	0	0	0	0
1736515	Pseudomonas sp. Root329	species	0	0	0	0	0	4	0	0	0	0
2665478	Pseudomonas sp. PA-5-4B	species	0	0	0	0	0	9	0	0	0	0
3400219	Paenarthrobacter sp. TA1.8	species	0	0	0	0	0	1	0	2	0	1
488747	Pseudomonas sp. 1	species	0	0	0	0	0	8	0	0	0	0
2804658	Pseudomonas sp. DWP1b1	species	0	0	0	0	0	7	0	0	0	0
3234028	Sphingobacterium sp. WOUb80	species	0	0	0	0	0	9	3	14	1	23
3344560	Pseudomonas sp. KCJK8927	species	0	0	0	0	0	1	0	0	0	0
2780141	Dietzia sp. SYD-A1	species	0	0	0	0	0	1	0	0	0	0
1566242	Pseudomonas sp. NFACC04-2	species	0	0	0	0	0	3	0	0	0	0
2070619	Pseudomonas sp. MPBC4-3	species	0	0	0	0	0	6	0	0	0	0
1386079	Alcaligenes sp. EGD-AK7	species	0	0	0	0	0	1	1	1	0	12
3072989	Acinetobacter sp. V117_2	species	0	0	0	0	0	2	0	0	0	0
2817398	Pseudomonas sp. R1-7	species	0	0	0	0	0	11	0	0	0	0
1573720	Pseudomonas sp. S49	species	0	0	0	0	0	3	0	0	0	0
2832360	Pseudomonas sp. BF-RE-02	species	0	0	0	0	0	1	0	0	0	0
2769264	Pseudomonas sp. PDM07	species	0	0	0	0	0	1	0	0	0	0
1149952	Brucella sp. 09RB8471	species	0	0	0	0	0	1	0	0	0	0
2678256	Pseudomonas sp. St386	species	0	0	0	0	0	2	0	1	0	0
3346907	Streptomyces sp. NPDC059690	species	0	0	0	0	0	1	0	0	0	0
2792607	Acinetobacter sp. ACIN00229	species	0	0	0	0	0	4	1	0	1	0
3096525	Leclercia sp. CFBP8987	species	0	0	0	0	0	2	0	0	0	2
3233061	Paenarthrobacter sp. RAF54_2	species	0	0	0	0	0	1	0	0	0	0
3401718	Flavobacterium sp. LB3P6	species	0	0	0	0	0	1	3	0	0	0
2070643	Pseudomonas sp. GW460-5	species	0	0	0	0	0	3	0	0	0	0
1566189	Pseudomonas sp. NFACC24-1	species	0	0	0	0	0	8	0	0	0	0
3066207	Wolbachia endosymbiont (group A) of Nomada goodeniana	species	0	0	0	0	0	1	0	0	0	0
2903888	Streptomyces sp. NBC_01508	species	0	0	0	0	0	1	0	0	0	0
1338438	Pseudomonas sp. I2	species	0	0	0	0	0	2	0	1	0	0
1566200	Pseudomonas sp. NFACC46-3	species	0	0	0	0	0	1	0	0	0	0
573737	Pandoraea oxalativorans	species	0	0	0	0	0	4	3	2	0	0
1712677	Pseudomonas sp. 2822-15	species	0	0	0	0	0	6	2	0	0	0
2135622	Flavobacterium sp. 90	species	0	0	0	0	0	1	0	0	0	0
1210129	Pseudomonas sp. Wu6	species	0	0	0	0	0	1	0	0	0	0
2529388	Yeosuana sp.	species	0	0	0	0	0	3	0	0	0	0
2085	Mycoplasmatales	order	0	0	0	0	0	1	0	0	3	2
3412036	Marinobacter sp. DUT-3	species	0	0	0	0	0	6	1	0	0	2
3229707	Shewanella sp. 10N.286.51.B2	species	0	0	0	0	0	2	0	2	1	2
2832369	Pseudomonas sp. A-RE-8	species	0	0	0	0	0	4	0	0	0	0
3237018	Pseudomonas sp. S2.OTC.A_B10	species	0	0	0	0	0	16	0	0	0	0
3157172	Streptomyces sp. NPDC005925	species	0	0	0	0	0	1	0	0	0	0
2793103	Pseudomonas sp. IAC-BECa141	species	0	0	0	0	0	3	0	0	0	0
2738820	Pseudomonas sp. E6002	species	0	0	0	0	0	2	0	0	1	0
2804669	Pseudomonas sp. DC3200b2	species	0	0	0	0	0	3	0	0	0	1
1699620	Pseudomonas sp. RIT-PI-r	species	0	0	0	0	0	4	0	0	0	0
3229658	Vibrio sp. 10N.261.46.A3	species	0	0	0	0	0	1	0	1	0	0
2590780	Schumannella sp. 10F1B-5-1	species	0	0	0	0	0	2	3	1	1	9
1844092	Pseudomonas sp. 8 R 14	species	0	0	0	0	0	3	2	0	0	0
882697	Pseudomonas sp. AU10	species	0	0	0	0	0	3	0	0	1	0
2804628	Pseudomonas sp. TWRC1-2	species	0	0	0	0	0	4	0	1	1	0
2745507	Pseudomonas sp. SWRI111	species	0	0	0	0	0	8	0	0	0	12
3061100	Stenotrophomonas maltophilia group sp. msm4	species	0	0	0	0	0	2	0	0	0	1
1265482	Pseudomonas sp. LAIL14HWK12:I2	species	0	0	0	0	0	7	0	0	0	0
1827300	Pseudomonas sp. MYb193	species	0	0	0	0	0	1	0	0	0	0
3233047	Pseudomonas sp. PAB10	species	0	0	0	0	0	5	0	0	1	0
2585206	Brachybacterium subflavum	species	0	0	0	0	0	1	0	3	0	0
1848717	Pseudomonas sp. MYb115	species	0	0	0	0	0	10	0	0	0	1
3134142	Acetobacter sp. AC2005	species	0	0	0	0	0	1	0	0	0	0
1424659	Cryobacterium flavum	species	0	0	0	0	0	2	0	0	1	2
2954101	Pseudomonas beijingensis	species	0	0	0	0	0	10	0	0	1	0
2606622	Arthrobacter sp. BL-252-APC-1A	species	0	0	0	0	0	1	0	0	0	0
2762593	Pseudomonas folii	species	0	0	0	0	0	3	0	0	1	0
1805105	Delftia sp. 13_1_20CM_4_67_18	species	0	0	0	0	0	5	0	0	0	0
3402865	Pseudomonas sp. ABY48	species	0	0	0	0	0	7	0	0	0	0
2651199	Arthrobacter sp. CDRTa11	species	0	0	0	0	0	1	1	0	1	1
2697023	Pseudomonas sp. AN-B15	species	0	0	0	0	0	2	0	0	0	0
3346699	Streptomyces sp. NPDC059016	species	0	0	0	0	0	1	0	0	0	0
3345830	Streptomyces sp. NPDC056468	species	0	0	0	0	0	1	0	0	0	0
2986832	Flavobacterium sp. N2469	species	0	0	0	0	0	6	2	0	0	0
634121	Arsenophonus symbiont of Ornithomya chloropus	species	0	0	0	0	0	5	0	2	1	0
2751341	Pseudomonas sp. FW305-60	species	0	0	0	0	0	8	0	0	0	0
2665488	Pseudomonas sp. PA-7-1E	species	0	0	0	0	0	4	0	0	0	0
3435885	Delftia sp. 11MD	species	0	0	0	0	0	6	0	1	0	0
1930667	Marivivens niveibacter	species	0	0	0	0	0	1	0	2	2	3
981384	Ruegeria conchae	species	0	0	0	0	0	1	0	0	4	9
3364479	Pseudomonas sp. NPDC090233	species	0	0	0	0	0	1	0	0	0	1
649167	Pseudomonas sp. Ld6	species	0	0	0	0	0	6	0	1	0	0
2716879	Citrobacter sp. Y3	species	0	0	0	0	0	2	0	0	1	2
1736480	Achromobacter sp. Root170	species	0	0	0	0	0	7	0	0	0	2
2993593	Pseudomonas sp. DCB_BZ	species	0	0	0	0	0	4	0	0	0	0
1928574	Aliidiomarina soli	species	0	0	0	0	0	1	14	2	0	3
1660113	Microbacterium sp. SCN 70-200	species	0	0	0	0	0	3	0	0	0	0
3088707	Pseudomonas sp. RL_105y_Pfl1_103	species	0	0	0	0	0	8	1	0	1	1
501863	Thalassospira sp. MCCC 1A02803	species	0	0	0	0	0	1	0	0	0	1
713559	Chryseobacterium sp. CH25	species	0	0	0	0	0	1	0	0	0	0
2060417	Pseudomonas sp. FFUP_PS_41	species	0	0	0	0	0	7	0	0	0	0
1535636	Pseudomonas sp. ENNP23	species	0	0	0	0	0	3	0	0	0	0
1470589	Pseudomonas sp. RIT288	species	0	0	0	0	0	5	0	0	0	1
150120	Shewanella livingstonensis	species	0	0	0	0	0	1	0	1	12	2
3138467	Aeromonas sp. R5-1	species	0	0	0	0	0	3	2	45	0	6
2745517	Pseudomonas sp. SWRI144	species	0	0	0	0	0	2	0	0	0	0
2942290	Pseudarthrobacter sp. NCCP-2145	species	0	0	0	0	0	2	0	0	0	0
2981041	Limnospira sp. PMC 1243.20	species	0	0	0	0	0	1	0	2	0	0
1761894	Pseudomonas sp. 43mfcvi1.1	species	0	0	0	0	0	5	0	0	1	4
3450710	Vibrio sp. WXL103	species	0	0	0	0	0	1	0	1	0	0
2744307	Euryhalocaulis sp.	species	0	0	0	0	0	1	2	0	0	1
1946543	Flavobacterium sp. UBA2787	species	0	0	0	0	0	2	0	0	1	0
2975643	Streptomyces sp. NBC_00078	species	0	0	0	0	0	1	0	0	0	0
1535623	Pseudomonas sp. AP19	species	0	0	0	0	0	1	0	1	0	0
3392294	Synechococcus sp. W4D4	species	0	0	0	0	0	1	0	0	0	0
2742662	Citrobacter sp. RHBSTW-00696	species	0	0	0	0	0	2	0	0	0	1
2599802	Bradyrhizobium sp. TM239	species	0	0	0	0	0	3	1	0	1	1
408783	Streptomyces sp. CG4	species	0	0	0	0	0	1	0	0	0	0
1661058	Pseudomonas sp. NBRC 111143	species	0	0	0	0	0	4	0	1	1	0
1215242	Pseudomonas sp. W2Aug9	species	0	0	0	0	0	2	0	0	0	0
3346297	Paenarthrobacter sp. NPDC057981	species	0	0	0	0	0	1	0	0	0	0
3042235	Pseudomonas sp. AL10	species	0	0	0	0	0	4	0	0	0	0
3383625	Serratia sp. CY47280	species	0	0	0	0	0	1	0	0	0	0
410942	Pseudomonas sp. G1002	species	0	0	0	0	0	2	0	0	0	0
3242160	Pseudomonas sp. Env-10	species	0	0	0	0	0	1	1	0	0	0
2912798	Shewanella sp. SM43	species	0	0	0	0	0	1	0	0	0	0
1843184	Pseudomonas sp. AU11447	species	0	0	0	0	0	3	1	0	0	0
2878095	Pseudomonas sp. MWU16-30317	species	0	0	0	0	0	6	0	0	3	0
2975998	Nocardia sp. NBC_01730	species	0	0	0	0	0	1	0	1	0	0
2508726	Candidatus Nitrosopumilus sp. SW	species	0	0	0	0	0	1	1	0	0	0
3073640	Xanthomonas sp. WCS2017Noco2-62	species	0	0	0	0	0	1	0	0	0	0
2705464	Pseudoalteromonas sp. MIP2626	species	0	0	0	0	0	4	0	1	0	0
658632	Pseudomonas sp. R11-23-07	species	0	0	0	0	0	1	0	0	0	0
2919943	Pseudomonas sp. JL3	species	0	0	0	0	0	4	0	0	2	1
3140440	Pseudoalteromonas sp. Q18-MNA-CIBAN-0097	species	0	0	0	0	0	1	0	0	0	0
516124	Embleya hyalina	species	0	0	0	0	0	1	0	0	2	0
1284392	Pseudomonas sp. FH1	species	0	0	0	0	0	6	1	0	0	0
1947658	Thalassolituus sp. UBA2009	species	0	0	0	0	0	1	0	0	1	1
3079768	Pseudomonas sp. NMS19W	species	0	0	0	0	0	5	0	0	0	0
1990687	Rhodococcus oxybenzonivorans	species	0	0	0	0	0	1	0	1	0	0
3364445	Pseudomonas sp. NPDC087639	species	0	0	0	0	0	4	0	0	0	0
2962890	Streptomyces cucumeris	species	0	0	0	0	0	2	1	0	3	0
2986830	Flavobacterium sp. N2155	species	0	0	0	0	0	3	0	0	1	0
3117408	Yersinia sp. 2542 StPb PI	species	0	0	0	0	0	4	1	0	1	0
2842351	Pseudomonas khavaziana	species	0	0	0	0	0	19	1	0	0	1
2816050	Pseudomonas sp. P867	species	0	0	0	0	0	11	0	1	0	0
3114535	Pseudomonas sp. NC26	species	0	0	0	0	0	1	0	0	1	0
2787624	Rahnella sp. LAC-M12	species	0	0	0	0	0	1	0	0	0	0
2083052	Pseudomonas sp. SWI36	species	0	0	0	0	0	3	0	0	0	0
2563968	Mesorhizobium sp. M8A.F.Ca.ET.207.01.1.1	species	0	0	0	0	0	5	0	1	0	5
2897387	Ectothiorhodospira sp. 9905	species	0	0	0	0	0	1	0	0	0	0
2745230	Pseudomonas sp. MYb327	species	0	0	0	0	0	3	0	0	0	1
3155686	Microbacterium sp. NPDC097977	species	0	0	0	0	0	8	0	0	0	0
622616	uncultured Haliea sp.	species	0	0	0	0	0	1	0	1	0	2
2738825	Pseudomonas sp. I8001	species	0	0	0	0	0	4	0	0	1	0
2982533	Microbacterium forte	species	0	0	0	0	0	7	0	0	1	0
2927805	Pseudomonas sp. MWU12-2029	species	0	0	0	0	0	2	0	0	0	0
2817438	Burkholderia sp. BCC1972	species	0	0	0	0	0	1	0	1	0	0
3364661	Streptomyces sp. NPDC002701	species	0	0	0	0	0	1	0	0	0	1
3132298	Pseudomonas sp. 1P03AnB	species	0	0	0	0	0	1	0	0	0	0
2866282	Pseudomonas sp. PS1(2021)	species	0	0	0	0	0	8	1	0	1	0
2787783	Pseudomonas sp. LY10J	species	0	0	0	0	0	1	0	1	0	0
3143552	Pseudomonas halotolerans	species	0	0	0	0	0	2	0	0	0	0
2070620	Pseudomonas sp. MPR-R2A4	species	0	0	0	0	0	4	0	0	1	0
3096047	Comamonas sp. GCA5	species	0	0	0	0	0	1	0	0	0	0
2184555	Burkholderia sp. Bp8994	species	0	0	0	0	0	1	0	0	0	0
3123298	Alcaligenes sp. CHO6	species	0	0	0	0	0	2	0	0	0	34
3242479	Pseudomonas sp. Env-44	species	0	0	0	0	0	2	0	0	0	0
2782662	Bradyrhizobium sp. 195	species	0	0	0	0	0	1	0	0	2	0
2058298	Shewanella sp. 11B5	species	0	0	0	0	0	5	0	0	3	3
2768442	Achromobacter sp. SLBN-14	species	0	0	0	0	0	3	0	0	1	0
2975411	Stenotrophomonas sp. GD03958	species	0	0	0	0	0	1	0	1	1	10
2832402	Pseudomonas sp. A-RE-26	species	0	0	0	0	0	4	0	0	1	0
754417	Winogradskyella sp. PC-19	species	0	0	0	0	0	4	1	1	1	0
176102	Pseudoalteromonas agarivorans	species	0	0	0	0	0	2	1	2	0	1
3088693	Pseudomonas sp. EA_65y_Pfl1_P120	species	0	0	0	0	0	3	0	0	0	0
1981704	Pseudomonas sp. R16(2017)	species	0	0	0	0	0	4	0	0	0	0
2867409	Pseudomonas sp. NEEL19	species	0	0	0	0	0	2	0	0	0	2
2687242	Mesonia oceanica	species	0	0	0	0	0	2	0	0	0	13
3088712	Pseudomonas sp. RL_5y_Pfl2_70	species	0	0	0	0	0	2	0	0	1	0
3162880	Chryseobacterium sp. NRRL B-14798	species	0	0	0	0	0	1	4	6	1	27
2751339	Pseudomonas sp. FW305-55	species	0	0	0	0	0	1	0	0	1	0
3144220	Sphingomonas sp. VL_57B	species	0	0	0	0	0	2	3	0	0	1
3076629	Streptomyces sp. Wh19	species	0	0	0	0	0	1	0	0	0	0
1358104	Brachyspira sp. G79	species	0	0	0	0	0	3	0	1	0	2
3155156	Streptomyces sp. NPDC049916	species	0	0	0	0	0	1	0	0	0	0
2810293	Pseudomonas fluorescens group sp.	species	0	0	0	0	0	5	0	0	0	0
69961	Azomonas	genus	0	0	0	0	0	1	0	0	1	0
3133173	Niallia hominis	species	0	0	0	0	0	1	0	0	2	1
1890658	Pseudomonas sp. JV449	species	0	0	0	0	0	4	0	0	0	0
2056867	Pseudomonas sp. HMWF034	species	0	0	0	0	0	4	0	0	0	0
2745489	Pseudomonas sp. BW16M2	species	0	0	0	0	0	2	0	0	0	2
3421169	Pseudomonas sp. P14-2025	species	0	0	0	0	0	3	0	0	0	0
3364471	Pseudomonas sp. NPDC089743	species	0	0	0	0	0	4	0	1	0	1
2954078	Pseudomonas sp. FP1740	species	0	0	0	0	0	9	1	0	0	0
2738817	Pseudomonas sp. D4002	species	0	0	0	0	0	4	0	0	0	0
3055795	Pantoea sp. CS_6	species	0	0	0	0	0	1	0	0	0	0
2926851	Shewanella sp. N2AIL	species	0	0	0	0	0	4	1	0	0	1
3002746	Stenotrophomonas sp. Sm3147	species	0	0	0	0	0	1	0	0	0	1
1310764	Acinetobacter sp. 826659	species	0	0	0	0	0	1	0	0	0	0
2608387	Acinetobacter sp. AB118710	species	0	0	0	0	0	2	0	0	0	0
199708	Plantibacter elymi (nom. nud.)	species	0	0	0	0	0	2	0	0	3	0
658644	Pseudomonas sp. R5-89-07	species	0	0	0	0	0	11	0	0	0	0
3049084	Pseudomonas sp. M2(2023)	species	0	0	0	0	0	2	0	0	0	0
2843612	Pseudomonas azadiae	species	0	0	0	0	0	2	0	0	1	0
228756	Pseudomonas sp. M2	species	0	0	0	0	0	1	0	0	2	0
1500266	Rahnella sp. WP5	species	0	0	0	0	0	4	0	1	0	0
2576927	Polynucleobacter sp. AP-Capit-er-40B-B4	species	0	0	0	0	0	3	3	1	1	38
2649542	unclassified Tatumella	no rank	0	0	0	0	0	1	0	0	0	0
2913477	Pseudomonas sp. PGPR81	species	0	0	0	0	0	1	0	0	0	3
2903560	Amycolatopsis sp. NBC_01286	species	0	0	0	0	0	3	0	0	0	0
3024217	Pseudomonas fungipugnans	species	0	0	0	0	0	11	1	0	1	0
2726117	Mycoplasma phocoeninasale	species	0	0	0	0	0	3	1	0	0	2
2024618	Acinetobacter sp. BS1	species	0	0	0	0	0	2	1	0	0	0
3367222	Pseudomonas sp. yb_9	species	0	0	0	0	0	4	1	0	0	0
3383675	Serratia sp. CY74308	species	0	0	0	0	0	1	0	0	0	0
3365710	Streptomyces sp. NPDC053542	species	0	0	0	0	0	2	0	0	2	0
3159446	Pseudomonas sp. O11	species	0	0	0	0	0	1	0	0	0	0
911240	Pseudomonas sp. CF150	species	0	0	0	0	0	1	0	0	0	0
2912814	Shewanella sp. SW1	species	0	0	0	0	0	1	0	0	1	0
3367166	Pseudomonas sp. CJQ_7	species	0	0	0	0	0	4	0	0	0	1
3379818	Pseudomonas sp. Pseu.R1	species	0	0	0	0	0	3	0	1	0	0
2775270	Plantibacter sp. CFBP 8804	species	0	0	0	0	0	2	0	0	0	0
391589	Roseobacter sp. GAI101	species	0	0	0	0	0	1	2	2	1	7
2665481	Pseudomonas sp. PA-6-1D	species	0	0	0	0	0	5	0	0	1	0
2957100	Mesorhizobium sp. M1409	species	0	0	0	0	0	1	0	0	0	0
3424777	Pseudomonas sp. ES4	species	0	0	0	0	0	8	0	0	0	1
3159909	Salmonella sp. SAL4454	species	0	0	0	0	0	1	1	0	0	2
3347032	Streptomyces sp. NPDC060001	species	0	0	0	0	0	1	0	0	0	0
2912815	Shewanella sp. SW24	species	0	0	0	0	0	3	0	1	0	1
3025319	Pseudomonas sp. BLCC-B112	species	0	0	0	0	0	2	0	0	0	0
2598724	Pseudomonas sp. H3(2019)	species	0	0	0	0	0	10	0	4	2	0
2202897	Achromobacter sp. RW408	species	0	0	0	0	0	1	0	0	0	0
37922	Nesterenkonia halobia	species	0	0	0	0	0	1	0	1	1	0
2817734	Herbaspirillum sp. 1173	species	0	0	0	0	0	1	0	5	5	5
1981722	Pseudomonas sp. B35(2017)	species	0	0	0	0	0	3	0	0	0	0
2022107	Photobacterium sp. GB-50	species	0	0	0	0	0	1	0	0	0	0
1869229	Pseudomonas aylmerensis	species	0	0	0	0	0	5	1	0	1	0
2956889	Mesorhizobium sp. M0134	species	0	0	0	0	0	1	0	0	1	0
2751261	Exiguobacterium sp. CH10	species	0	0	0	0	0	1	0	0	0	2
3346562	Streptomyces sp. NPDC058622	species	0	0	0	0	0	1	0	0	0	0
3346335	Agrobacterium sp. NPDC058088	species	0	0	0	0	0	2	0	0	0	1
2931384	medical waste metagenome	species	0	0	0	0	0	2	0	0	0	0
2866385	Pseudomonas sp. S5F11	species	0	0	0	0	0	1	0	0	1	0
1699309	Pseudomonas sp. Pf153	species	0	0	0	0	0	1	1	0	1	0
2804663	Pseudomonas sp. TSPC2-1	species	0	0	0	0	0	4	0	0	2	0
2750996	Bifidobacterium apousia	species	0	0	0	0	0	1	0	0	1	0
2866589	Pseudomonas sp. Marseille-P8916	species	0	0	0	0	0	1	0	0	0	0
2991440	Pseudomonas sp. PS01856	species	0	0	0	0	0	3	0	0	1	0
3398215	Neptuniibacter sp. SY11_33	species	0	0	0	0	0	2	3	0	3	1
50717	Salimicrobium album	species	0	0	0	0	0	1	0	1	3	3
1981503	Janthinobacterium sp. GW460P	species	0	0	0	0	0	3	0	0	2	0
2746233	Moritella sp. 36	species	0	0	0	0	0	2	0	0	0	0
2832388	Pseudomonas sp. BF-B-30	species	0	0	0	0	0	4	0	0	0	0
1981730	Pseudomonas sp. B28(2017)	species	0	0	0	0	0	2	0	0	0	1
2983529	Shewanella sp. JNE17	species	0	0	0	0	0	5	0	0	0	0
3418478	Pseudomonas sp. DC418	species	0	0	0	0	0	4	0	0	0	1
3085792	Burkholderia sp. SIMBA_051	species	0	0	0	0	0	1	0	0	0	0
2775298	Stenotrophomonas sp. CFBP 13724	species	0	0	0	0	0	2	0	1	1	0
1699413	Marivivens donghaensis	species	0	0	0	0	0	1	0	1	6	1
2978973	Fontisubflavum oceani	species	0	0	0	0	0	3	0	0	0	0
3400356	Pseudomonas sp. NY15372	species	0	0	0	0	0	1	0	0	0	1
3453919	Pseudomonas sp. 22447	species	0	0	0	0	0	1	0	0	0	0
3411798	Pseudomonas sp. ALK-5	species	0	0	0	0	0	1	0	0	2	0
870484	Nonlabens agnitus	species	0	0	0	0	0	1	4	6	2	1
2697651	Pseudomonas sp. Fl4BN1	species	0	0	0	0	0	1	0	0	1	2
2981253	Pseudomonas sp. COW5	species	0	0	0	0	0	3	0	0	0	0
485876	Pseudomonas oryzicola	species	0	0	0	0	0	3	0	1	0	1
2487275	Actinacidiphila soli	species	0	0	0	0	0	1	0	0	0	0
2601049	Acinetobacter sp. YH12041	species	0	0	0	0	0	7	18	5	3	36
2767446	Pseudomonas sp. S75	species	0	0	0	0	0	4	0	0	0	0
2962038	Pseudomonas sp. N2-11	species	0	0	0	0	0	1	0	0	0	0
3445316	Bacillus cereus group sp. BC311	species	0	0	0	0	0	1	1	0	0	0
107635	Methylosinus sp. LW3	species	0	0	0	0	0	1	0	1	2	0
3115647	Pseudomonas sp. ZY71	species	0	0	0	0	0	4	0	0	0	0
2915824	Gordonia sp. 'Campus'	species	0	0	0	0	0	1	0	0	0	0
2735136	Corynebacterium wankanglinii	species	0	0	0	0	0	1	0	0	0	0
1933879	Aliidiomarina sedimenti	species	0	0	0	0	0	1	0	1	0	0
2855841	Polaribacter sp. NJDZ03	species	0	0	0	0	0	14	4	0	6	3
2775311	Pseudomonas sp. CFBP 13710	species	0	0	0	0	0	1	0	0	1	0
2804664	Acinetobacter sp. TSRC1-2	species	0	0	0	0	0	1	0	0	0	0
3238632	Streptomyces sp. R41	species	0	0	0	0	0	1	0	0	0	0
3391576	Niallia sp. BSM11	species	0	0	0	0	0	1	0	1	0	17
1566243	Pseudomonas sp. NFACC15-1	species	0	0	0	0	0	2	0	0	0	0
2589914	Mesorhizobium sp. B2-6-3	species	0	0	0	0	0	1	0	0	1	0
2567884	Rhodococcus sp. SGAir0479	species	0	0	0	0	0	1	1	1	0	2
1176243	Vreelandella songnenensis	species	0	0	0	0	0	1	3	2	0	0
1457219	Lactiplantibacillus modestisalitolerans	species	0	0	0	0	0	1	1	1	1	12
1497340	Microbacterium sp. SMR1	species	0	0	0	0	0	6	0	0	0	0
1822252	Erythrobacter sp. HI0077	species	0	0	0	0	0	1	0	0	0	0
2654322	Sphingobacterium sp. xlx-96	species	0	0	0	0	0	2	0	0	0	0
2804604	Pseudomonas sp. TWR1-1-4	species	0	0	0	0	0	4	0	0	0	0
1837993	Pseudomonas sp. P108	species	0	0	0	0	0	3	1	1	0	3
2817399	Pseudomonas sp. R1-15	species	0	0	0	0	0	2	0	0	3	0
3240779	Tardiphaga sp. 604_B6_N1_1	species	0	0	0	0	0	1	0	0	0	0
2719586	Pseudomonas sp. CES	species	0	0	0	0	0	4	0	1	0	0
2151	Mesoplasma florum	species	0	0	0	0	0	1	0	1	1	3
3051180	Streptomyces zaehneri	species	0	0	0	0	0	1	0	0	0	0
3390197	Pseudomonas sp. SMN11	species	0	0	0	0	0	1	0	0	0	0
3240014	Promicromonospora sp. CA-289599	species	0	0	0	0	0	2	0	0	0	1
1806493	Achromobacter sp. 2789STDY5608628	species	0	0	0	0	0	1	2	0	0	0
2940592	Aeromonas sp. BIGb0405	species	0	0	0	0	0	2	1	6	0	0
3074694	Vibrio sp. Vb2976	species	0	0	0	0	0	1	0	1	0	0
3364419	Pseudomonas sp. NPDC012596	species	0	0	0	0	0	5	0	0	0	0
2682847	Rhodococcus sp. B50	species	0	0	0	0	0	1	0	0	0	4
1761898	Pseudomonas sp. ok602	species	0	0	0	0	0	1	0	0	0	0
3142382	Microbacterium sp. 179-I 3D3 NHS	species	0	0	0	0	0	1	0	0	5	2
2956860	Mesorhizobium sp. M0048	species	0	0	0	0	0	1	1	0	0	0
2490633	Streptococcus periodonticum	species	0	0	0	0	0	1	0	1	2	0
3345974	Brevibacterium sp. NPDC056947	species	0	0	0	0	0	1	1	0	1	0
3155978	Pseudomonas sp. NR3	species	0	0	0	0	0	2	0	0	0	0
2920324	Bacillus cereus group sp. BfR-BA-01380	species	0	0	0	0	0	1	1	0	3	2
3156899	Streptomyces sp. NPDC006656	species	0	0	0	0	0	1	0	0	0	1
390637	Modicisalibacter tunisiensis	species	0	0	0	0	0	1	0	0	1	0
3093864	Microbacterium sp. R86528	species	0	0	0	0	0	1	0	0	0	1
2832367	Pseudomonas sp. BF-B-15	species	0	0	0	0	0	1	1	0	0	0
3456954	Stenotrophomonas sp. PUT21	species	0	0	0	0	0	2	0	0	0	0
595589	Hasllibacter halocynthiae	species	0	0	0	0	0	1	1	0	0	0
1848620	Brevundimonas sp. MYb46	species	0	0	0	0	0	1	0	0	0	0
3115852	Pseudomonas ulcerans	species	0	0	0	0	0	2	0	2	0	0
2656763	Apibacter sp. B2912	species	0	0	0	0	0	1	0	0	0	1
645292	Pseudomonas sp. T8	species	0	0	0	0	0	1	0	0	0	0
1903627	Enterobacter sp. J49	species	0	0	0	0	0	1	1	0	1	0
2986822	Flavobacterium sp. N1718	species	0	0	0	0	0	2	0	0	0	0
2871095	Pseudomonas sp. DR48	species	0	0	0	0	0	5	1	0	1	1
1895843	Sphingobacterium sp. 40-24	species	0	0	0	0	0	1	0	0	3	0
2878093	Pseudomonas sp. MWU16-30316	species	0	0	0	0	0	1	0	0	0	0
3425949	Pseudooceanicola sp. 200-1SW	species	0	0	0	0	0	4	1	0	1	5
3035209	Rhizobium sp. 28DA2	species	0	0	0	0	0	1	0	0	0	0
2892325	Pseudomonas sputi	species	0	0	0	0	0	2	0	0	0	4
2876661	Mesorhizobium sp. BH1-1-5	species	0	0	0	0	0	1	0	0	0	0
3345895	Streptomyces sp. NPDC056656	species	0	0	0	0	0	1	0	0	0	1
2967215	Pseudomonas sp. 39167	species	0	0	0	0	0	1	0	0	0	0
3071567	Pantoea sp. App145	species	0	0	0	0	0	3	2	0	1	2
2949766	Providencia sp. PROV035	species	0	0	0	0	0	1	0	0	0	0
2912793	Shewanella sp. SM21	species	0	0	0	0	0	1	0	1	0	1
2712024	Citrobacter sp. SX212	species	0	0	0	0	0	1	0	0	0	0
1928858	Thalassococcus sp.	species	0	0	0	0	0	1	0	0	1	0
2991443	Pseudomonas sp. PS02288	species	0	0	0	0	0	5	1	1	0	1
2769285	Pseudomonas sp. PDM17	species	0	0	0	0	0	2	1	0	0	0
