taxonomy_id	name	rank	NLD.43_ERR1713379_db6.diamond	MYS.54_ERR1713377_db6.diamond	NGA.50_ERR1713378_db6.diamond	POL.36_ERR1713383_db6.diamond	PER.35_ERR1713385_db6.diamond	NOR.34_ERR1713380_db6.diamond	NPL.33_ERR1713381_db6.diamond	PAK.7_ERR1713384_db6.diamond	SEN.8_ERR1713386_db6.diamond	NZL.56_ERR1713382_db6.diamond
2170742	Auritidibacter sp. NML100628	species	0	0	0	0	0	0	0	1	4	0
3445174	Bacillus cereus group sp. BceL054	species	0	0	0	0	0	0	0	1	0	0
3154877	Streptomyces sp. NPDC005266	species	0	0	0	0	0	0	0	1	0	0
2629452	unclassified Desulfonatronospira	no rank	0	0	0	0	0	0	0	1	0	0
2875706	Streptomyces gobiensis	species	0	0	0	0	0	0	0	2	0	0
2817981	Gilliamella sp. B2772	species	0	0	0	0	0	0	0	1	0	0
3058045	Rhizobium sp. CBN3	species	0	0	0	0	0	0	0	4	0	2
1715109	Rothia sp. HMSC072B03	species	0	0	0	0	0	0	0	1	0	0
2830983	Arthrobacter sp. NtRootA1	species	0	0	0	0	0	0	0	1	0	0
2634096	unclassified Natronomonas	no rank	0	0	0	0	0	0	0	1	0	0
3127665	Bacillus yunxiaonensis	species	0	0	0	0	0	0	0	1	1	0
3159610	Salmonella sp. ZJHZ21_0024	species	0	0	0	0	0	0	0	2	0	0
2697657	Micromonospora rubida	species	0	0	0	0	0	0	0	1	0	0
2778642	Vibrio sp. OPT20	species	0	0	0	0	0	0	0	3	0	0
3143188	Clostridium sp. RTP31139st1_H3_RTP31139_211217	species	0	0	0	0	0	0	0	1	0	0
3118173	Streptomyces citrinus	species	0	0	0	0	0	0	0	1	0	0
2947939	Salmonella sp. NW379	species	0	0	0	0	0	0	0	1	0	0
110103	Anabaenopsis	genus	0	0	0	0	0	0	0	2	2	0
1828663	Tychonema sp. LEGE 06208	species	0	0	0	0	0	0	0	1	0	0
1795043	Burkholderia sp. PAMC 26561	species	0	0	0	0	0	0	0	2	0	0
3155164	Streptomyces sp. NPDC051173	species	0	0	0	0	0	0	0	1	0	0
3158968	Streptomyces sp. YIM 103828	species	0	0	0	0	0	0	0	1	0	0
1774960	Vibrio profundi	species	0	0	0	0	0	0	0	1	0	0
2518322	Candidatus Borrelia fainii	species	0	0	0	0	0	0	0	2	0	0
2817962	Bifidobacterium sp. B4142	species	0	0	0	0	0	0	0	1	0	0
2058328	Planococcus sp. Urea-3u-39	species	0	0	0	0	0	0	0	1	0	0
2499994	Verrucosispora sioxanthis	species	0	0	0	0	0	0	0	1	1	1
2763259	Streptomyces sp. JH002	species	0	0	0	0	0	0	0	1	0	0
3364326	Nocardia sp. NPDC051900	species	0	0	0	0	0	0	0	1	0	0
1897478	Haladaptatus sp. W1	species	0	0	0	0	0	0	0	2	0	0
591942	uncultured Fructobacillus sp.	species	0	0	0	0	0	0	0	2	0	0
353799	Halostagnicola	genus	0	0	0	0	0	0	0	1	0	0
3035188	Planococcus notacanthi	species	0	0	0	0	0	0	0	2	0	0
630493	Pseudoalteromonas sp. B131b	species	0	0	0	0	0	0	0	1	0	0
2839969	Haemophilus sp. SZY H68	species	0	0	0	0	0	0	0	2	0	0
2830651	Neisseria maigaei	species	0	0	0	0	0	0	0	1	0	0
1476858	Haloferax massiliensis	species	0	0	0	0	0	0	0	3	0	0
3080020	Enterobacter sp. JJBC	species	0	0	0	0	0	0	0	1	0	0
554131	Thiomonas sp. CB2	species	0	0	0	0	0	0	0	2	0	0
1661745	Haemophilus sp. C1	species	0	0	0	0	0	0	0	3	0	1
2817448	Burkholderia sp. BCC1999	species	0	0	0	0	0	0	0	1	1	0
2745385	Pseudomonas sp. MYb398	species	0	0	0	0	0	0	0	1	1	0
2796383	Bacillus sp. TH17	species	0	0	0	0	0	0	0	1	0	0
3057395	Bradyrhizobium sp. SZCCHNR3015	species	0	0	0	0	0	0	0	1	0	0
66887	Streptomyces filipinensis	species	0	0	0	0	0	0	0	1	0	0
3364606	Streptomyces sp. NPDC001744	species	0	0	0	0	0	0	0	1	0	0
1581132	Rothia sp. HMSC08A08	species	0	0	0	0	0	0	0	2	0	0
3421337	Guptibacillaceae	family	0	0	0	0	0	0	0	2	1	0
3365604	Streptomyces sp. NPDC050161	species	0	0	0	0	0	0	0	1	0	0
2628571	unclassified Chromohalobacter	no rank	0	0	0	0	0	0	0	1	0	0
1608861	Enterococcus sp. HMSC34G12	species	0	0	0	0	0	0	0	1	0	0
1071069	Bacillus sp. MSP5.4	species	0	0	0	0	0	0	0	4	0	0
3425125	Kitasatospora sp. KL5	species	0	0	0	0	0	0	0	1	0	1
2921357	Paenibacillus sp. FSL E2-0151	species	0	0	0	0	0	0	0	1	1	0
1761764	Bacillus sp. es.036	species	0	0	0	0	0	0	0	1	0	0
2632773	unclassified Galbibacter	no rank	0	0	0	0	0	0	0	1	0	0
1537679	Pseudobowmanella zhangzhouensis	species	0	0	0	0	0	0	0	1	0	0
1715085	Neisseria sp. HMSC070H10	species	0	0	0	0	0	0	0	1	0	0
2663840	Bradyrhizobium sp. CIR48	species	0	0	0	0	0	0	0	2	0	0
3004109	Bartonella gliris	species	0	0	0	0	0	0	0	1	0	0
3142838	Bacillus sp. Je.9.29.b	species	0	0	0	0	0	0	0	2	0	0
2954524	Paenibacillus sp. FSL L8-0696	species	0	0	0	0	0	0	0	2	0	0
2778641	Vibrio sp. OPT18	species	0	0	0	0	0	0	0	1	0	1
3346047	Streptomyces sp. NPDC057199	species	0	0	0	0	0	0	0	2	0	1
2511202	Rahnella sp. RFA10(1/100)	species	0	0	0	0	0	0	0	1	2	0
3435229	Curtobacterium sp. SP.BCo	species	0	0	0	0	0	0	0	3	0	0
2903638	Streptomyces sp. NBC_00234	species	0	0	0	0	0	0	0	1	0	0
3364651	Streptomyces sp. NPDC002573	species	0	0	0	0	0	0	0	2	0	0
2675150	Providencia sp. wls1943	species	0	0	0	0	0	0	0	2	0	0
1520703	'Chrysanthemum coronarium' phytoplasma	species	0	0	0	0	0	0	0	2	0	0
1195457	Streptomyces sp. SM8	species	0	0	0	0	0	0	0	1	0	0
3154928	Streptomyces sp. NPDC048717	species	0	0	0	0	0	0	0	1	0	0
931222	Lebetimonas sp. JS085	species	0	0	0	0	0	0	0	1	0	0
1947333	Pseudomonas sp. UBA6699	species	0	0	0	0	0	0	0	1	1	1
1099	Pelodictyon	genus	0	0	0	0	0	0	0	1	0	0
3237104	Erwinia plantamica	species	0	0	0	0	0	0	0	1	0	0
2824880	Micromonospora sp. C72	species	0	0	0	0	0	0	0	1	0	0
2771173	Microcystis sp. M065S2	species	0	0	0	0	0	0	0	1	0	0
2048245	Sporosarcina sp. P3	species	0	0	0	0	0	0	0	1	0	0
1214925	Streptomyces chumphonensis	species	0	0	0	0	0	0	0	2	0	0
3365066	Streptomyces sp. NPDC020192	species	0	0	0	0	0	0	0	2	0	0
2723307	Escherichia sp. 93.0750	species	0	0	0	0	0	0	0	1	0	0
1158758	Thioalkalivibrio sp. ALJ9	species	0	0	0	0	0	0	0	1	0	0
1761801	Methylobacterium sp. yr668	species	0	0	0	0	0	0	0	3	1	0
1484158	Pantoea sp. PSNIH1	species	0	0	0	0	0	0	0	2	0	0
2954612	Aeribacillus sp. FSL K6-2848	species	0	0	0	0	0	0	0	1	0	0
2509666	Escherichia sp. KS167_9B	species	0	0	0	0	0	0	0	2	0	0
2070560	Pseudomonas sp. FW305-20	species	0	0	0	0	0	0	0	1	1	2
2563961	Mesorhizobium sp. M8A.F.Ca.ET.167.01.1.1	species	0	0	0	0	0	0	0	1	1	0
337067	Synechococcus sp. UW105	species	0	0	0	0	0	0	0	3	0	0
2559075	Pseudomonas sp. RIT623	species	0	0	0	0	0	0	0	2	20	2
3377729	Streptomyces sp. SAI-170	species	0	0	0	0	0	0	0	1	0	0
3120239	Gilliamella sp. Choc6-1	species	0	0	0	0	0	0	0	1	0	0
3163375	Halorarum	genus	0	0	0	0	0	0	0	2	0	0
52259	Streptomyces humidus	species	0	0	0	0	0	0	0	1	0	0
2618893	unclassified Celeribacter	no rank	0	0	0	0	0	0	0	1	0	0
3233047	Pseudomonas sp. PAB10	species	0	0	0	0	0	0	0	1	5	5
2803918	Marinobacter mangrovi	species	0	0	0	0	0	0	0	2	0	0
2954090	Pseudomonas sp. FP2300	species	0	0	0	0	0	0	0	1	0	1
3435199	Neisseria sp. SLRRB23	species	0	0	0	0	0	0	0	1	1	0
3123326	Nostoc cyanobionts	clade	0	0	0	0	0	0	0	1	0	0
3041168	Pseudomonas sp. T2.1D-1.1	species	0	0	0	0	0	0	0	1	0	0
2920327	Bacillus cereus group sp. BfR-BA-01383	species	0	0	0	0	0	0	0	1	0	0
2022105	Photobacterium sp. GB-72	species	0	0	0	0	0	0	0	1	1	1
3346288	Streptomyces sp. NPDC057950	species	0	0	0	0	0	0	0	1	0	0
446372	Vibrio celticus	species	0	0	0	0	0	0	0	1	0	0
1801628	Synechococcus sp. MIT S9504	species	0	0	0	0	0	0	0	1	0	0
1946626	Hyphomonas sp. UBA3601	species	0	0	0	0	0	0	0	1	0	0
1705720	Campylobacter sp. RM9328	species	0	0	0	0	0	0	0	1	0	0
2487425	Streptomyces sp. WAC07149	species	0	0	0	0	0	0	0	1	0	1
2500521	Mesorhizobium sp. M2E.F.Ca.ET.154.01.1.1	species	0	0	0	0	0	0	0	2	0	0
3156765	Amycolatopsis sp. NPDC047767	species	0	0	0	0	0	0	0	3	0	0
2932817	Anaerobiospirillum sp. NML120449	species	0	0	0	0	0	0	0	1	1	0
2993449	Shimia sp. Alg240-R146	species	0	0	0	0	0	0	0	1	0	0
2819135	Bacillus sp. ISL-57	species	0	0	0	0	0	0	0	1	0	0
2045014	Halobacillus sp. Marseille-P3879	species	0	0	0	0	0	0	0	1	0	0
3364704	Streptomyces sp. NPDC004609	species	0	0	0	0	0	0	0	1	0	0
3082535	Prochlorococcus sp. MIT 1201	species	0	0	0	0	0	0	0	1	0	0
2985153	Citrobacter sp. Cpo148	species	0	0	0	0	0	0	0	1	1	0
416344	Burkholderia sp. KJ006	species	0	0	0	0	0	0	0	2	0	1
2760970	Pseudoalteromonas sp. SG43-3	species	0	0	0	0	0	0	0	1	0	0
3154527	Streptomyces sp. NPDC001832	species	0	0	0	0	0	0	0	1	0	3
2023147	Rhodococcus sp. 14-2483-1-2	species	0	0	0	0	0	0	0	1	0	0
3346027	Streptomyces sp. NPDC057131	species	0	0	0	0	0	0	0	1	0	0
3413284	Streptomyces sp. RGM 3693	species	0	0	0	0	0	0	0	2	0	0
1932360	Halorientalis sp. IM1011	species	0	0	0	0	0	0	0	1	0	0
418223	Methylobacterium phyllosphaerae	species	0	0	0	0	0	0	0	1	0	0
3365613	Streptomyces sp. NPDC050421	species	0	0	0	0	0	0	0	1	0	0
2560026	Streptomyces sp. MNU76	species	0	0	0	0	0	0	0	4	0	0
2751198	Exiguobacterium sp. s39	species	0	0	0	0	0	0	0	1	0	0
3397768	Bacillus sp. Ba 3	species	0	0	0	0	0	0	0	1	0	0
3346914	Streptomyces sp. NPDC059701	species	0	0	0	0	0	0	0	1	0	0
3154670	Amycolatopsis sp. NPDC004625	species	0	0	0	0	0	0	0	1	0	0
3376164	Enterobacter sp. BNK-29	species	0	0	0	0	0	0	0	1	0	0
1283285	Pseudomonas sp. URIL14HWK12:I7	species	0	0	0	0	0	0	0	1	0	1
1577051	Thermus sp. 2.9	species	0	0	0	0	0	0	0	2	0	0
2626459	unclassified Limimaricola	no rank	0	0	0	0	0	0	0	1	0	0
2854199	unclassified Pseudosulfitobacter	no rank	0	0	0	0	0	0	0	1	0	0
2681423	Raoultella sp. 18091	species	0	0	0	0	0	0	0	2	0	0
2766953	Streptococcus sp. GS001	species	0	0	0	0	0	0	0	1	0	0
3155740	Streptomyces sp. NPDC047737	species	0	0	0	0	0	0	0	1	0	0
2024221	Prevotella sp. P3-92	species	0	0	0	0	0	0	0	1	0	0
2709068	Paenibacillus sp. ALJ109b	species	0	0	0	0	0	0	0	1	0	0
3365641	Streptomyces sp. NPDC051064	species	0	0	0	0	0	0	0	1	0	0
2733484	Billgrantia sulfidoxydans	species	0	0	0	0	0	0	0	1	0	0
1566196	Pseudomonas sp. NFACC37-1	species	0	0	0	0	0	0	0	1	2	0
3157227	Streptomyces sp. NPDC097610	species	0	0	0	0	0	0	0	2	0	0
2738468	Salinivibrio sp. EAGSL	species	0	0	0	0	0	0	0	1	0	8
3365523	Streptomyces sp. NPDC048248	species	0	0	0	0	0	0	0	3	0	0
2584951	Pseudomonas sp. DE0010	species	0	0	0	0	0	0	0	2	2	0
1047172	Nocardia sp. CS682	species	0	0	0	0	0	0	0	1	0	0
1591158	Xanthomonas sp. LMG 9002	species	0	0	0	0	0	0	0	2	1	0
3373438	Amycolatopsis sp. SB7-3	species	0	0	0	0	0	0	0	2	0	0
1030533	Streptomyces sp. Wb2n-11	species	0	0	0	0	0	0	0	1	0	0
3437381	Vibrio sp. Vf1514	species	0	0	0	0	0	0	0	1	0	4
1844034	Brucella sp. 10RB9212	species	0	0	0	0	0	0	0	1	0	0
171280	Mycoplasma buteonis	species	0	0	0	0	0	0	0	3	0	0
2676299	Burkholderia sp. BCC1047	species	0	0	0	0	0	0	0	1	0	0
1623582	Streptomyces albiflavescens	species	0	0	0	0	0	0	0	1	2	0
3154272	Micromonospora sp. NPDC002389	species	0	0	0	0	0	0	0	1	0	0
579506	Pseudoalteromonas sp. S1610	species	0	0	0	0	0	0	0	1	0	85
54077	Thermococcus barossii	species	0	0	0	0	0	0	0	2	0	0
2633699	unclassified Hydrogenovibrio	no rank	0	0	0	0	0	0	0	1	0	0
2785796	Amycolatopsis sp. cmx-11-32	species	0	0	0	0	0	0	0	1	0	0
2162707	Streptomyces sp. CS014	species	0	0	0	0	0	0	0	2	0	0
2712032	Aeromonas sp. 600774	species	0	0	0	0	0	0	0	1	1	0
2783815	Curtobacterium sp. VKM Ac-1395	species	0	0	0	0	0	0	0	1	0	1
3156429	Bradyrhizobium sp. S3.3.6	species	0	0	0	0	0	0	0	1	1	0
2973805	Streptomyces sp. S.PNR 29	species	0	0	0	0	0	0	0	2	0	0
2771164	Microcystis sp. M038S2	species	0	0	0	0	0	0	0	1	0	0
2742644	Citrobacter sp. RHBSTW-00325	species	0	0	0	0	0	0	0	1	0	0
1739462	Rothia sp. HMSC036D11	species	0	0	0	0	0	0	0	2	2	0
1946869	Methylophaga sp. UBA1918	species	0	0	0	0	0	0	0	1	0	0
2975921	Streptomyces sp. NBC_01723	species	0	0	0	0	0	0	0	1	0	0
3365530	Streptomyces sp. NPDC048291	species	0	0	0	0	0	0	0	1	0	0
2956942	Mesorhizobium sp. M0408	species	0	0	0	0	0	0	0	3	0	0
1743167	Polynucleobacter sp. QLW-P1DATA-2	species	0	0	0	0	0	0	0	1	0	1
2716715	Haloarcula sp. JP-Z28	species	0	0	0	0	0	0	0	1	0	0
2706042	Streptomyces sp. SID12501	species	0	0	0	0	0	0	0	1	0	0
3237005	Paraburkholderia sp. BR14319	species	0	0	0	0	0	0	0	2	0	0
1336743	Agrobacterium sp. D14	species	0	0	0	0	0	0	0	1	0	0
3075432	Streptomyces sp. Li-HN-5-11	species	0	0	0	0	0	0	0	1	0	0
3108485	Streptomyces sp. SS7	species	0	0	0	0	0	0	0	4	0	0
2622761	unclassified Thermobacillus	no rank	0	0	0	0	0	0	0	1	0	0
3346403	Streptomyces sp. NPDC058249	species	0	0	0	0	0	0	0	1	0	0
3364329	Nocardia sp. NPDC052316	species	0	0	0	0	0	0	0	1	0	0
2738978	Brevibacillus sp. HD1.4A	species	0	0	0	0	0	0	0	3	0	0
3402279	Serratia sp. NFX21	species	0	0	0	0	0	0	0	1	5	0
3043302	Pantoea sp. EABMAA-21	species	0	0	0	0	0	0	0	1	2	0
3364740	Streptomyces sp. NPDC006259	species	0	0	0	0	0	0	0	1	0	0
686234	Bartonella acomydis	species	0	0	0	0	0	0	0	1	0	0
3346718	Streptomyces sp. NPDC059080	species	0	0	0	0	0	0	0	1	0	0
3154382	Streptomyces sp. NPDC001250	species	0	0	0	0	0	0	0	1	0	0
3075221	Halomonas sp. PAMB 3232	species	0	0	0	0	0	0	0	1	0	0
2839623	Arthrobacter sp. K5	species	0	0	0	0	0	0	0	2	1	0
1946641	Idiomarina sp. UBA3162	species	0	0	0	0	0	0	0	2	0	0
1946955	Microbacterium sp. UBA7513	species	0	0	0	0	0	0	0	1	0	0
3044240	Klebsiella sp. V115_8	species	0	0	0	0	0	0	0	1	0	1
951	Ehrlichia sennetsu	species	0	0	0	0	0	0	0	1	0	0
3025336	Pseudoalteromonas sp. Angola-7	species	0	0	0	0	0	0	0	1	0	0
2804092	Staphylococcus sp. GDK8D68P	species	0	0	0	0	0	0	0	1	0	0
2921580	Priestia sp. FSL R5-0597	species	0	0	0	0	0	0	0	2	0	0
3364924	Streptomyces sp. NPDC014864	species	0	0	0	0	0	0	0	1	0	0
3346505	Lentzea sp. NPDC058450	species	0	0	0	0	0	0	0	2	0	0
3364570	Streptomyces sp. NPDC001401	species	0	0	0	0	0	0	0	1	0	0
142461	Vibrio ichthyoenteri	species	0	0	0	0	0	0	0	1	1	0
1468418	Bartonella senegalensis	species	0	0	0	0	0	0	0	1	0	0
3155636	Streptomyces sp. NPDC048637	species	0	0	0	0	0	0	0	2	1	0
3030211	Rothia sp. RSM42	species	0	0	0	0	0	0	0	2	0	0
1747222	Granulicella sp. L56	species	0	0	0	0	0	0	0	1	0	0
2816438	unclassified Citrobacter freundii complex	no rank	0	0	0	0	0	0	0	2	2	2
1946760	Limnobacter sp. UBA3528	species	0	0	0	0	0	0	0	1	0	0
2950547	Exiguobacterium sp. LL15	species	0	0	0	0	0	0	0	1	0	0
2911599	Campylobacter sp. CNRCH_2013_0671h	species	0	0	0	0	0	0	0	1	0	0
1683680	Paenibacillus sp. EKM212P	species	0	0	0	0	0	0	0	2	0	0
2903798	Streptomyces sp. NBC_01255	species	0	0	0	0	0	0	0	2	1	1
2747811	Thermosynechococcus sp. M98_K2018_005	species	0	0	0	0	0	0	0	1	1	0
3346015	Streptomyces sp. NPDC057074	species	0	0	0	0	0	0	0	1	0	0
1415546	Streptomyces sp. MMG1533	species	0	0	0	0	0	0	0	1	0	0
2629312	unclassified Parachlamydia	no rank	0	0	0	0	0	0	0	1	0	0
2676289	Burkholderia sp. BCC0097	species	0	0	0	0	0	0	0	1	0	0
3062663	Photobacterium sp. 2_MG-2023	species	0	0	0	0	0	0	0	1	1	0
2890836	Rhodococcus sp. 3-2	species	0	0	0	0	0	0	0	1	0	0
3138455	Aeromonas sp. R1-1	species	0	0	0	0	0	0	0	1	0	0
3413370	Candidatus Pelagibacter sp. HIMB1746	species	0	0	0	0	0	0	0	2	0	0
2093881	Escherichia sp. MOD1-EC6021	species	0	0	0	0	0	0	0	1	0	0
3155041	Streptomyces sp. NPDC050788	species	0	0	0	0	0	0	0	2	0	0
2060052	Candidatus Frankia nodulisporulans	species	0	0	0	0	0	0	0	2	0	0
2751240	Exiguobacterium sp. s141	species	0	0	0	0	0	0	0	1	0	0
2743089	Halorarum salinum	species	0	0	0	0	0	0	0	3	0	0
2813788	Litchfieldia	genus	0	0	0	0	0	0	0	1	0	0
2976431	Enterobacter sp. CP102	species	0	0	0	0	0	0	0	2	1	0
2023771	Streptomyces sp. WZ.A104	species	0	0	0	0	0	0	0	1	0	1
3346974	Streptomyces sp. NPDC059861	species	0	0	0	0	0	0	0	1	0	0
3035191	Planococcus sp. APC 3900	species	0	0	0	0	0	0	0	5	0	0
2590664	Pseudarthrobacter sp. B4EP4b	species	0	0	0	0	0	0	0	3	0	0
2625293	unclassified Tepidicaulis	no rank	0	0	0	0	0	0	0	1	0	0
215220	Komagataeibacter swingsii	species	0	0	0	0	0	0	0	1	3	0
3139403	Luteococcus sp. H154	species	0	0	0	0	0	0	0	1	0	0
2035449	Rhizobium sp. H4	species	0	0	0	0	0	0	0	1	0	1
2735734	Campylobacter sp. RM12637	species	0	0	0	0	0	0	0	1	0	0
994695	Candidatus Kinetoplastidibacterium galati	species	0	0	0	0	0	0	0	1	1	0
3161136	Pseudomonas sp. WOUb67	species	0	0	0	0	0	0	0	1	1	1
3154352	Micromonospora sp. NPDC049374	species	0	0	0	0	0	0	0	1	0	0
1736249	Methylobacterium sp. Leaf93	species	0	0	0	0	0	0	0	1	0	0
2954528	Paenibacillus sp. FSL R7-0048	species	0	0	0	0	0	0	0	1	0	0
2920180	Klebsiella sp. K4-74	species	0	0	0	0	0	0	0	2	0	0
2609254	Rathayibacter sp. VKM Ac-2762	species	0	0	0	0	0	0	0	1	0	0
284033	Streptomyces indiaensis	species	0	0	0	0	0	0	0	1	0	0
2903891	Streptomyces sp. NBC_01518	species	0	0	0	0	0	0	0	1	0	0
3040318	Pseudomonas sp. MEB105	species	0	0	0	0	0	0	0	1	33	25
2854783	Pseudomonas sp. sia0905	species	0	0	0	0	0	0	0	1	0	0
3154396	Streptomyces sp. NPDC001728	species	0	0	0	0	0	0	0	3	0	0
3438733	Acidaminococcus sp. HCP3S3_H5	species	0	0	0	0	0	0	0	1	2	0
3345778	Streptomyces sp. NPDC056304	species	0	0	0	0	0	0	0	2	0	0
3345373	Streptomyces sp. NPDC127129	species	0	0	0	0	0	0	0	1	0	0
2070593	Pseudomonas sp. FW306-2-2C-B10A	species	0	0	0	0	0	0	0	1	0	3
106370	Frankia casuarinae	species	0	0	0	0	0	0	0	1	0	0
3236658	Zestomonas	genus	0	0	0	0	0	0	0	2	0	0
2751177	Vibrio sp. B1FIG11	species	0	0	0	0	0	0	0	1	0	0
3154329	Streptomyces sp. NPDC038707	species	0	0	0	0	0	0	0	1	0	0
61858	Natronorubrum bangense	species	0	0	0	0	0	0	0	2	0	0
3364638	Streptomyces sp. NPDC002209	species	0	0	0	0	0	0	0	1	0	0
2758578	Klebsiella sp. Kpp	species	0	0	0	0	0	0	0	1	0	0
2109917	Alteromonas sp. KS69	species	0	0	0	0	0	0	0	1	0	0
1739289	Corynebacterium sp. HMSC067D03	species	0	0	0	0	0	0	0	1	0	0
2921716	Paenibacillus sp. FSL W8-0439	species	0	0	0	0	0	0	0	2	0	0
2859892	Stenotrophomonas sp. Ps181	species	0	0	0	0	0	0	0	2	0	0
33075	Acidobacterium capsulatum	species	0	0	0	0	0	0	0	1	4	0
3342338	Arthrobacter sp. LjRoot78	species	0	0	0	0	0	0	0	1	0	0
3077327	Pseudomonas sp. ESBL9	species	0	0	0	0	0	0	0	1	150	9
2962679	Pediococcus sp. AC40	species	0	0	0	0	0	0	0	1	0	0
3367232	Vibrio sp. YQ_10	species	0	0	0	0	0	0	0	2	0	0
2975917	Streptomyces sp. NBC_01716	species	0	0	0	0	0	0	0	1	0	0
2782684	Bradyrhizobium sp. CW11	species	0	0	0	0	0	0	0	1	0	0
3240872	Falsihalocynthiibacter sp. CO-5D18	species	0	0	0	0	0	0	0	1	1	2
3075612	Thalassotalea castellviae	species	0	0	0	0	0	0	0	1	0	0
2033517	Bacillus sp. AFS096315	species	0	0	0	0	0	0	0	1	0	0
2955314	Arthrobacter sp. H16F315	species	0	0	0	0	0	0	0	1	0	2
3154335	Streptomyces sp. NPDC044984	species	0	0	0	0	0	0	0	1	1	0
3112978	Streptomyces sp. LN500	species	0	0	0	0	0	0	0	1	0	0
2919576	Shewanella zhuhaiensis	species	0	0	0	0	0	0	0	1	2	0
3035197	Micrococcus sp. APC 4021	species	0	0	0	0	0	0	0	1	0	0
1540082	Acidianus sp. RZ1	species	0	0	0	0	0	0	0	1	0	0
2751006	Bifidobacterium sp. M0353	species	0	0	0	0	0	0	0	3	1	0
3135779	Hoeflea sp. AS16	species	0	0	0	0	0	0	0	4	0	1
1945911	Achromobacter sp. UBA2119	species	0	0	0	0	0	0	0	1	2	0
1032242	Campylobacter molothri	species	0	0	0	0	0	0	0	1	0	0
2175663	Curtobacterium sp. MCPF17_046	species	0	0	0	0	0	0	0	1	0	0
499810	uncultured Salipiger sp.	species	0	0	0	0	0	0	0	1	0	0
2985045	Citrobacter sp. Cf042	species	0	0	0	0	0	0	0	2	1	0
3075528	Streptomyces doebereineriae	species	0	0	0	0	0	0	0	1	0	0
2703899	Burkholderia sp. Se-20378	species	0	0	0	0	0	0	0	2	0	0
3029189	Rhodococcus sp. As11	species	0	0	0	0	0	0	0	2	0	0
2070622	Pseudomonas sp. MPR-R2A5	species	0	0	0	0	0	0	0	1	0	0
3444315	Morganella sp. B601	species	0	0	0	0	0	0	0	1	0	0
665944	Klebsiella sp. 4_1_44FAA	species	0	0	0	0	0	0	0	1	0	1
2753617	Pseudomonas sp. EZ-C24	species	0	0	0	0	0	0	0	1	0	3
2921552	Psychrobacillus sp. FSL W7-1493	species	0	0	0	0	0	0	0	1	1	0
3366031	Streptomyces sp. NPDC093149	species	0	0	0	0	0	0	0	1	0	0
3375155	Saccharopolyspora sp. 5N102	species	0	0	0	0	0	0	0	1	0	0
3039410	Streptomyces sp. B21-083	species	0	0	0	0	0	0	0	1	0	0
1259194	Cryobacterium sp. Sr3	species	0	0	0	0	0	0	0	2	0	0
1930764	Sporosarcina sp. P33	species	0	0	0	0	0	0	0	1	2	0
1297573	Cyanobium sp. LEGE 06113	species	0	0	0	0	0	0	0	1	0	1
3154492	Saccharothrix sp. NPDC042600	species	0	0	0	0	0	0	0	2	0	0
3157170	Streptomyces sp. NPDC005859	species	0	0	0	0	0	0	0	1	0	0
2910254	Vibrio clamense	species	0	0	0	0	0	0	0	1	0	0
2651832	Aliiroseovarius sp. xm-m-379	species	0	0	0	0	0	0	0	1	1	0
3081768	Streptomyces solicathayae	species	0	0	0	0	0	0	0	1	0	0
1395586	Paenibacillus sp. MAEPY1	species	0	0	0	0	0	0	0	1	0	0
2589951	Mesorhizobium sp. B2-3-13	species	0	0	0	0	0	0	0	1	0	0
2782567	Paenarthrobacter sp. GOM3	species	0	0	0	0	0	0	0	2	0	0
3364588	Streptomyces sp. NPDC001568	species	0	0	0	0	0	0	0	2	0	0
3365679	Streptomyces sp. NPDC052013	species	0	0	0	0	0	0	0	3	0	0
2800385	unclassified Pseudidiomarina	no rank	0	0	0	0	0	0	0	1	0	0
2965103	Ligilactobacillus sp. MP3	species	0	0	0	0	0	0	0	2	0	0
2970331	Streptomyces pyxinicus	species	0	0	0	0	0	0	0	1	0	0
1946822	Marinobacter sp. UBA4489	species	0	0	0	0	0	0	0	1	0	0
3050073	Halorubrum sp. AD140	species	0	0	0	0	0	0	0	4	0	0
3056555	Pseudoalteromonas sp. MTN2-4	species	0	0	0	0	0	0	0	1	0	0
3390580	Lysinibacillus sp. NPDC094177	species	0	0	0	0	0	0	0	1	0	1
754331	Escherichia sp. TW09308	species	0	0	0	0	0	0	0	1	0	0
3364864	Streptomyces sp. NPDC013181	species	0	0	0	0	0	0	0	1	0	0
2479007	Streptomyces sp. adm13(2018)	species	0	0	0	0	0	0	0	3	0	0
3364813	Streptomyces sp. NPDC008137	species	0	0	0	0	0	0	0	3	0	0
3373124	Streptococcus sp. A11	species	0	0	0	0	0	0	0	3	0	0
135727	Candidatus Phytoplasma ziziphi	species	0	0	0	0	0	0	0	1	0	0
2954497	Pseudoalteromonas sp. OANN1	species	0	0	0	0	0	0	0	1	0	0
3063544	Ralstonia sp. 11b	species	0	0	0	0	0	0	0	1	0	1
3445212	Bacillus cereus group sp. BceL016	species	0	0	0	0	0	0	0	1	0	0
1040988	Bradyrhizobium sp. WSM4349	species	0	0	0	0	0	0	0	3	0	0
1705310	Burkholderia sp. IDO3	species	0	0	0	0	0	0	0	2	0	0
699433	Halobellus limi	species	0	0	0	0	0	0	0	1	0	0
1170698	Rhodococcus sp. R1101	species	0	0	0	0	0	0	0	1	0	0
